epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,eval_best_epoch,eval_best_source,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
15,240,latent no-align,0.001,148,0.0055705165943583925,0.0,0.0,0.0,0.001741962829082449,0.10810045011945672,0.07363939109082157,0.06997202047323053,2.2228523460865756e-05,0.275,0.8,19.459924289592678,,19.459924289592678,19.459924289592678,20.224185736657155,20.224185736657155,15,raw,1,raw,0,13.722105119377375,179.61373141780496
16,240,latent no-align,0.001,148,0.005436885604836248,0.0,0.0,0.0,0.0018116594418077856,0.10253224914541116,0.07499623087209624,0.06158235007141893,2.3105487909216772e-05,0.3,0.85,21.360638314752023,,21.360638314752023,19.459924289592678,,20.224185736657155,15,raw,0,raw,1,10.969908386468887,190.58481546491385
17,240,latent no-align,0.001,148,0.005189879748630463,0.0,0.0,0.0,0.0018655800841106858,0.09641083002694555,0.07507576420903206,0.056081027975557626,2.378841683723196e-05,0.325,0.9,22.527093934174623,,22.527093934174623,19.459924289592678,,20.224185736657155,15,raw,0,raw,2,10.7603355422616,201.3464038260281
18,240,latent no-align,0.001,148,0.00515553542582721,0.0,0.0,0.0,0.0019374650987997852,0.09267281730835503,0.07377889007329941,0.051274150358261286,2.4403736485534888e-05,0.35,0.95,20.370373853762313,,20.370373853762313,19.459924289592678,,20.224185736657155,15,raw,0,raw,3,9.83207892999053,211.17970476299524
19,240,latent no-align,0.001,148,0.005216614985083406,0.0,0.0,0.0,0.0020531620515661466,0.09123154150674471,0.07229461933712701,0.04775717834363113,2.4541205319208627e-05,0.375,1.0,20.68843847011595,,20.68843847011595,19.459924289592678,20.50949713810608,20.224185736657155,15,raw,0,raw,4,13.985808435827494,225.16681938245893
20,240,latent no-align,0.001,148,0.005043248796986567,0.0,0.0,0.0,0.0021300287838597353,0.08828549228004508,0.07226289360708482,0.044220825682419376,2.4319927593456373e-05,0.4,1.0,20.683201019158787,,20.683201019158787,19.459924289592678,,20.224185736657155,15,raw,0,raw,5,11.18704242631793,236.35552367568016
21,240,latent no-align,0.001,148,0.0050832533554450885,0.0,0.0,0.0,0.002203628612757736,0.08555617963744176,0.07160689399854557,0.04080796860963912,2.394709374768993e-05,0.425,1.0,18.09308481264922,,18.09308481264922,18.09308481264922,18.675921400903103,18.675921400903103,21,raw,1,raw,0,13.595019519329071,249.95206512138247
22,240,latent no-align,0.001,148,0.0049991234114418765,0.0,0.0,0.0,0.0022955593697072283,0.08378571936407604,0.0691391534700587,0.03920263362847067,2.3346749851436863e-05,0.45,1.0,19.39841660838891,,19.39841660838891,18.09308481264922,,18.675921400903103,21,raw,0,raw,1,10.731272894889116,260.68456910178065
23,240,latent no-align,0.001,148,0.0050646261913022276,0.0,0.0,0.0,0.0024001344572752714,0.08256469812948962,0.065866657859973,0.03821854649514363,2.2377085131026705e-05,0.475,1.0,21.266551087506127,,21.266551087506127,18.09308481264922,,18.675921400903103,21,raw,0,raw,2,9.814762506633997,270.50077629834414
24,240,latent no-align,0.001,148,0.004920405217735852,0.0,0.0,0.0,0.0024888207947180883,0.08151700025474704,0.06338560988975538,0.03801233855050963,2.1758128315087634e-05,0.5,1.0,18.34231809475527,,18.34231809475527,18.09308481264922,18.627157155796507,18.627157155796507,24,raw,0,raw,3,13.019963383674622,283.5219099782407
25,240,latent no-align,0.001,148,0.005004386825021356,0.0,0.0,0.0,0.0025636743096559235,0.08012949705526635,0.061077604095476704,0.03876661457675132,2.146013836151011e-05,0.525,1.0,16.05519423972538,,16.05519423972538,16.05519423972538,16.487637242642066,16.487637242642066,25,raw,1,raw,0,13.678154334425926,297.2012545131147
26,240,latent no-align,0.001,148,0.004880308172023679,0.0,0.0,0.0,0.002622485486475902,0.07795684105037032,0.05838333042590199,0.03844286503924711,2.0955453888942627e-05,0.55,1.0,16.831351144329865,,16.831351144329865,16.05519423972538,,16.487637242642066,25,raw,0,raw,1,10.39752996712923,307.6000315994024
27,240,latent no-align,0.001,148,0.00473106320714578,0.0,0.0,0.0,0.002690202051559715,0.0764937250799424,0.056866227271589076,0.037498423955529124,2.0544966151351832e-05,0.575,1.0,16.048313991556707,,16.048313991556707,16.048313991556707,16.85632328687201,16.487637242642066,25,raw,1,raw,2,13.923506703227758,321.52470745518804
28,240,latent no-align,0.001,148,0.0046806171256419575,0.0,0.0,0.0,0.002743790497235652,0.0745522631583987,0.055631258801834005,0.03608867947666629,2.0349554491789406e-05,0.6,1.0,16.806402090156315,,16.806402090156315,16.048313991556707,,16.487637242642066,25,raw,0,raw,3,10.38334358856082,331.9092989824712
29,240,latent no-align,0.001,148,0.0046729407260647495,0.0,0.0,0.0,0.0028195213683805355,0.07356623590395257,0.05440310761332512,0.03557291049258532,2.0046515072789515e-05,0.625,1.0,13.417124551219382,,13.417124551219382,13.417124551219382,15.273011215623153,15.273011215623153,29,raw,1,raw,0,13.740706134587526,345.651290435344
30,240,latent no-align,0.001,148,0.00468517402407235,0.0,0.0,0.0,0.00283639963458267,0.07164874959837746,0.05546478446371652,0.033258680380075366,2.0204423091510416e-05,0.65,1.0,13.099055674037833,,13.099055674037833,13.099055674037833,15.229366348968147,15.229366348968147,30,raw,1,raw,0,12.97123209759593,358.62374241277575
31,240,latent no-align,0.001,148,0.0045555054990423696,0.0,0.0,0.0,0.0028183429196753816,0.06887669393138306,0.0552009551005589,0.032532135641353356,2.0161617821695227e-05,0.675,1.0,13.078306411948653,,13.078306411948653,13.078306411948653,14.731046629905086,14.731046629905086,31,raw,1,raw,0,13.482894342392683,372.1078051738441
32,240,latent no-align,0.001,148,0.004639942139210935,0.0,0.0,0.0,0.00285179542245444,0.06750436645705958,0.05430547012066519,0.03195068207443566,1.9899070237541407e-05,0.7,1.0,13.913892463980364,,13.913892463980364,13.078306411948653,,14.731046629905086,31,raw,0,raw,1,11.004479214549065,383.11353455483913
33,240,latent no-align,0.001,148,0.004567227711762629,0.0,0.0,0.0,0.002917667478008347,0.06716888206633362,0.05428739727751629,0.030945058358279435,2.0020674841165403e-05,0.725,1.0,18.443706523397037,,18.443706523397037,13.078306411948653,,14.731046629905086,31,raw,0,raw,2,10.266604758799076,393.38140504434705
34,240,latent no-align,0.001,148,0.00457913546848136,0.0,0.0,0.0,0.0029996500973514207,0.06715592681556135,0.0539781111921813,0.030294734745512943,2.0500583842304706e-05,0.75,1.0,17.428975192823152,,17.428975192823152,13.078306411948653,19.445068347522817,14.731046629905086,31,raw,0,raw,3,13.949789568781853,407.3324834294617
35,240,latent no-align,0.001,148,0.00454806410109725,0.0,0.0,0.0,0.003108044518346621,0.06762842713175593,0.05318235661331061,0.028497402493313357,2.033323585852191e-05,0.775,1.0,20.790509812554852,,20.790509812554852,13.078306411948653,,14.731046629905086,31,raw,0,raw,4,9.940174154937267,417.2739902548492
36,240,latent no-align,0.001,148,0.004432570886156346,0.0,0.0,0.0,0.003199120333758057,0.06756447567730337,0.05221610473519241,0.026966329978627933,2.0208609618527368e-05,0.8,1.0,19.594344915873723,,19.594344915873723,13.078306411948653,,14.731046629905086,31,raw,0,raw,5,9.670915473252535,426.9462942890823
37,240,latent no-align,0.001,148,0.004415697496812287,0.0,0.0,0.0,0.0033140699143169097,0.06800571315594621,0.05215763310725625,0.025017272957877534,2.0100999471331897e-05,0.825,1.0,22.487400587760945,,22.487400587760945,13.078306411948653,,14.731046629905086,31,raw,0,raw,6,10.823985375463963,437.7715050019324
38,240,latent no-align,0.001,148,0.004474602199184733,0.0,0.0,0.0,0.0033913411599634266,0.06647873398017239,0.05256343132035958,0.02341738869310231,2.0251861136834173e-05,0.85,1.0,24.982629279638676,,24.982629279638676,13.078306411948653,,14.731046629905086,31,raw,0,raw,7,10.882834110409021,448.65554198250175
39,240,latent no-align,0.001,148,0.004720537874507843,0.0,0.0,0.0,0.003493184226917455,0.06524678782836811,0.0510928466966426,0.02205416592895179,2.0224495344607293e-05,0.875,1.0,27.195428696420002,,27.195428696420002,13.078306411948653,28.51928579629657,14.731046629905086,31,raw,0,raw,8,13.26405893266201,461.9210415221751
40,240,latent no-align,0.001,148,0.004300196837583506,0.0,0.0,0.0,0.003501391354507792,0.06234013125602458,0.049405694410607624,0.021867876545198867,2.089910697430094e-05,0.9,1.0,28.571340219060694,,28.571340219060694,13.078306411948653,,14.731046629905086,31,raw,0,raw,9,10.692607339471579,472.6149600483477
41,240,latent no-align,0.001,148,0.0044211974836307,0.0,0.0,0.0,0.0035662882225084547,0.060859168703491624,0.04695557437937807,0.021969587831581767,2.07246142828218e-05,0.925,1.0,31.21066866213791,,31.21066866213791,13.078306411948653,,14.731046629905086,31,raw,0,raw,10,10.158049684017897,482.77424209192395
42,240,latent no-align,0.001,148,0.00435406223531007,0.0,0.0,0.0,0.0036530852006320413,0.05965118525499428,0.04441886969112061,0.022357744303204724,1.9690175079361053e-05,0.95,1.0,30.286177815776874,,30.286177815776874,13.078306411948653,,14.731046629905086,31,raw,0,raw,11,10.33379441127181,493.10926598683
43,240,latent no-align,0.001,148,0.00427188173351759,0.0,0.0,0.0,0.0037358279601117043,0.05881650901928141,0.042278405958534895,0.022910978456304687,1.8873549385495386e-05,0.975,1.0,30.56301408960039,,30.56301408960039,13.078306411948653,,14.731046629905086,31,raw,0,raw,12,10.684577867388725,503.7950995415449
44,240,latent no-align,0.001,148,0.004290499221030119,0.0,0.0,0.0,0.0038426414830610156,0.05887641047907842,0.041004763085495784,0.02297066431492567,1.911462346175245e-05,1.0,1.0,32.21895534108191,,32.21895534108191,13.078306411948653,33.18810813654316,14.731046629905086,31,raw,0,raw,13,13.506342068314552,517.3026596717536
45,240,latent no-align,0.001,148,0.004331862211000879,0.0,0.0,0.0,0.0038907175814430857,0.059334312137719745,0.04002418932882515,0.023177184982577693,1.9247357103439925e-05,1.0,1.0,32.573641856127395,,32.573641856127395,13.078306411948653,,14.731046629905086,31,raw,0,raw,14,10.754821553826332,528.0587175935507
46,240,latent no-align,0.001,148,0.0041969337790096935,0.0,0.0,0.0,0.003903728596727691,0.059389088881780974,0.03933652022199051,0.022236593545892754,1.885383206270588e-05,1.0,1.0,32.382046115249686,,32.382046115249686,13.078306411948653,,14.731046629905086,31,raw,0,raw,15,10.544082690030336,538.6039655953646
47,240,latent no-align,0.001,148,0.004257056829079079,0.0,0.0,0.0,0.003931348868079383,0.0598294584684678,0.038929283342047316,0.021156036244654976,1.8720610575434654e-05,1.0,1.0,31.441471019701893,,31.441471019701893,13.078306411948653,,14.731046629905086,31,raw,0,raw,16,10.566428914666176,549.1718164123595
48,240,latent no-align,0.001,148,0.004244471675200337,0.0,0.0,0.0,0.0039631107718230705,0.060464088402285766,0.03906224197330507,0.01991510176653596,1.857956405999446e-05,1.0,1.0,33.18415850177471,,33.18415850177471,13.078306411948653,,14.731046629905086,31,raw,0,raw,17,10.14394249394536,559.3171676658094
49,240,latent no-align,0.001,148,0.0042058927938342094,0.0,0.0,0.0,0.003999621385544841,0.06128200022755442,0.039512635384862486,0.018401155386724183,1.8621365345982644e-05,1.0,1.0,34.13126415942614,,34.13126415942614,13.078306411948653,35.02360688590982,14.731046629905086,31,raw,0,raw,18,12.616382986307144,571.9349402599037
50,240,latent no-align,0.001,148,0.0041832953244699414,0.0,0.0,0.0,0.004045300999014462,0.06211290785388367,0.03970876006359184,0.01804295548464398,1.8476167650914175e-05,1.0,1.0,32.82187480297411,,32.82187480297411,13.078306411948653,,14.731046629905086,31,raw,0,raw,19,10.354657839983702,582.2908126786351
51,240,latent no-align,0.001,148,0.004160250519792474,0.0,0.0,0.0,0.0040593471022549316,0.06211714406271238,0.039812323385597884,0.01791140203036972,1.7621932347783758e-05,1.0,1.0,33.964556795584215,,33.964556795584215,13.078306411948653,,14.731046629905086,31,raw,0,raw,20,10.708774521946907,593.001017101109
