epoch,unit,data_len,rmse
0,FD003-73.txt,284,30.15315332459736
0,FD003-1.txt,328,42.46830223396658
0,FD003-40.txt,257,34.40617340489959
0,FD003-16.txt,413,29.278845134920058
0,FD003-98.txt,376,31.48694260285524
0,FD003-66.txt,234,16.71154790065381
0,FD003-7.txt,493,39.38794996333568
0,FD003-28.txt,269,34.295970017347095
0,FD003-46.txt,273,25.507223906534954
0,FD003-69.txt,239,27.160079264585118
0,FD003-67.txt,332,48.18031754878875
0,FD003-31.txt,252,32.3643549705668
0,FD003-34.txt,528,35.83072671690987
0,FD003-63.txt,300,38.548284580377405
0,FD003-54.txt,263,35.56892635193628
0,FD003-36.txt,393,43.89694315992751
0,FD003-10.txt,550,43.95974592519307
0,FD003-23.txt,265,29.43715860897557
0,FD003-96.txt,560,33.631586842715144
0,FD003-77.txt,324,26.3539811860623
0,FD003-29.txt,292,40.25416242540246
0,FD003-76.txt,222,20.280430815304875
0,FD003-14.txt,276,29.627911406841253
0,FD003-35.txt,300,32.45784505167525
0,FD003-88.txt,391,33.36113299956026
0,FD003-26.txt,312,35.70463359603273
0,FD003-30.txt,287,32.70995769814416
0,FD003-68.txt,270,29.41761285606759
0,FD003-13.txt,254,35.01373479587355
0,FD003-55.txt,594,45.508855687270085
1,FD003-73.txt,284,26.297941926703615
1,FD003-1.txt,328,47.1974726019
1,FD003-40.txt,257,40.442316426114445
1,FD003-16.txt,413,24.636162972661417
1,FD003-98.txt,376,26.81317588155961
1,FD003-66.txt,234,19.147674923044775
1,FD003-7.txt,493,34.294306693409546
1,FD003-28.txt,269,39.274762618873226
1,FD003-46.txt,273,23.871214120188643
1,FD003-69.txt,239,32.934907596501105
1,FD003-67.txt,332,55.30498617450421
1,FD003-31.txt,252,38.658527771252054
1,FD003-34.txt,528,29.443219630876285
1,FD003-63.txt,300,43.19465980489726
1,FD003-54.txt,263,41.135945535891665
1,FD003-36.txt,393,46.94363516513627
1,FD003-10.txt,550,38.79547764450924
1,FD003-23.txt,265,32.81507518770434
1,FD003-96.txt,560,26.760953888648952
1,FD003-77.txt,324,23.89861850704541
1,FD003-29.txt,292,45.87712245409836
1,FD003-76.txt,222,25.931146071792742
1,FD003-14.txt,276,32.38373276788404
1,FD003-35.txt,300,35.36169095166203
