epoch,unit,data_len,rmse,bias,pred_mean,truth_mean,pred_min,pred_max
0,FD003-73.txt,284,34.747436189209495,-7.034151554107666,83.3611923456192,90.39535164833069,66.09157681465149,87.71864295005798
0,FD003-1.txt,328,36.62739192538459,-10.825610235333443,86.29794418811798,97.12354958057404,72.77942776679993,89.90878582000732
0,FD003-40.txt,257,34.64442953595291,1.0624116752296686,85.76986134052277,84.70745027065277,72.28846848011017,89.79122400283813
0,FD003-16.txt,413,37.69299731823456,-20.025292187929153,85.22180259227753,105.24709284305573,65.06687045097351,89.61815893650055
0,FD003-98.txt,376,37.29778264052373,-17.614866197109222,84.64897930622101,102.26384162902832,64.06639784574509,89.02698695659637
0,FD003-66.txt,234,34.019839980695785,5.937466956675053,84.33140277862549,78.39394211769104,71.2311327457428,88.69889557361603
0,FD003-7.txt,493,39.35745070726691,-25.198841243982315,84.71860826015472,109.9174553155899,65.86991250514984,89.38197374343872
0,FD003-28.txt,269,35.05492548494011,-1.6777193453162909,85.74728190898895,87.42500185966492,71.72567188739777,89.43874776363373
0,FD003-46.txt,273,34.589975039915124,-4.9875302612781525,83.27227711677551,88.25980544090271,65.93287765979767,88.18892896175385
0,FD003-69.txt,239,33.90806997872432,5.244549512863159,85.15631139278412,79.91176187992096,71.06434404850006,89.46251273155212
0,FD003-67.txt,332,36.3808188262847,-11.020401418209076,86.60317718982697,97.62357473373413,71.68797492980957,90.36712348461151
0,FD003-31.txt,252,34.63669805345101,2.1710926853120327,85.64104080200195,83.46995174884796,72.98344850540161,89.65697944164276
0,FD003-34.txt,528,39.34414310017005,-26.186509281396866,85.26229679584503,111.44880414009094,65.93116521835327,89.54161822795868
0,FD003-63.txt,300,35.989302485134324,-7.309929206967354,85.82859575748444,93.13852787017822,71.33224427700043,89.51254546642303
0,FD003-54.txt,263,35.126354280358626,0.025954368466045707,86.13420069217682,86.10825061798096,72.32081115245819,90.0366997718811
0,FD003-36.txt,393,37.70832520337723,-17.521357983350754,86.19777798652649,103.7191379070282,70.85681319236755,89.65294241905212
0,FD003-10.txt,550,40.15028538377383,-28.031064420938492,84.26623702049255,112.29729950428009,64.85062628984451,87.69904673099518
0,FD003-23.txt,265,35.00879000488428,-1.428298568353057,85.12781977653503,86.55611991882324,72.25669920444489,89.0876430273056
0,FD003-96.txt,560,39.32947865533875,-26.998592019081116,85.65925002098083,112.65784204006195,65.85811138153076,89.83004450798035
0,FD003-77.txt,324,35.89962233600522,-11.797673553228378,84.81017351150513,96.60784125328064,66.11497759819031,89.37892079353333
0,FD003-29.txt,292,35.638340279186906,-5.55728267878294,86.25886797904968,91.81614339351654,72.18982875347137,89.9776941537857
0,FD003-76.txt,222,33.15288384243335,10.376078858971596,84.72248256206512,74.34639692306519,70.51846265792847,89.06362235546112
0,FD003-14.txt,276,35.429027881543625,-3.878049086779356,84.98668670654297,88.8647311925888,72.00653553009033,88.75345349311829
0,FD003-35.txt,300,36.342253278339314,-7.800903990864754,85.33763647079468,93.13852787017822,72.38010346889496,89.20748293399811
0,FD003-88.txt,391,37.72666808858852,-18.994350135326385,84.56154406070709,103.55589807033539,65.21446585655212,88.74936997890472
0,FD003-26.txt,312,36.426450721513476,-9.366166517138481,85.59268176555634,94.95884537696838,72.01186656951904,89.19069945812225
0,FD003-30.txt,287,36.133312769852914,-5.32169122248888,85.6186705827713,90.94036519527435,72.74864256381989,89.69198763370514
0,FD003-68.txt,270,35.63261608785304,-2.196859698742628,85.43995678424835,87.63681769371033,72.05957472324371,89.37735557556152
0,FD003-13.txt,254,34.805381950893064,2.207969017326832,86.18094027042389,83.9729756116867,73.14874172210693,90.16179323196411
0,FD003-55.txt,594,39.96037285587936,-28.564056009054184,85.21690547466278,113.7809556722641,64.73192542791367,89.42022860050201
1,FD003-73.txt,284,44.08452688410773,-36.55022233724594,53.84512543678284,90.39535164833069,21.56179577112198,109.89953279495239
1,FD003-1.txt,328,43.81594034305652,-37.989037334918976,59.13451611995697,97.12354958057404,20.59480682015419,112.46898531913757
1,FD003-40.txt,257,30.816440944782048,-25.651425570249557,59.05602663755417,84.70745027065277,20.597799718379974,112.51279592514038
1,FD003-16.txt,413,50.812956865183615,-43.781083822250366,61.46601289510727,105.24709284305573,21.263677924871445,113.16515862941742
1,FD003-98.txt,376,51.17221918279979,-43.38219344615936,58.88164430856705,102.26384162902832,21.624596267938614,112.16785907745361
1,FD003-66.txt,234,24.534090583627755,-19.716797024011612,58.67714703083038,78.39394211769104,20.477944314479828,112.64976799488068
1,FD003-7.txt,493,66.20878300540753,-59.37195271253586,50.545498728752136,109.9174553155899,21.878614872694016,110.66400229930878
1,FD003-28.txt,269,33.58130932574937,-27.66277328133583,59.76222664117813,87.42500185966492,20.243384391069412,112.92263507843018
1,FD003-46.txt,273,39.42247649749234,-30.565297603607178,57.69450783729553,88.25980544090271,21.70457348227501,111.99373245239258
1,FD003-69.txt,239,25.3371115147337,-20.81674426794052,59.09502148628235,79.91176187992096,20.346903800964355,112.05438077449799
1,FD003-67.txt,332,44.835101703288366,-39.09083843231201,58.53274405002594,97.62357473373413,20.336282402276993,112.50392377376556
1,FD003-31.txt,252,30.080349951749255,-24.642158299684525,58.82778763771057,83.46995174884796,20.41269138455391,111.75712883472443
1,FD003-34.txt,528,63.218546401041024,-57.12804615497589,54.32075411081314,111.44880414009094,21.801462024450302,112.13457107543945
1,FD003-63.txt,300,41.6156616809654,-35.817859172821045,57.32066869735718,93.13852787017822,20.28831273317337,112.21469163894653
1,FD003-54.txt,263,32.37524550390611,-24.969990104436874,61.13825857639313,86.10825061798096,20.61377927660942,112.46200382709503
1,FD003-36.txt,393,52.67230579710635,-48.081221878528595,55.6379160284996,103.7191379070282,20.096310079097748,112.54801332950592
1,FD003-10.txt,550,75.87051845934008,-70.43507993221283,41.86221569776535,112.29729950428009,22.663523256778717,110.7060307264328
1,FD003-23.txt,265,35.319915538091735,-30.49133911728859,56.06478273868561,86.55611991882324,20.34072235226631,112.52649545669556
1,FD003-96.txt,560,59.25389186592783,-53.81663769483566,58.84120047092438,112.65784204006195,21.646400839090347,112.02419996261597
1,FD003-77.txt,324,40.06744004379626,-31.58507391810417,65.02277314662933,96.60784125328064,21.455254405736923,113.59754621982574
1,FD003-29.txt,292,37.676788368412986,-31.772375106811523,60.04376828670502,91.81614339351654,20.27490183711052,112.27367401123047
1,FD003-76.txt,222,19.363894901019833,-16.18850901722908,58.15789759159088,74.34639692306519,20.292192846536636,112.03060030937195
1,FD003-14.txt,276,39.07067671405469,-34.108830988407135,54.75590407848358,88.8647311925888,20.211766213178635,112.50774383544922
1,FD003-35.txt,300,42.978543761351844,-36.436844766139984,56.70168310403824,93.13852787017822,20.67873775959015,112.22189784049988
1,FD003-88.txt,391,54.78759527130742,-46.98880434036255,56.56709760427475,103.55589807033539,21.567374765872955,111.99997007846832
1,FD003-26.txt,312,44.54301770084997,-38.61698806285858,56.34186506271362,94.95884537696838,20.382925122976303,112.18471229076385
1,FD003-30.txt,287,39.24061670043768,-31.233393847942352,59.70696747303009,90.94036519527435,21.14658296108246,112.39740371704102
1,FD003-68.txt,270,35.361564346316236,-27.527961134910583,60.108860433101654,87.63681769371033,20.73689877986908,112.25900590419769
1,FD003-13.txt,254,28.71254994149786,-21.515767127275467,62.457206547260284,83.9729756116867,20.584997087717056,112.14518666267395
1,FD003-55.txt,594,71.19689252894972,-65.37689208984375,48.40405970811844,113.7809556722641,21.801853328943253,109.90063309669495
2,FD003-73.txt,284,35.703033015441015,-24.998871088027954,65.39647281169891,90.39535164833069,13.783873170614243,101.95567965507507
2,FD003-1.txt,328,35.296568987290705,-27.451968640089035,69.67158675193787,97.12354958057404,15.779848620295525,106.82009041309357
2,FD003-40.txt,257,27.481180072398384,-18.119304180145264,66.58814609050751,84.70745027065277,16.241644099354744,105.8456414937973
2,FD003-16.txt,413,39.045976756585716,-31.54304549098015,73.70404541492462,105.24709284305573,12.706735879182816,108.65836143493652
2,FD003-98.txt,376,39.26200103139861,-30.72144165635109,71.54240190982819,102.26384162902832,13.416980654001236,106.15253269672394
2,FD003-66.txt,234,22.008881091237335,-11.710753589868546,66.68317496776581,78.39394211769104,15.727816745638847,107.28905141353607
2,FD003-7.txt,493,48.5187615904489,-41.81448429822922,68.10296714305878,109.9174553155899,13.568756431341171,104.04705107212067
2,FD003-28.txt,269,28.794293660571043,-19.33871164917946,68.08629214763641,87.42500185966492,15.483012199401855,106.57951176166534
2,FD003-46.txt,273,31.282528541495218,-19.853827208280563,68.40597629547119,88.25980544090271,14.053447097539902,106.30011260509491
2,FD003-69.txt,239,23.98016133824885,-14.179221466183662,65.73254525661469,79.91176187992096,15.811266303062439,105.38219749927521
2,FD003-67.txt,332,36.59820539282862,-28.97283747792244,68.65073144435883,97.62357473373413,15.873629003763199,106.1728572845459
2,FD003-31.txt,252,27.099686363151225,-17.28136047720909,66.18858933448792,83.46995174884796,16.14850878715515,105.23621380329132
2,FD003-34.txt,528,46.80670017484429,-40.777442157268524,70.67136585712433,111.44880414009094,13.231824859976768,106.59096419811249
2,FD003-63.txt,300,33.86778018114557,-25.5925652384758,67.54595875740051,93.13852787017822,15.580595210194588,106.3476812839508
2,FD003-54.txt,263,28.908637065367024,-17.79038369655609,68.31785917282104,86.10825061798096,15.89913934469223,104.99833941459656
2,FD003-36.txt,393,40.755494793517954,-34.74637448787689,68.97275567054749,103.7191379070282,15.343468561768532,107.66760170459747
2,FD003-10.txt,550,54.57175275021951,-48.86140167713165,63.43589395284653,112.29729950428009,14.63913694024086,103.60944867134094
2,FD003-23.txt,265,29.292350052237826,-20.72866201400757,65.8274656534195,86.55611991882324,15.903540551662445,106.45346522331238
2,FD003-96.txt,560,44.575420178197405,-39.163721799850464,73.49411249160767,112.65784204006195,12.34698660671711,107.0975911617279
2,FD003-77.txt,324,32.2823655053811,-22.516832500696182,74.09101843833923,96.60784125328064,13.178329467773438,108.5553127527237
2,FD003-29.txt,292,31.69199830616871,-22.834577560424805,68.98156583309174,91.81614339351654,15.703399926424026,105.27932703495026
2,FD003-76.txt,222,19.78533099596978,-10.281694084405899,64.06470477581024,74.34639692306519,15.867702290415764,105.36711096763611
2,FD003-14.txt,276,31.247044022668987,-23.0681611597538,65.79657196998596,88.8647311925888,15.274218320846558,106.48639678955078
2,FD003-35.txt,300,34.05261946697884,-25.255057364702225,67.88345694541931,93.13852787017822,15.984193831682205,107.01086103916168
