epoch,unit,data_len,rmse,bias,pred_mean,truth_mean,pred_min,pred_max
0,FD004-227.txt,356,16.898565883008395,6.156453639268875,106.48746609687805,100.33100664615631,19.110439717769623,130.0
0,FD004-113.txt,253,15.125859876582663,12.07606054842472,95.79889476299286,83.7228274345398,20.862282812595367,129.638209939003
0,FD004-190.txt,450,16.622118417324508,1.7365910578519106,109.38750505447388,107.65091896057129,18.232939392328262,129.91824448108673
0,FD004-64.txt,253,17.228316562171738,13.180481642484665,96.90331101417542,83.7228274345398,20.087465047836304,129.73434686660767
0,FD004-16.txt,253,14.773045396960468,8.705373331904411,92.4282056093216,83.7228274345398,20.972084403038025,129.19023215770721
0,FD004-108.txt,373,15.104895443288731,4.122855328023434,106.11299157142639,101.99012994766235,19.684314876794815,130.0
0,FD004-31.txt,332,16.689401954993524,4.422453157603741,102.04602837562561,97.62357473373413,19.635614901781082,129.74606275558472
0,FD004-4.txt,343,15.596869251107751,4.861796088516712,103.78515601158142,98.92335653305054,18.341169953346252,129.781032204628
0,FD004-156.txt,208,19.843207824989793,21.7222461104393,90.46325266361237,68.74101042747498,18.5071063041687,129.81413424015045
0,FD004-128.txt,317,20.525645136835497,11.152486056089401,106.81781232357025,95.6653243303299,21.507886797189713,129.7765302658081
0,FD004-41.txt,348,19.138637026967103,-5.974659770727158,93.50562572479248,99.4802874326706,17.55199208855629,129.67789828777313
0,FD004-161.txt,372,18.950465308531548,6.339755095541477,108.23744177818298,101.8976891040802,22.056586742401123,129.85723197460175
0,FD004-126.txt,371,17.83556077080858,5.532245486974716,107.33687579631805,101.8046361207962,18.474602848291397,129.73552465438843
0,FD004-219.txt,259,18.080976896984655,15.04248857498169,100.22669494152069,85.18421411514282,19.81855943799019,130.0
0,FD004-92.txt,260,11.868947996604282,7.861189097166061,93.28004062175751,85.41884958744049,19.52460452914238,129.84818160533905
0,FD004-102.txt,263,16.045160251441903,8.858195170760155,94.96643900871277,86.10825061798096,21.88849627971649,129.52507257461548
0,FD004-146.txt,372,10.631410385921283,0.6961378967389464,102.59383141994476,101.8976891040802,18.051532953977585,129.81172442436218
0,FD004-200.txt,294,22.225100944431492,13.830655366182327,105.98621666431427,92.15555548667908,21.537885516881943,129.76734817028046
0,FD004-231.txt,263,11.96486611595145,7.519698925316334,93.62793743610382,86.10825061798096,17.68508791923523,129.69485998153687
0,FD004-143.txt,253,17.749069594673365,14.512376561760902,98.23521077632904,83.7228274345398,21.919389963150024,129.95926558971405
0,FD004-91.txt,423,16.017089358008352,1.592472717165947,107.5387966632843,105.94632685184479,17.356363087892532,129.63882207870483
0,FD004-30.txt,366,17.317050433121256,5.493454523384571,106.82342231273651,101.32996439933777,21.59373551607132,129.91523027420044
0,FD004-17.txt,220,21.24635208152123,21.534975916147232,95.14423847198486,73.60927999019623,18.04151400923729,129.84515964984894
0,FD004-168.txt,265,23.956494083378555,17.798025757074356,104.35415148735046,86.55611991882324,18.725986927747726,129.76820051670074
0,FD004-222.txt,271,16.51022296811596,10.982957258820534,98.82948994636536,87.8465336561203,19.716843515634537,129.7346568107605
0,FD004-141.txt,268,11.714220824792955,5.312885902822018,92.52394735813141,87.21105515956879,17.830699682235718,129.6348237991333
0,FD004-235.txt,268,21.00347935314797,13.853289037942886,101.0643345117569,87.21105515956879,17.467104196548462,129.64853882789612
0,FD004-212.txt,298,20.73385541753414,11.846093609929085,104.66268539428711,92.81659662723541,20.298389792442322,129.7294420003891
0,FD004-177.txt,311,13.505141399262294,6.11421212553978,100.92826128005981,94.81404721736908,19.964661300182343,129.58286941051483
0,FD004-193.txt,266,16.89551328027944,8.717828243970871,95.49447536468506,86.77665293216705,19.024941623210907,129.77184236049652
0,FD004-39.txt,271,23.507401979846275,15.788025334477425,103.63456189632416,87.8465336561203,22.828359305858612,129.65604722499847
0,FD004-32.txt,288,17.830694584204522,10.423263013362885,101.5419739484787,91.11872255802155,18.938432335853577,129.75683331489563
0,FD004-221.txt,343,16.318221618744012,4.606229215860367,103.52957606315613,98.92335653305054,19.17319566011429,129.82124745845795
