epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
89,240,latent no-align,0.0005,148,0.003448454137715335,0.0,0.0,0.0,0.0027866773905131864,0.040723407313831755,0.0337898369777847,0.17104872316122055,1.547038715290074e-05,1.0,1.0,45.20005803898615,,45.20005803898615,14.827276609556522,46.54061017313149,16.825667919410176,0,raw,24,12.506490960717201,782.211617924273
90,240,latent no-align,0.0005,148,0.0033852298086433598,0.0,0.0,0.0,0.002752062601880548,0.03970301327471797,0.03286125957714142,0.16933258743704976,1.5317112352145283e-05,1.0,1.0,45.88238286037584,,45.88238286037584,14.827276609556522,,16.825667919410176,0,raw,25,10.367477148771286,792.5800957046449
91,240,latent no-align,0.0005,148,0.0033829903632805153,0.0,0.0,0.0,0.002715139088183138,0.03870263831639612,0.031847226395699625,0.1681170366905831,1.5190108398029051e-05,1.0,1.0,45.034669704252764,,45.034669704252764,14.827276609556522,,16.825667919410176,0,raw,26,9.672358859330416,802.2538162767887
92,240,latent no-align,0.0005,148,0.003415805213719707,0.0,0.0,0.0,0.0026875958491645352,0.03800571030257521,0.031015643107427937,0.1662132385614756,1.48967647702021e-05,1.0,1.0,45.545320289218836,,45.545320289218836,14.827276609556522,,16.825667919410176,0,raw,27,8.702228989452124,810.9570038989186
93,240,latent no-align,0.0005,148,0.0034079766349325814,0.0,0.0,0.0,0.0026599204299870777,0.03735594038625021,0.030330287871529926,0.1638217656999021,1.4750483018901463e-05,1.0,1.0,45.702959155832644,,45.702959155832644,14.827276609556522,,16.825667919410176,0,raw,28,9.914983049035072,820.8729232177138
94,240,latent no-align,0.0005,148,0.003361905103775899,0.0,0.0,0.0,0.0026326235273626407,0.03675126208848244,0.029498384736881062,0.16246998289952408,1.4311992086928709e-05,1.0,1.0,46.41786319755705,,46.41786319755705,14.827276609556522,47.75912048043536,16.825667919410176,0,raw,29,12.518051270395517,833.3919146768749
95,240,latent no-align,0.0005,148,0.003400882026432334,0.0,0.0,0.0,0.0026005520815709352,0.03613831163258166,0.029025074660878728,0.16057514127444578,1.4170169668038914e-05,1.0,1.0,45.949977429666006,,45.949977429666006,14.827276609556522,,16.825667919410176,0,raw,30,9.952291812747717,843.3452020473778
96,240,latent no-align,0.0005,148,0.0033444077361727484,0.0,0.0,0.0,0.0025698445356652343,0.035629707438921604,0.02879321965313441,0.1584956006625214,1.4528302533624418e-05,1.0,1.0,47.130812467729335,,47.130812467729335,14.827276609556522,,16.825667919410176,0,raw,31,9.433077361434698,852.7792066372931
97,240,latent no-align,0.0005,148,0.003357388928683626,0.0,0.0,0.0,0.002539312924774414,0.03507034327029376,0.028310028282371728,0.15678863499212908,1.387606430152782e-05,1.0,1.0,46.188102199560255,,46.188102199560255,14.827276609556522,,16.825667919410176,0,raw,32,9.079990576952696,861.8601197563112
98,240,latent no-align,0.0005,148,0.003361931366443231,0.0,0.0,0.0,0.002510671499122337,0.03454082245258866,0.028050361188581667,0.15544521365616773,1.3951962894163836e-05,1.0,1.0,46.72367013457642,,46.72367013457642,14.827276609556522,,16.825667919410176,0,raw,33,9.511264219880104,871.3723092600703
99,240,latent no-align,0.0005,148,0.0033250660549006047,0.0,0.0,0.0,0.002493141274081191,0.03427125135990414,0.027784583687379554,0.15424201466344498,1.3895257822966684e-05,1.0,1.0,46.5538969628166,,46.5538969628166,14.827276609556522,47.895403272743806,16.825667919410176,0,raw,34,12.434567332267761,883.8078001961112
100,240,latent no-align,0.0005,148,0.003299523391949667,0.0,0.0,0.0,0.0024678933566335487,0.03378886633829491,0.027507452986429672,0.1528011376189219,1.3931193746896964e-05,1.0,1.0,46.4899760285464,,46.4899760285464,14.827276609556522,,16.825667919410176,0,raw,35,9.680581085383892,893.4894078597426
101,240,latent no-align,0.0005,148,0.0033482797082035323,0.0,0.0,0.0,0.002452575776260346,0.03354606460276488,0.027185640373342746,0.15212071908486857,1.3369770668587817e-05,1.0,1.0,47.010680591407386,,47.010680591407386,14.827276609556522,,16.825667919410176,0,raw,36,9.731869626790285,903.2222441881895
102,240,latent no-align,0.0005,148,0.00331275344108911,0.0,0.0,0.0,0.002434142053479681,0.03323187037194903,0.027149482730876754,0.1507904135898964,1.3525018347708456e-05,1.0,1.0,46.75928809156248,,46.75928809156248,14.827276609556522,,16.825667919410176,0,raw,37,9.596876285970211,912.8200465962291
103,240,latent no-align,0.0005,148,0.0033134711745849534,0.0,0.0,0.0,0.0024008795184813237,0.032680933388906555,0.026873355819466146,0.15125512190767237,1.3257414864071777e-05,1.0,1.0,47.18848979160718,,47.18848979160718,14.827276609556522,,16.825667919410176,0,raw,38,9.451654382050037,922.2726649567485
104,240,latent no-align,0.0005,148,0.003270661798179955,0.0,0.0,0.0,0.0023912994090367007,0.03247421672819434,0.0268814277684165,0.1517888460610364,1.3573774465938285e-05,1.0,1.0,47.26103719381332,,47.26103719381332,14.827276609556522,48.58344140970692,16.825667919410176,0,raw,39,12.93796256557107,935.2121361531317
105,240,latent no-align,0.0005,148,0.003238615577543356,0.0,0.0,0.0,0.0023675067381731963,0.032089775440761366,0.026660175981453142,0.15138715777445483,1.3180914179797952e-05,1.0,1.0,46.93703389921037,,46.93703389921037,14.827276609556522,,16.825667919410176,0,raw,40,9.625569228082895,944.8387099057436
106,240,latent no-align,0.0005,148,0.003254426388397209,0.0,0.0,0.0,0.002355572706201693,0.031872452777885904,0.02643602341413498,0.15167126371651082,1.291184976498944e-05,1.0,1.0,46.805091516481035,,46.805091516481035,14.827276609556522,,16.825667919410176,0,raw,41,9.895268317312002,954.7349088788033
107,240,latent no-align,0.0005,148,0.00325457110050814,0.0,0.0,0.0,0.0023399810825877293,0.03160047480786169,0.026312553474830615,0.15073946682182518,1.3024092220655655e-05,1.0,1.0,47.21787810824174,,47.21787810824174,14.827276609556522,,16.825667919410176,0,raw,42,9.662788920104504,964.39862395823
108,240,latent no-align,0.0005,148,0.0031955598010304006,0.0,0.0,0.0,0.0023172725545796188,0.0312481303825169,0.026120124070124852,0.15026327806550102,1.281244925160757e-05,1.0,1.0,46.915302373447304,,46.915302373447304,14.827276609556522,,16.825667919410176,0,raw,43,10.055519137531519,974.4550678692758
109,240,latent no-align,0.0005,148,0.0033028277354566634,0.0,0.0,0.0,0.002319247677381075,0.03120768834157167,0.026065817996356135,0.15032053658285657,1.3173279758366579e-05,1.0,1.0,46.86901203899176,,46.86901203899176,14.827276609556522,48.19866761531392,16.825667919410176,0,raw,44,12.312166571617126,986.7682035453618
110,240,latent no-align,0.0005,148,0.00320062245481421,0.0,0.0,0.0,0.002306238982537006,0.030958025200242125,0.025994900462997926,0.1503767738672527,1.2934134548305411e-05,1.0,1.0,47.31158836694321,,47.31158836694321,14.827276609556522,,16.825667919410176,0,raw,45,9.214117262512445,995.9833298623562
111,240,latent no-align,0.0005,148,0.003186809053216633,0.0,0.0,0.0,0.002295580437734119,0.030692044733645948,0.02590834053636,0.15144461212125984,1.2528182878668304e-05,1.0,1.0,47.244565817188,,47.244565817188,14.827276609556522,,16.825667919410176,0,raw,46,9.400273904204369,1005.3845378868282
112,240,latent no-align,0.0005,148,0.0031903824742216414,0.0,0.0,0.0,0.0022787891023137883,0.030432555233002513,0.025798656109317735,0.14980344907254786,1.2831819128985296e-05,1.0,1.0,46.92408654558036,,46.92408654558036,14.827276609556522,,16.825667919410176,0,raw,47,9.887892305850983,1015.2733426466584
113,240,latent no-align,0.0005,148,0.0031654561580334965,0.0,0.0,0.0,0.0022767563035862672,0.030369262362050044,0.025792310278661346,0.14967558835003827,1.2568377861817999e-05,1.0,1.0,47.221088736196094,,47.221088736196094,14.827276609556522,,16.825667919410176,0,raw,48,9.862641964107752,1025.1369154043496
114,240,latent no-align,0.0005,148,0.003115203821515614,0.0,0.0,0.0,0.002266702119487564,0.030180179287452955,0.025695521459990257,0.15060387823630023,1.2402237447335014e-05,1.0,1.0,47.33051518605234,,47.33051518605234,14.827276609556522,48.63563630097957,16.825667919410176,0,raw,49,12.69649813696742,1037.8343542292714
115,240,latent no-align,0.0005,148,0.0031437014624463846,0.0,0.0,0.0,0.0022584387176745645,0.03001119368835478,0.025461276615592273,0.149795410902919,1.2023828847648818e-05,1.0,1.0,47.313932557127416,,47.313932557127416,14.827276609556522,,16.825667919410176,0,raw,50,9.65577544644475,1047.491118825972
116,240,latent no-align,0.0005,148,0.0031205335981212556,0.0,0.0,0.0,0.0022556249514801077,0.029918857447400287,0.025361516588443034,0.1503120893360795,1.2198022880732645e-05,1.0,1.0,47.217693759470386,,47.217693759470386,14.827276609556522,,16.825667919410176,0,raw,51,10.149085156619549,1057.6411296203732
117,240,latent no-align,0.0005,148,0.003119340608513134,0.0,0.0,0.0,0.0022358881369409327,0.029610073005126136,0.02506526408566011,0.15028856473194585,1.1784405399806485e-05,1.0,1.0,46.95168016278637,,46.95168016278637,14.827276609556522,,16.825667919410176,0,raw,52,8.830304645001888,1066.4728267900646
118,240,latent no-align,0.0005,148,0.003142587112961337,0.0,0.0,0.0,0.002228209877864936,0.029480984258289274,0.02494085266733089,0.14951860642916448,1.1838228349891299e-05,1.0,1.0,47.49609983780282,,47.49609983780282,14.827276609556522,,16.825667919410176,0,raw,53,10.137972299009562,1076.611735355109
119,240,latent no-align,0.0005,148,0.003166691695868566,0.0,0.0,0.0,0.0022352042614255806,0.029506175652951806,0.024706827552133315,0.14819922529765078,1.1623076347491036e-05,1.0,1.0,47.28455365836292,,47.28455365836292,14.827276609556522,48.58434211286561,16.825667919410176,0,raw,54,13.01224548369646,1089.6249177604914
120,240,latent no-align,0.0005,148,0.0030909890617319457,0.0,0.0,0.0,0.002216577622724848,0.02925606824558329,0.024579051466709054,0.14872531290795352,1.1675491498101257e-05,1.0,1.0,47.10134934770523,,47.10134934770523,14.827276609556522,,16.825667919410176,0,raw,55,9.556033499538898,1099.1819569803774
121,240,latent no-align,0.0005,148,0.0030753514131631804,0.0,0.0,0.0,0.0022048011793427773,0.02907552240366066,0.024396845819176855,0.14701515345557317,1.1633338852186933e-05,1.0,1.0,47.46432710347658,,47.46432710347658,14.827276609556522,,16.825667919410176,0,raw,56,10.157483745366335,1109.3404193893075
122,240,latent no-align,0.0005,148,0.003129277974555923,0.0,0.0,0.0,0.002213907991284253,0.02913896302768105,0.0241394705466322,0.14667630135207563,1.1313786788722044e-05,1.0,1.0,47.474498250560444,,47.474498250560444,14.827276609556522,,16.825667919410176,0,raw,57,9.677442491054535,1119.0188600569963
123,240,latent no-align,0.0005,148,0.0031471040777899827,0.0,0.0,0.0,0.0022209026438586815,0.029130261127107048,0.023941408565922362,0.1466316712667813,1.1095999525423395e-05,1.0,1.0,47.309804174215415,,47.309804174215415,14.827276609556522,,16.825667919410176,0,raw,58,8.106868918985128,1127.1266687326133
124,240,latent no-align,0.0005,148,0.003111133259891004,0.0,0.0,0.0,0.002230032384899017,0.029197931969286623,0.023813515435904264,0.14625638642826597,1.1110630154960106e-05,1.0,1.0,47.43633209078592,,47.43633209078592,14.827276609556522,48.73563103244529,16.825667919410176,0,raw,59,12.952624779194593,1140.0802758447826
125,240,latent no-align,0.0005,148,0.0031153737328241805,0.0,0.0,0.0,0.0022274846371540145,0.028974293366175245,0.023629728968985176,0.144888160095827,1.1157186482041897e-05,1.0,1.0,47.35150807329121,,47.35150807329121,14.827276609556522,,16.825667919410176,0,raw,60,9.509852290153503,1149.5911887027323
