epoch,unit,data_len,rmse
0,FD004-227.txt,356,53.733061709978536
0,FD004-113.txt,253,40.984330306891664
0,FD004-190.txt,450,60.62831829205331
0,FD004-64.txt,253,43.362435443318155
0,FD004-16.txt,253,38.19600687898055
0,FD004-108.txt,373,58.29475265225737
0,FD004-31.txt,332,54.75315521713309
0,FD004-4.txt,343,57.983854081161056
0,FD004-156.txt,208,21.979091600467683
0,FD004-128.txt,317,51.58791176212239
0,FD004-41.txt,348,54.4073877431027
0,FD004-161.txt,372,57.55189764100241
0,FD004-126.txt,371,56.350365188153894
0,FD004-219.txt,259,42.584872513606896
0,FD004-92.txt,260,43.098575955295665
0,FD004-102.txt,263,41.03609988861859
0,FD004-146.txt,372,58.044155396493245
0,FD004-200.txt,294,47.12631021888929
0,FD004-231.txt,263,40.23578062485111
0,FD004-143.txt,253,39.24923217472634
0,FD004-91.txt,423,60.8880592628414
0,FD004-30.txt,366,57.95474153328721
0,FD004-17.txt,220,28.61656409027582
0,FD004-168.txt,265,47.09768466870732
0,FD004-222.txt,271,45.223627141666135
0,FD004-141.txt,268,41.17665661913699
0,FD004-235.txt,268,41.36512317968873
0,FD004-212.txt,298,52.480352095480306
0,FD004-177.txt,311,52.54602846963923
0,FD004-193.txt,266,43.20722519551329
0,FD004-39.txt,271,43.063062481844234
0,FD004-32.txt,288,49.661651781649226
0,FD004-221.txt,343,55.56679829067266
0,FD004-116.txt,413,58.19325470382659
0,FD004-239.txt,434,61.05255356894144
0,FD004-172.txt,342,57.83471492114398
0,FD004-209.txt,230,31.603292502629476
0,FD004-230.txt,319,51.52439402155801
0,FD004-54.txt,266,41.79641890865019
0,FD004-24.txt,255,42.28043241838023
0,FD004-8.txt,299,49.64499637844572
0,FD004-160.txt,256,42.44924224546763
0,FD004-130.txt,235,35.995087827302335
0,FD004-164.txt,449,61.4109994740415
0,FD004-192.txt,259,40.61997241867868
0,FD004-69.txt,295,46.42073196840561
0,FD004-137.txt,294,48.44507450417473
0,FD004-23.txt,349,56.37005164756007
0,FD004-197.txt,239,36.66289806890041
0,FD004-45.txt,246,38.8656436890818
0,FD004-87.txt,328,53.06289673711469
0,FD004-184.txt,448,61.30102572073003
0,FD004-37.txt,457,63.52490961740225
0,FD004-201.txt,447,65.12533014257352
0,FD004-80.txt,374,56.300907465269184
0,FD004-75.txt,299,49.8025075450026
0,FD004-42.txt,349,54.46199477819378
0,FD004-101.txt,329,52.08775760183137
0,FD004-120.txt,246,37.30578489560455
0,FD004-133.txt,558,66.33487852187712
0,FD004-220.txt,271,45.63658362416956
0,FD004-152.txt,331,56.33038807187261
0,FD004-44.txt,272,43.84979347588731
0,FD004-136.txt,274,43.83013553167968
0,FD004-81.txt,256,42.89848462339977
0,FD004-96.txt,339,54.83064291274142
0,FD004-57.txt,262,42.537166170355036
0,FD004-43.txt,292,47.86789882786931
0,FD004-142.txt,278,46.78887748767603
0,FD004-229.txt,349,55.93479819286125
0,FD004-115.txt,200,18.240969638074986
0,FD004-218.txt,305,50.70052064722103
0,FD004-76.txt,221,29.19613654608433
