epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,best_rmse,is_best,epoch_time_sec,elapsed_sec
10,240,latent no-align,0.001,148,0.006683436011568316,0.0,0.0,0.0,0.0015866803107594417,0.16506481402226397,0.09424382272000248,0.24878946490384438,3.160732205435272e-05,0.15,0.55,75.58041310461003,48.438108962592345,0,11.07297346740961,106.82486311346292
11,240,latent no-align,0.001,148,0.006473614972688862,0.0,0.0,0.0,0.0016986996130514387,0.1494778657483088,0.09639692412236252,0.23539074057260076,3.0321304227588888e-05,0.175,0.6,75.4993322538616,48.438108962592345,0,11.442159377038479,118.26910751312971
12,240,latent no-align,0.001,148,0.0061523291892749635,0.0,0.0,0.0,0.0017887366325216921,0.13621366648255168,0.10088607965893037,0.22131744711785703,3.0331947798274358e-05,0.2,0.65,75.31685182765132,48.438108962592345,0,11.176175508648157,129.4474713653326
13,240,latent no-align,0.001,148,0.005995625869144459,0.0,0.0,0.0,0.001850159905655813,0.12396777476611975,0.10689994300136695,0.21041379174267924,3.0424550680657597e-05,0.225,0.7,77.87528809264693,48.438108962592345,0,11.655860554426908,141.1054060794413
14,240,latent no-align,0.001,148,0.005778295299466196,0.0,0.0,0.0,0.0018891468140724544,0.11180821403458312,0.10916775827472275,0.20070843881851919,2.790497927816358e-05,0.25,0.75,79.5346929501421,48.438108962592345,0,11.12234466522932,152.22985557466745
15,240,latent no-align,0.001,148,0.0058434845539867076,0.0,0.0,0.0,0.0018959802833410937,0.09940157075588768,0.11236676900974803,0.18823643129419637,2.6843944016110146e-05,0.275,0.8,78.89211314178281,48.438108962592345,0,11.512656603008509,163.7446012198925
16,240,latent no-align,0.001,148,0.0057132943089724195,0.0,0.0,0.0,0.0019244576530606562,0.09145771893295082,0.11253980929787094,0.18167017521084966,2.7193088990807645e-05,0.3,0.85,80.48544016715249,48.438108962592345,0,11.333098948001862,175.0798234604299
17,240,latent no-align,0.001,148,0.005486807551524426,0.0,0.0,0.0,0.001926690841099952,0.08510029124649796,0.11204727895155146,0.17589760893905484,2.781220013816523e-05,0.325,0.9,81.30831715400642,48.438108962592345,0,11.34220926091075,186.42416656017303
18,240,latent no-align,0.001,148,0.005462413350107601,0.0,0.0,0.0,0.0019470750034874858,0.08141992351896055,0.1095207532918131,0.17501247372176196,2.965105801883289e-05,0.35,0.95,79.37109865920732,48.438108962592345,0,11.405011087656021,197.83126474171877
19,240,latent no-align,0.001,148,0.005358386713998845,0.0,0.0,0.0,0.0020088948855315008,0.07983453365395198,0.10630905733922043,0.17432173824793584,3.1852588981073005e-05,0.375,1.0,79.83777254443227,48.438108962592345,0,11.130395736545324,208.963723000139
20,240,latent no-align,0.001,148,0.005331109625576819,0.0,0.0,0.0,0.0021237164698037748,0.08077797706465463,0.10384303059529613,0.17491624091525335,3.43906340522399e-05,0.4,1.0,79.64033412733158,48.438108962592345,0,11.405074533075094,220.37085899338126
21,240,latent no-align,0.001,148,0.005139384258261605,0.0,0.0,0.0,0.002247781415683897,0.08229676407535334,0.10023131297045462,0.17538692872669245,3.6142511092023325e-05,0.425,1.0,77.31905039307823,48.438108962592345,0,11.082080826163292,231.45494363456964
22,240,latent no-align,0.001,148,0.005069764699107288,0.0,0.0,0.0,0.0023528945418326438,0.08373256083074454,0.09792085309085008,0.1753993435083209,3.760872884929602e-05,0.45,1.0,74.35737818154593,48.438108962592345,0,11.378832630813122,242.83585450053215
23,240,latent no-align,0.001,148,0.004984134046763585,0.0,0.0,0.0,0.002477691722782077,0.0868169432757674,0.09803045133279788,0.17721904471919342,4.212829502943645e-05,0.475,1.0,72.84458595146216,48.438108962592345,0,11.068749748170376,253.9067244157195
24,240,latent no-align,0.001,148,0.004918730122389624,0.0,0.0,0.0,0.0026059669593500125,0.08903292375239166,0.09840378804585419,0.17757362157509132,4.514288596240206e-05,0.5,1.0,64.91922857426856,48.438108962592345,0,11.434617962688208,265.3433713912964
25,240,latent no-align,0.001,148,0.004930059999743527,0.0,0.0,0.0,0.002768542559351772,0.09173747962592421,0.09806954412645585,0.1762939596901069,4.98630859609064e-05,0.525,1.0,57.611262023572465,48.438108962592345,0,11.546762961894274,276.8922342136502
26,240,latent no-align,0.001,148,0.00498350164569864,0.0,0.0,0.0,0.0029195130840447303,0.09224880612581163,0.09536643567922953,0.17476362181273666,5.111140578535285e-05,0.55,1.0,54.3415297914814,48.438108962592345,0,11.26844185590744,288.16275222599506
27,240,latent no-align,0.001,148,0.0048702741938492135,0.0,0.0,0.0,0.0030513991022834905,0.09176837552238155,0.09306177914746709,0.17515416090955604,5.388721529999276e-05,0.575,1.0,50.83740239438462,48.438108962592345,0,11.431580074131489,299.5963595993817
28,240,latent no-align,0.001,148,0.004938158102811793,0.0,0.0,0.0,0.00310671645707476,0.08796463237219565,0.08863023653425076,0.17501192036512736,5.212948550202733e-05,0.6,1.0,41.93179313828982,41.93179313828982,1,10.860771544277668,310.4591829292476
29,240,latent no-align,0.001,148,0.004740090855095233,0.0,0.0,0.0,0.0031604905568717702,0.08417281166121766,0.08476214161193049,0.17846108842137698,5.192937223418503e-05,0.625,1.0,37.79630026867132,37.79630026867132,1,11.46770628914237,321.9289245195687
30,240,latent no-align,0.001,148,0.0048144252866984824,0.0,0.0,0.0,0.0032402625609491325,0.08154597717362481,0.0789914069244185,0.18123013415449374,4.796805267294592e-05,0.65,1.0,35.39197985404677,35.39197985404677,1,11.060466762632132,332.9915355630219
31,240,latent no-align,0.001,148,0.004680487667084546,0.0,0.0,0.0,0.0033177509699394373,0.07961610714728767,0.07500477960786305,0.18486743953985138,4.541978366457467e-05,0.675,1.0,36.843309995860956,35.39197985404677,0,11.498987764120102,344.4925558641553
32,240,latent no-align,0.001,148,0.004735252944236571,0.0,0.0,0.0,0.0034314483825771793,0.07860013676454893,0.07090132915087648,0.18918925856013555,4.262739986262278e-05,0.7,1.0,31.054470008073324,31.054470008073324,1,11.130362588912249,355.6249474994838
33,240,latent no-align,0.001,148,0.0046993654812812,0.0,0.0,0.0,0.0035763421486056336,0.07828697134312745,0.06894495494260981,0.19100263714790344,4.168221730159948e-05,0.725,1.0,32.79531992038466,31.054470008073324,0,11.359025351703167,366.9860038161278
34,240,latent no-align,0.001,148,0.004477076141188877,0.0,0.0,0.0,0.0036710816580248443,0.07680661347065423,0.06862682990125708,0.19227656812683955,4.146939229670081e-05,0.75,1.0,28.769372503149377,28.769372503149377,1,11.34699796885252,378.3350335583091
35,240,latent no-align,0.001,148,0.0045636315166169925,0.0,0.0,0.0,0.003792969590191402,0.07634518758670704,0.06937249503224283,0.19228133669978864,4.0528070639010296e-05,0.775,1.0,25.18277019794237,25.18277019794237,1,11.07237547263503,389.4094290882349
36,240,latent no-align,0.001,148,0.004636526908536718,0.0,0.0,0.0,0.0038676083817876673,0.0756814312693235,0.07018590980284922,0.19701258536126162,3.906824669094341e-05,0.8,1.0,23.421159124240344,23.421159124240344,1,11.533989127725363,400.945450887084
37,240,latent no-align,0.001,148,0.004638091014459025,0.0,0.0,0.0,0.003917407834386402,0.07454728234458614,0.06811073593593933,0.2027411750845007,3.594614756022221e-05,0.825,1.0,23.387625201745514,23.387625201745514,1,11.175795439630747,412.1232901737094
38,240,latent no-align,0.001,148,0.004573851955953885,0.0,0.0,0.0,0.004028944720237239,0.0746372777565911,0.06650392635649927,0.20382462079460556,3.380193723117102e-05,0.85,1.0,27.280062500383906,23.387625201745514,0,11.428157307207584,423.55351819097996
39,240,latent no-align,0.001,148,0.004533018385110474,0.0,0.0,0.0,0.004080158444373189,0.07378915767814662,0.06601754591070316,0.20713425175966443,3.113424577964612e-05,0.875,1.0,28.43224008150922,23.387625201745514,0,11.184005811810493,434.7395489215851
40,240,latent no-align,0.001,148,0.004430621089980107,0.0,0.0,0.0,0.0040553847793489695,0.0715253985411412,0.06477171927690506,0.21251043274595932,2.8367723348924915e-05,0.9,1.0,34.800221321071255,23.387625201745514,0,11.307674072682858,446.04924864321947
41,240,latent no-align,0.001,148,0.0044396284564926815,0.0,0.0,0.0,0.004094812868011964,0.06985511102185056,0.06140461050578066,0.2106103162105019,2.6780767195698383e-05,0.925,1.0,35.919141271563916,23.387625201745514,0,11.247457765042782,457.2987511269748
42,240,latent no-align,0.001,148,0.00438339398966196,0.0,0.0,0.0,0.0041713960928137644,0.0686820422777453,0.0589211148184699,0.20117005152074066,2.6679551410779823e-05,0.95,1.0,43.96637442036072,23.387625201745514,0,11.3534323759377,468.65423995256424
43,240,latent no-align,0.001,148,0.004398419422638678,0.0,0.0,0.0,0.0042201558039901225,0.06684224644826876,0.05473031692609594,0.18638789774598302,2.1596895822841435e-05,0.975,1.0,47.11352912939644,23.387625201745514,0,11.327178657054901,479.9834865145385
44,240,latent no-align,0.001,148,0.004281140407673209,0.0,0.0,0.0,0.004280095746916895,0.06603468436043004,0.05131121616609193,0.1826778563695985,1.8348888347276983e-05,1.0,1.0,47.92337835235666,23.387625201745514,0,11.084793742746115,491.07031636685133
45,240,latent no-align,0.001,148,0.004417929417655073,0.0,0.0,0.0,0.004135450150037336,0.06388443192416751,0.04945868439972401,0.17635145118913134,1.6617974791655354e-05,1.0,1.0,48.159892581328776,23.387625201745514,0,11.347032517194748,502.4194438382983
46,240,latent no-align,0.001,148,0.0042638425303094495,0.0,0.0,0.0,0.003864479115912439,0.059337057223593864,0.04735752318457172,0.17108466597022237,1.5348561283964364e-05,1.0,1.0,48.752798081203764,23.387625201745514,0,11.259833570569754,513.6813464462757
47,240,latent no-align,0.001,148,0.004260580730309861,0.0,0.0,0.0,0.003714837649887478,0.05599805035603207,0.046909692420347315,0.1709068351098009,1.4438792222053226e-05,1.0,1.0,48.56493620848234,23.387625201745514,0,11.459560867398977,525.1429356262088
48,240,latent no-align,0.001,148,0.004280056096487553,0.0,0.0,0.0,0.0036143034986044105,0.05391205890053833,0.04648992363866922,0.17102822892971942,1.4050223245322815e-05,1.0,1.0,48.48844339281359,23.387625201745514,0,11.335849292576313,536.4808288067579
49,240,latent no-align,0.001,148,0.004254187787631275,0.0,0.0,0.0,0.0035929474397562444,0.05319499674983121,0.046065761380501696,0.17084784262083672,1.3483048928105131e-05,1.0,1.0,48.123341734729635,23.387625201745514,0,11.424966394901276,547.9078806377947
50,240,latent no-align,0.001,148,0.0042049373512634556,0.0,0.0,0.0,0.0036056353159978783,0.05368301594579542,0.0455983888508903,0.168287323032682,1.3647620279870525e-05,1.0,1.0,47.846903921852224,23.387625201745514,0,11.429073914885521,559.3390499353409
51,240,latent no-align,0.001,148,0.004281562189823268,0.0,0.0,0.0,0.0036728454052118234,0.05522882867906544,0.04476248039989858,0.16371594218386187,1.344731310529971e-05,1.0,1.0,47.733456000967784,23.387625201745514,0,11.213743880391121,570.5547982491553
52,240,latent no-align,0.001,148,0.0043064931995940164,0.0,0.0,0.0,0.003418282580536765,0.05120518700395887,0.0452904666748804,0.15753460635204572,1.3585522230789286e-05,1.0,1.0,47.89469998296837,23.387625201745514,0,11.510141469538212,582.0669705867767
53,240,latent no-align,0.001,148,0.004185257028045787,0.0,0.0,0.0,0.0032490081330006186,0.048181085192875284,0.04469823578020205,0.15673261045201406,1.2981946623325269e-05,1.0,1.0,48.46783041351433,23.387625201745514,0,11.20252425596118,593.2716016694903
54,240,latent no-align,0.001,148,0.004181424476760062,0.0,0.0,0.0,0.003208953102207365,0.04795866580428304,0.04504625270193493,0.15797598307599892,1.3225231355504917e-05,1.0,1.0,47.81813411350021,23.387625201745514,0,11.512492571026087,604.7861348129809
55,240,latent no-align,0.001,148,0.004119520800855212,0.0,0.0,0.0,0.003114142796540683,0.0462420552314536,0.04496383571342842,0.15975184366106987,1.2951246205645745e-05,1.0,1.0,47.231732649769754,23.387625201745514,0,11.04002283141017,615.8281907252967
56,240,latent no-align,0.001,148,0.004094830643373063,0.0,0.0,0.0,0.0030496711779788538,0.04545586986618268,0.0450739810444616,0.16093720948776682,1.2943024029408588e-05,1.0,1.0,47.449891121433375,23.387625201745514,0,11.470798995345831,627.3010371252894
57,240,latent no-align,0.001,148,0.004013568054368669,0.0,0.0,0.0,0.002977803544569257,0.04446845134166447,0.04482811445219291,0.1610544656176825,1.2789371573268687e-05,1.0,1.0,47.57795174591251,23.387625201745514,0,11.213562294840813,638.5166341811419
58,240,latent no-align,0.001,148,0.004104013026163385,0.0,0.0,0.0,0.002923261935860422,0.044099502567503904,0.044610546398404484,0.15899894779195656,1.2863026153649412e-05,1.0,1.0,46.98503341785204,23.387625201745514,0,11.432958792895079,649.9516475498676
59,240,latent no-align,0.001,148,0.004020066374938029,0.0,0.0,0.0,0.0028275581536109785,0.04294857704961622,0.04443764724340793,0.15768375056418213,1.312319464714902e-05,1.0,1.0,47.23466654966882,23.387625201745514,0,11.432183872908354,661.3858853392303
60,240,latent no-align,0.001,148,0.004120210608832438,0.0,0.0,0.0,0.0027373157318908016,0.04177843434484424,0.04370380802130377,0.15767808510242282,1.2915944549800966e-05,1.0,1.0,46.745032255358865,23.387625201745514,0,11.283009130507708,672.6709116399288
61,240,latent no-align,0.001,148,0.004164669720921665,0.0,0.0,0.0,0.002599538690913972,0.03964191702874126,0.04303614304375809,0.15637530295832738,1.3072585034024087e-05,1.0,1.0,46.17745360538854,23.387625201745514,0,11.31121813133359,683.9841948002577
62,240,latent no-align,0.001,148,0.0040034485943112015,0.0,0.0,0.0,0.002489915460574667,0.03856814018375165,0.043236458925782026,0.15559362751003858,1.3225251198467024e-05,1.0,1.0,46.504308823674684,23.387625201745514,0,11.086852304637432,695.0730524137616
63,240,latent no-align,0.001,148,0.004004547271776844,0.0,0.0,0.0,0.0023840779904276133,0.03695211332996149,0.04274242205192914,0.15324859300980698,1.3303809276515716e-05,1.0,1.0,46.46462705226419,23.387625201745514,0,11.402804616838694,706.4779155775905
64,240,latent no-align,0.001,148,0.0040294112042976995,0.0,0.0,0.0,0.0023113859257333585,0.03621337736478528,0.04273473393373393,0.1530913126629752,1.3113493233086538e-05,1.0,1.0,46.32898098536476,23.387625201745514,0,11.002864468842745,717.4828312024474
65,240,latent no-align,0.001,148,0.0038595462038584455,0.0,0.0,0.0,0.002242742811103125,0.035366822285829366,0.042733386158943176,0.1506420719261105,1.323290247627655e-05,1.0,1.0,46.609534696819495,23.387625201745514,0,11.26220740750432,728.7470999583602
66,240,latent no-align,0.001,148,0.003935848211718572,0.0,0.0,0.0,0.002229188837903879,0.035912776869293804,0.04328926730699636,0.14772701213085973,1.3508044146972778e-05,1.0,1.0,45.339192146825056,23.387625201745514,0,11.248757388442755,739.9978763274848
67,240,latent no-align,0.001,148,0.0038391028851824435,0.0,0.0,0.0,0.00219898928913313,0.03568176283324893,0.04324061589667926,0.1451640065658737,1.3251791667268688e-05,1.0,1.0,45.847117867190555,23.387625201745514,0,11.51805105805397,751.5179810449481
68,240,latent no-align,0.001,148,0.003863273122398233,0.0,0.0,0.0,0.002170287195366581,0.0357921528755813,0.04371163050165853,0.14420677953072497,1.3337784483499834e-05,1.0,1.0,45.90706910554241,23.387625201745514,0,11.40537429600954,762.925412569195
69,240,latent no-align,0.001,148,0.00373246701201424,0.0,0.0,0.0,0.002139198873821344,0.03515206274853365,0.0433000646078506,0.14246923063655156,1.3232695805896043e-05,1.0,1.0,45.32507532979019,23.387625201745514,0,11.187264185398817,774.1147481575608
70,240,latent no-align,0.001,148,0.0037294932817285124,0.0,0.0,0.0,0.002126983135649179,0.035449509735445715,0.04360215305476575,0.14022314618970896,1.3338212111930998e-05,1.0,1.0,44.9706286335122,23.387625201745514,0,11.348138082772493,785.4649193957448
71,240,latent no-align,0.001,148,0.003708033087801792,0.0,0.0,0.0,0.0021384466043044186,0.036495004352685566,0.04370095686533967,0.13806500225453763,1.3338607594640643e-05,1.0,1.0,44.47237458513412,23.387625201745514,0,11.044775385409594,796.5117507204413
72,240,latent no-align,0.001,148,0.0036558804929734687,0.0,0.0,0.0,0.0021306405117659756,0.036936550300467656,0.04409353729538821,0.13542353643758878,1.317591080363412e-05,1.0,1.0,44.47907598029475,23.387625201745514,0,11.420923043042421,807.934713061899
73,240,latent no-align,0.001,148,0.0035987791268633227,0.0,0.0,0.0,0.0021120187703746597,0.03716939055939784,0.04452988923200079,0.13368421863462474,1.319688239950542e-05,1.0,1.0,43.62475532014818,23.387625201745514,0,11.184965647757053,819.1217229813337
74,240,latent no-align,0.001,148,0.0036208640919318676,0.0,0.0,0.0,0.002112047726326194,0.037227411225840855,0.04487025017875272,0.13039416205641385,1.3156993098754037e-05,1.0,1.0,44.0181887536005,23.387625201745514,0,11.395168900489807,830.5189437456429
75,240,latent no-align,0.001,148,0.003556785950865093,0.0,0.0,0.0,0.002081545555926356,0.03688945699281789,0.0450321059371974,0.12980408599046436,1.328661874509094e-05,1.0,1.0,43.78031847258056,23.387625201745514,0,11.272360563278198,841.7933665551245
76,240,latent no-align,0.001,148,0.0035578260431066155,0.0,0.0,0.0,0.002059432986267918,0.03634127745455181,0.04529300926102174,0.13014476605363795,1.3316415696543708e-05,1.0,1.0,44.19922551816352,23.387625201745514,0,11.206026624888182,853.001466691494
77,240,latent no-align,0.001,148,0.0036819635188785962,0.0,0.0,0.0,0.0020423871095330026,0.0358162010088563,0.04500086210366037,0.13121307827532291,1.342137554545204e-05,1.0,1.0,43.419324871001535,23.387625201745514,0,11.455076202750206,864.4586207866669
78,240,latent no-align,0.001,148,0.003548701142741216,0.0,0.0,0.0,0.0020259133307263255,0.03559472844810099,0.04448421057817098,0.1302314570828064,1.3324193308083497e-05,1.0,1.0,43.812919925572004,23.387625201745514,0,10.854911256581545,875.3155657984316
79,240,latent no-align,0.001,148,0.003533212702431892,0.0,0.0,0.0,0.0019934814198357934,0.034765017848159815,0.04359643601787251,0.13061609109108513,1.2992455349130733e-05,1.0,1.0,44.00677855764117,23.387625201745514,0,11.440627790987492,886.7582334429026
80,240,latent no-align,0.0005,148,0.003449815190145494,0.0,0.0,0.0,0.001963146428917409,0.034360298005914364,0.04351625669546224,0.1286656390875578,1.3076751840983618e-05,1.0,1.0,44.162028065673695,23.387625201745514,0,11.184820458292961,897.9451293386519
81,240,latent no-align,0.0005,148,0.003347638772636954,0.0,0.0,0.0,0.0019359466717326762,0.033745819174156,0.04308665745161675,0.1301984450200925,1.2840618385755963e-05,1.0,1.0,44.13401259055683,23.387625201745514,0,11.450838282704353,909.3980096355081
82,240,latent no-align,0.0005,148,0.0033045069438820654,0.0,0.0,0.0,0.0019257510799876843,0.0337087181270928,0.043158456280424785,0.12996938351441073,1.2961435489872914e-05,1.0,1.0,44.410070919790115,23.387625201745514,0,11.28787837177515,920.6879357732832
83,240,latent no-align,0.0005,148,0.003363627508578419,0.0,0.0,0.0,0.0019197430197350881,0.03354809742823646,0.04258727476101469,0.1296787818742765,1.2719836960870353e-05,1.0,1.0,43.74022032212935,23.387625201745514,0,11.448448777198792,932.1384170725942
84,240,latent no-align,0.0005,148,0.0033166904460223442,0.0,0.0,0.0,0.0019177650077885169,0.03375285717885237,0.04233195232479153,0.12841286540434166,1.2688543091752689e-05,1.0,1.0,43.809928470170405,23.387625201745514,0,11.34537023305893,943.4858307950199
85,240,latent no-align,0.0005,148,0.0032798362277586617,0.0,0.0,0.0,0.0019070534263674573,0.03366637323051691,0.04223515470889774,0.12789325773514607,1.2621101478617749e-05,1.0,1.0,44.29286147342248,23.387625201745514,0,10.8883534707129,954.3762096613646
86,240,latent no-align,0.0005,148,0.003347248067085103,0.0,0.0,0.0,0.0019110753688634046,0.03371852742054978,0.041874203327539807,0.12711607100995811,1.2591005284972394e-05,1.0,1.0,44.16895807126893,23.387625201745514,0,11.306865956634283,965.6851540505886
87,240,latent no-align,0.0005,148,0.003281683306291548,0.0,0.0,0.0,0.0018989387836710022,0.03362269148331236,0.041874054769003716,0.12636760813561645,1.2621500777518e-05,1.0,1.0,43.95295564885967,23.387625201745514,0,11.211809501051903,976.8990193642676
88,240,latent no-align,0.0005,148,0.003197610585925144,0.0,0.0,0.0,0.0019001057560278757,0.033901477006037496,0.041655257092537104,0.12411751275932467,1.2578783888464977e-05,1.0,1.0,43.97876676989416,23.387625201745514,0,11.447484526783228,988.3486795574427
89,240,latent no-align,0.0005,148,0.0033105493513741406,0.0,0.0,0.0,0.0019085751311551478,0.034245553703324216,0.041723093395498956,0.12277974807531447,1.2714005170228365e-05,1.0,1.0,43.97757918874975,23.387625201745514,0,11.406621102243662,999.7573427632451
90,240,latent no-align,0.0005,148,0.0032571472811223183,0.0,0.0,0.0,0.0019179560752220553,0.03461641002748463,0.040586212675112324,0.11952819473840096,1.2502564096713605e-05,1.0,1.0,43.830436516278695,23.387625201745514,0,11.503993414342403,1011.2635714672506
91,240,latent no-align,0.0005,148,0.003239971161599749,0.0,0.0,0.0,0.0019118455112785906,0.03484862154299343,0.04019037802779191,0.11727167857257095,1.2450362210320481e-05,1.0,1.0,43.58139156819302,23.387625201745514,0,11.470126267522573,1022.7357630431652
92,240,latent no-align,0.0005,148,0.0032316375346036277,0.0,0.0,0.0,0.0019101780883313433,0.03480206993786064,0.039400330090240854,0.11697838193661458,1.214110581738193e-05,1.0,1.0,43.76541359544467,23.387625201745514,0,11.179594296962023,1033.9174671061337
93,240,latent no-align,0.0005,148,0.003241678371843001,0.0,0.0,0.0,0.0019050895919192684,0.034671452450188434,0.03860698705790816,0.11605363857705851,1.1973899831532066e-05,1.0,1.0,43.67477137980808,23.387625201745514,0,11.561213873326778,1045.480719678104
94,240,latent no-align,0.0005,148,0.003236163640394807,0.0,0.0,0.0,0.0019002985390142312,0.03455166027856034,0.03802297156102754,0.1153308645998304,1.1839297172087214e-05,1.0,1.0,43.56947755936201,23.387625201745514,0,11.200909033417702,1056.68368447572
95,240,latent no-align,0.0005,148,0.003204984945163282,0.0,0.0,0.0,0.0018979939065772939,0.034308525230232124,0.03723228644781016,0.11538785293295577,1.1869715720152001e-05,1.0,1.0,43.32240014599758,23.387625201745514,0,11.464079704135656,1068.1498133651912
96,240,latent no-align,0.0005,148,0.0032032566173379688,0.0,0.0,0.0,0.0018925601529976906,0.03395535155023272,0.03639597007753076,0.11522460653371103,1.1795442898457279e-05,1.0,1.0,43.46584745576475,23.387625201745514,0,11.11350204795599,1079.2653519250453
97,240,latent no-align,0.0005,148,0.0031710881928636416,0.0,0.0,0.0,0.001885377336293459,0.03357841414273591,0.03564705916151807,0.11547294148319476,1.1796589144462297e-05,1.0,1.0,43.21726152191967,23.387625201745514,0,11.436642028391361,1090.7040028348565
98,240,latent no-align,0.0005,148,0.0031718014978577157,0.0,0.0,0.0,0.0018876021998506542,0.03330297301196166,0.034924547515205434,0.1162367372496708,1.1644483314788934e-05,1.0,1.0,43.683164874432116,23.387625201745514,0,11.288918558508158,1101.9949410706758
99,240,latent no-align,0.0005,148,0.0031820135214680654,0.0,0.0,0.0,0.001874058718188993,0.03267646366982041,0.03385631216538919,0.11743648939237401,1.1479158833812894e-05,1.0,1.0,43.5081716110057,23.387625201745514,0,11.462215133011341,1113.45924192667
100,240,latent no-align,0.0005,148,0.0031730369829912545,0.0,0.0,0.0,0.0018507203085637476,0.03182026664600582,0.03259150651157708,0.11899552544629252,1.1424393622636106e-05,1.0,1.0,43.87610356385324,23.387625201745514,0,11.462907373905182,1124.9242351837456
101,240,latent no-align,0.0005,148,0.0031264634862718348,0.0,0.0,0.0,0.0018256300402729696,0.03045345581061131,0.03076999754066,0.12197384651045541,1.1210395418734029e-05,1.0,1.0,44.33902553609121,23.387625201745514,0,11.254914209246635,1136.181170232594
102,240,latent no-align,0.0005,148,0.0031279723303128237,0.0,0.0,0.0,0.001804311412883721,0.028882340830121492,0.028870832414139767,0.1269933653340952,1.0772617825578718e-05,1.0,1.0,44.9191349665519,23.387625201745514,0,11.314155846834183,1147.4973480068147
103,240,latent no-align,0.0005,148,0.0031398290868949246,0.0,0.0,0.0,0.0017681878218993646,0.027358884293888067,0.027596831888061116,0.13246621704987577,1.056068169197494e-05,1.0,1.0,45.815346704286846,23.387625201745514,0,10.98802838101983,1158.4874153323472
104,240,latent no-align,0.0005,148,0.0031217743801519376,0.0,0.0,0.0,0.0017433356780030237,0.026169049515816813,0.0268973555994799,0.13654119400559245,1.038637861785065e-05,1.0,1.0,46.27474324600782,23.387625201745514,0,11.367199249565601,1169.8566863015294
105,240,latent no-align,0.0005,148,0.0031511325977516135,0.0,0.0,0.0,0.0017189606300529999,0.0252337181261061,0.026413636558966058,0.1434863559096246,1.0127895405742959e-05,1.0,1.0,46.30291524586403,23.387625201745514,0,10.990095112472773,1180.8488351292908
106,240,latent no-align,0.0005,148,0.003063221457351402,0.0,0.0,0.0,0.0017116893447834897,0.02477679311020954,0.026314115869133053,0.1479720362537616,1.020588082782696e-05,1.0,1.0,46.84257258747582,23.387625201745514,0,11.473636586219072,1192.3245080262423
107,240,latent no-align,0.0005,148,0.00314956037422038,0.0,0.0,0.0,0.0017296903038309334,0.0248184835764806,0.026062085305818834,0.14872758906032588,1.0200880714782633e-05,1.0,1.0,46.3870322863337,23.387625201745514,0,11.307727850973606,1203.6343418955803
