epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,best_rmse,is_best,epoch_time_sec,elapsed_sec
18,240,latent no-align,0.001,390,0.019897769981374342,0.0,0.0,0.0,0.0022058113490064173,0.10087239579894604,0.054462982045534326,0.19034550724885402,1.653261972070397e-05,0.35,0.95,12.423366474383577,12.058477385951,0,25.708396945148706,415.0769812054932
19,240,latent no-align,0.001,390,0.01948589150292369,0.0,0.0,0.0,0.0022908097634521812,0.09770469932984083,0.054091327589673874,0.18942871804420763,1.74356351285846e-05,0.375,1.0,12.766809633795567,12.058477385951,0,25.73909856751561,440.818240750581
20,240,latent no-align,0.001,390,0.019742215525072354,0.0,0.0,0.0,0.0024339466642301815,0.09733659483683416,0.05349446101448475,0.18837808080208607,1.7007985106596233e-05,0.4,1.0,17.705719196758363,12.058477385951,0,25.63700458779931,466.45738710835576
21,240,latent no-align,0.001,390,0.019152714300136535,0.0,0.0,0.0,0.0025263080689817284,0.09504848126417552,0.053464174480774465,0.1867410326997439,1.682967500668243e-05,0.425,1.0,13.643142866660957,12.058477385951,0,25.77530711144209,492.2348806038499
22,240,latent no-align,0.001,390,0.018969066075694103,0.0,0.0,0.0,0.0025882786378646507,0.09193394207037413,0.05325240096411644,0.18571335936968142,1.66781437516105e-05,0.45,1.0,15.651222501459154,12.058477385951,0,25.598050702363253,517.8350817784667
23,240,latent no-align,0.001,390,0.018522935735587127,0.0,0.0,0.0,0.0025942194383018293,0.08733862158961785,0.053410356033306856,0.18550940935428326,1.7080852935927957e-05,0.475,1.0,14.684972585065953,12.058477385951,0,25.636502973735332,543.4737879782915
24,240,latent no-align,0.001,390,0.018372556679428387,0.0,0.0,0.0,0.002654427750251041,0.08492854214631594,0.05311229676963427,0.18404381428009425,1.7046991025637956e-05,0.5,1.0,15.16437447516162,12.058477385951,0,25.58164082467556,569.057572286576
25,240,latent no-align,0.001,390,0.017570595514888945,0.0,0.0,0.0,0.002709324688364107,0.08278454026350608,0.05241147437347816,0.18383945643137664,1.749207646216979e-05,0.525,1.0,15.583899914727356,12.058477385951,0,25.719609085470438,594.7793815992773
26,240,latent no-align,0.001,390,0.017284749302631006,0.0,0.0,0.0,0.0027654624281403346,0.08076564543522322,0.05096113071418726,0.18380568566230626,1.7748207026157522e-05,0.55,1.0,20.5418976781705,12.058477385951,0,25.49883544817567,620.2803560011089
27,240,latent no-align,0.001,390,0.016719399043955863,0.0,0.0,0.0,0.0028725295542524412,0.08032130509232864,0.049424790743833935,0.18418427411562358,1.772241337396106e-05,0.575,1.0,17.66508663708669,12.058477385951,0,25.370542980730534,645.6530101113021
28,240,latent no-align,0.001,390,0.015747967823289143,0.0,0.0,0.0,0.002976268271390253,0.07976924215371792,0.04849852179296506,0.1847169095124954,1.7857931384358566e-05,0.6,1.0,16.667981443538498,12.058477385951,0,25.58625750988722,671.2414863035083
29,240,latent no-align,0.001,390,0.014642204172336137,0.0,0.0,0.0,0.0030446759574354076,0.07838525789288374,0.04729961484479599,0.18382038508470241,1.787965825198439e-05,0.625,1.0,15.550921285909341,12.058477385951,0,25.803060855716467,697.0466932803392
30,240,latent no-align,0.001,390,0.014412574572727467,0.0,0.0,0.0,0.003098651164999375,0.07679060193208548,0.04553274958370588,0.1823368983773085,1.7675175322204806e-05,0.65,1.0,19.420309814307625,12.058477385951,0,25.585397828370333,722.6342704221606
31,240,latent no-align,0.001,390,0.01397536336324918,0.0,0.0,0.0,0.0031750763688857355,0.07582930727646901,0.04426302615648661,0.17683646067594871,1.7213402982937018e-05,0.675,1.0,13.7540717612647,12.058477385951,0,25.739262890070677,748.3756784833968
32,240,latent no-align,0.001,390,0.01363042113968195,0.0,0.0,0.0,0.0032503859904141,0.07496387809515,0.04368988686265089,0.16436994985128062,1.7150042178680172e-05,0.7,1.0,14.678737635076477,12.058477385951,0,25.739241860806942,774.1170980967581
33,240,latent no-align,0.001,390,0.013317951113463213,0.0,0.0,0.0,0.00331386484635564,0.07388638995396785,0.043451498286464274,0.15669750911303057,1.706575780050256e-05,0.725,1.0,19.087650997838637,12.058477385951,0,26.034562200307846,800.1538165584207
34,240,latent no-align,0.001,390,0.012859126736815923,0.0,0.0,0.0,0.0033464328278429234,0.07204456457342857,0.043323886165252096,0.15499770228679363,1.6898451264214835e-05,0.75,1.0,16.137634743274383,12.058477385951,0,25.85388933867216,826.0099744088948
35,240,latent no-align,0.001,390,0.012695574950283537,0.0,0.0,0.0,0.0033636804150704008,0.07000621465536264,0.04275106223156819,0.15516962389915417,1.6657414163581472e-05,0.775,1.0,17.550003632057425,12.058477385951,0,25.72826112434268,851.7403631880879
36,240,latent no-align,0.001,390,0.012586368448459185,0.0,0.0,0.0,0.0033816044421818778,0.06815421650042901,0.04194966757144684,0.15520505461937342,1.6521614501331127e-05,0.8,1.0,14.993012206386844,12.058477385951,0,25.644199956208467,877.3866781778634
37,240,latent no-align,0.001,390,0.012171955274131436,0.0,0.0,0.0,0.0034150905596713227,0.06680978920597297,0.040849346944536916,0.15581492204696704,1.6470231628026783e-05,0.825,1.0,16.151929390808025,12.058477385951,0,25.720392309129238,903.1092642508447
38,240,latent no-align,0.001,390,0.012194561313551205,0.0,0.0,0.0,0.0034613392190434612,0.06578342096927839,0.03978860743152789,0.1557407666093264,1.6203334498407994e-05,0.85,1.0,14.983073990035718,12.058477385951,0,26.258206211030483,929.3696873411536
39,240,latent no-align,0.001,390,0.011728149558154818,0.0,0.0,0.0,0.0034948767306139834,0.06457755195979889,0.03859372451328314,0.15560910487786317,1.6401117770725156e-05,0.875,1.0,15.927846358990337,12.058477385951,0,25.88800175487995,955.2599436305463
40,240,latent no-align,0.001,390,0.011746525670139072,0.0,0.0,0.0,0.0035320057109810223,0.06341983228921891,0.03728292442094057,0.15597950552518552,1.6552156595049055e-05,0.9,1.0,15.464777353349316,12.058477385951,0,25.65807357802987,980.9201716482639
41,240,latent no-align,0.001,390,0.011410780895787936,0.0,0.0,0.0,0.003532054930185087,0.061768464696330905,0.03580125234065912,0.1566689141285725,1.6525753024045397e-05,0.925,1.0,14.515972654329932,12.058477385951,0,25.761437229812145,1006.6837184093893
42,240,latent no-align,0.001,390,0.01154962012377114,0.0,0.0,0.0,0.003503358573652804,0.059592379266634965,0.03421288933127355,0.1575739147189336,1.6373558015076038e-05,0.95,1.0,16.67057671436595,12.058477385951,0,25.803561754524708,1032.4894075877964
43,240,latent no-align,0.001,390,0.011418693049404866,0.0,0.0,0.0,0.003415058406953437,0.05649767056680643,0.032862562748293085,0.15893530551439677,1.680656314653252e-05,0.975,1.0,13.447929514351152,12.058477385951,0,25.783070113509893,1058.274649064988
44,240,latent no-align,0.001,390,0.011465499569208193,0.0,0.0,0.0,0.0032849675963799924,0.052844325424386905,0.031441400577433595,0.16084865740476512,1.6855905120722198e-05,1.0,1.0,19.724654283857106,12.058477385951,0,25.538951065391302,1083.8157231658697
45,240,latent no-align,0.001,390,0.01141799298616556,0.0,0.0,0.0,0.003037354822915334,0.04859686499604812,0.030892846289162453,0.1632019056341587,1.7464329597808103e-05,1.0,1.0,15.284332496619282,12.058477385951,0,25.366405583918095,1109.1842197589576
46,240,latent no-align,0.001,390,0.01122512188143073,0.0,0.0,0.0,0.002820661976837959,0.04482328395048777,0.030593567026349213,0.16501164508935734,1.7744933400256112e-05,1.0,1.0,14.393570236034645,12.058477385951,0,25.65368440002203,1134.8400585353374
47,240,latent no-align,0.001,390,0.011251842813232006,0.0,0.0,0.0,0.0026641772988323983,0.04220570118572468,0.029805338425705066,0.1661417692899704,1.7530259274514185e-05,1.0,1.0,16.666115655962304,12.058477385951,0,25.725282821804285,1160.5675787106156
48,240,latent no-align,0.001,390,0.011298902391288907,0.0,0.0,0.0,0.0025768422563440907,0.04077512226425684,0.02919774808180638,0.16641689661221626,1.7383856706706304e-05,1.0,1.0,13.628775788992753,12.058477385951,0,25.59403833001852,1186.1638272069395
49,240,latent no-align,0.001,390,0.01119346032396723,0.0,0.0,0.0,0.002525836951099336,0.03988628966303972,0.02859522136262594,0.1659010873773159,1.7184851514265085e-05,1.0,1.0,15.596742230474801,12.058477385951,0,25.822012048214674,1211.9880345724523
50,240,latent no-align,0.001,390,0.011067776655396207,0.0,0.0,0.0,0.0024635706735679354,0.03878411520750095,0.027832487196876452,0.16597189704577128,1.718695741659851e-05,1.0,1.0,15.587088058006156,12.058477385951,0,25.758266285061836,1237.7484789825976
51,240,latent no-align,0.001,390,0.010885255728872159,0.0,0.0,0.0,0.0024049168339190193,0.03780957974302463,0.02711796818826443,0.16615594644577075,1.723643730982962e-05,1.0,1.0,15.983355019175855,12.058477385951,0,25.604333095252514,1263.3549307920039
52,240,latent no-align,0.001,390,0.010634927671307172,0.0,0.0,0.0,0.00232915704150517,0.03652031087340453,0.02611914033977649,0.16702326624057232,1.7053624691097632e-05,1.0,1.0,14.6021609268761,12.058477385951,0,25.820337627083063,1289.1774035841227
53,240,latent no-align,0.001,390,0.01077767124112982,0.0,0.0,0.0,0.002258541606939756,0.03541567218131744,0.02515217758333072,0.16706633460827364,1.6721358397029317e-05,1.0,1.0,17.891882551485683,12.058477385951,0,21.546191312372684,1310.7258136458695
54,240,latent no-align,0.001,390,0.010805703083483073,0.0,0.0,0.0,0.0022224577522884387,0.03481918589617961,0.024430299875063774,0.16707400710154802,1.671286904988497e-05,1.0,1.0,15.22716311669486,12.058477385951,0,21.677220534533262,1332.405177168548
55,240,latent no-align,0.001,390,0.010522493923035187,0.0,0.0,0.0,0.0021560570660930796,0.03369568532380538,0.023603268660222873,0.16707281512327685,1.6559215507582756e-05,1.0,1.0,15.684125570931268,12.058477385951,0,20.09323001652956,1352.500566970557
56,240,latent no-align,0.001,390,0.010715812081709887,0.0,0.0,0.0,0.0021432858232098323,0.03349796468153214,0.023062067149350277,0.1664481345277566,1.6350026467429974e-05,1.0,1.0,15.823710185420087,12.058477385951,0,19.811621762812138,1372.3143668547273
57,240,latent no-align,0.001,390,0.010759280875134163,0.0,0.0,0.0,0.0021209438050834415,0.03310281609973082,0.02253961766568514,0.16640624705797585,1.6175585518888115e-05,1.0,1.0,18.04262711547228,12.058477385951,0,20.18029209971428,1392.4968449920416
58,240,latent no-align,0.001,390,0.010749906911037098,0.0,0.0,0.0,0.002099202786428997,0.03277395979429667,0.022047953770901914,0.16580722163885067,1.6037005547658713e-05,1.0,1.0,16.74952064128745,12.058477385951,0,19.40642912313342,1411.9054273627698
59,240,latent no-align,0.001,390,0.010592558645667174,0.0,0.0,0.0,0.0020782632174161384,0.032426603300831254,0.02149020746254768,0.1655135799294863,1.5728906085617685e-05,1.0,1.0,16.343215852205095,12.058477385951,0,14.833430852741003,1426.741004023701
60,240,latent no-align,0.001,390,0.010441081303482255,0.0,0.0,0.0,0.002072629305975846,0.032331758704132,0.021218976230384448,0.16513716066494966,1.5907711820499315e-05,1.0,1.0,15.735403593899951,12.058477385951,0,15.066319040954113,1441.8094678968191
61,240,latent no-align,0.001,390,0.010336853607963676,0.0,0.0,0.0,0.002048331815510606,0.03191993439044708,0.020845598861193044,0.1645071567251132,1.5731874387151597e-05,1.0,1.0,14.209840632229486,12.058477385951,0,14.472466092556715,1456.2841186709702
62,240,latent no-align,0.001,390,0.010568425680200258,0.0,0.0,0.0,0.0020521050348925665,0.032042863754889905,0.020647526604051773,0.16349332665021604,1.5522051820974013e-05,1.0,1.0,15.79942803675115,12.058477385951,0,14.518712013959885,1470.8050634376705
63,240,latent no-align,0.001,390,0.010362207958809076,0.0,0.0,0.0,0.002052890368176099,0.0320888438476966,0.020406625429407143,0.16257217125250742,1.550007968361546e-05,1.0,1.0,16.605592279176076,12.058477385951,0,14.528911594301462,1485.3361898250878
64,240,latent no-align,0.001,390,0.01034180495577554,0.0,0.0,0.0,0.0020474136953289885,0.03195032236190178,0.020139549309626605,0.1618269370534481,1.5663649892070307e-05,1.0,1.0,15.42381817749096,12.058477385951,0,14.384728141129017,1499.7230430841446
65,240,latent no-align,0.001,390,0.010155475433342732,0.0,0.0,0.0,0.0020369914145423815,0.03180124575797564,0.01985386370275265,0.16105334823712325,1.560167285135368e-05,1.0,1.0,15.188847141351216,12.058477385951,0,14.625304572284222,1514.350521557033
66,240,latent no-align,0.001,390,0.009964798449371488,0.0,0.0,0.0,0.0020312879834539044,0.031707686400757384,0.019614312081382826,0.16007294112291093,1.568875633007011e-05,1.0,1.0,14.310272600784526,12.058477385951,0,14.54873825609684,1528.901400975883
67,240,latent no-align,0.001,390,0.010288595100148366,0.0,0.0,0.0,0.0020364132954571873,0.03179102595895529,0.01925528688977162,0.15934633047152788,1.5352005385256444e-05,1.0,1.0,17.098735576398347,12.058477385951,0,14.647323608398438,1543.550833284855
68,240,latent no-align,0.001,390,0.010042778067051982,0.0,0.0,0.0,0.0020080377902978886,0.03136224563782796,0.019034181411067646,0.15869115445858392,1.5443033085970315e-05,1.0,1.0,13.502779211070605,12.058477385951,0,13.168742809444666,1556.7217502705753
69,240,latent no-align,0.001,390,0.009939959276324281,0.0,0.0,0.0,0.0020076021775961494,0.031410227209711684,0.018831416491705638,0.15766335565310258,1.5340665243293654e-05,1.0,1.0,13.869155725563056,12.058477385951,0,10.689354058355093,1567.4132960774004
70,240,latent no-align,0.001,390,0.010062147984400582,0.0,0.0,0.0,0.0020012398528006787,0.03125468028279451,0.018618986225472048,0.1569270828213447,1.53316921895543e-05,1.0,1.0,16.113112059004095,12.058477385951,0,11.152344349771738,1578.5677935816348
71,240,latent no-align,0.001,390,0.00984472579155595,0.0,0.0,0.0,0.001996762398033379,0.031181065699993037,0.018398470226197672,0.1558265187801459,1.5262338845973433e-05,1.0,1.0,14.075723242612181,12.058477385951,0,10.717024579644203,1589.286935929209
72,240,latent no-align,0.001,390,0.009670795727736102,0.0,0.0,0.0,0.0019720151611508276,0.030780566297471522,0.018136250184705625,0.1550488002789326,1.5421697095846935e-05,1.0,1.0,14.042186852286902,12.058477385951,0,10.558303654193878,1599.847352642566
73,240,latent no-align,0.001,390,0.0097776096015691,0.0,0.0,0.0,0.0019634359632618725,0.030653742872751678,0.017803975538565563,0.15428853501112033,1.5372713702769638e-05,1.0,1.0,15.095020911370764,12.058477385951,0,10.601054336875677,1610.450513318181
74,240,latent no-align,0.001,390,0.009867055348765391,0.0,0.0,0.0,0.00199109721594514,0.031094183834890526,0.017551217161310025,0.15337641510443809,1.5072755591879682e-05,1.0,1.0,13.290760596663427,12.058477385951,0,10.775269843637943,1621.2280904129148
75,240,latent no-align,0.001,390,0.010020428505511238,0.0,0.0,0.0,0.0019908859830301924,0.03117968313491497,0.017402210850746204,0.1525337596352284,1.5087329878345675e-05,1.0,1.0,16.24124546842411,12.058477385951,0,11.000362142920494,1632.230638511479
76,240,latent no-align,0.001,390,0.009818699392370688,0.0,0.0,0.0,0.001977498292660293,0.030905318073928358,0.017131713734796414,0.15215769677590102,1.4969634323792072e-05,1.0,1.0,14.181110124852767,12.058477385951,0,11.055696744471788,1643.2885165251791
77,240,latent no-align,0.001,390,0.009880570815398525,0.0,0.0,0.0,0.001977601531857195,0.030914790512850652,0.016990183637692377,0.1512743306465638,1.5016908869606245e-05,1.0,1.0,13.668733599442334,12.058477385951,0,11.713431470096111,1655.004158038646
78,240,latent no-align,0.001,390,0.009799316348746801,0.0,0.0,0.0,0.0019748683045737636,0.030943249280636128,0.016791491769254208,0.15058303188819153,1.4984019059902027e-05,1.0,1.0,15.474728111456903,12.058477385951,0,10.803659055382013,1665.8100520446897
79,240,latent no-align,0.001,390,0.009606894648944339,0.0,0.0,0.0,0.001975437309831763,0.030888357194952476,0.016555175978021745,0.14997522815679892,1.508302062715162e-05,1.0,1.0,14.599371297620818,12.058477385951,0,10.891092047095299,1676.7032751366496
80,240,latent no-align,0.0005,390,0.009100549568374378,0.0,0.0,0.0,0.001955332784041858,0.03060389187377997,0.016457285464574128,0.14916232652389086,1.5328992629712536e-05,1.0,1.0,14.377931398695322,12.058477385951,0,10.554997004568577,1687.2605383582413
81,240,latent no-align,0.0005,390,0.009108901998171439,0.0,0.0,0.0,0.0019494418729430973,0.030476291238879547,0.016325763369408938,0.148673805135947,1.5280750938892685e-05,1.0,1.0,16.2701252539664,12.058477385951,0,10.516235366463661,1697.7789922766387
82,240,latent no-align,0.0005,390,0.009200643268055642,0.0,0.0,0.0,0.0019452505921109173,0.030447194878107462,0.0161635239298145,0.14823712538450193,1.5275139543145765e-05,1.0,1.0,15.168599222909327,12.058477385951,0,10.56496087089181,1708.346072614193
83,240,latent no-align,0.0005,390,0.009040799707126542,0.0,0.0,0.0,0.0019336613038411507,0.030269203674143704,0.016024423884944274,0.14790057417673944,1.5151023550667257e-05,1.0,1.0,16.264594627835443,12.058477385951,0,10.623569309711456,1718.971776098013
84,240,latent no-align,0.0005,390,0.009094373690776337,0.0,0.0,0.0,0.0019273399515674474,0.03014687394293455,0.015927971550860467,0.14729557805336438,1.52808103405569e-05,1.0,1.0,14.107447891249667,12.058477385951,0,10.589230068027973,1729.5631382763386
85,240,latent no-align,0.0005,390,0.00902602842125373,0.0,0.0,0.0,0.0019276294093101452,0.03017786063062839,0.015819358656135124,0.1465820780167213,1.5274967534377282e-05,1.0,1.0,15.009574857716956,12.058477385951,0,10.897193934768438,1740.4624698273838
86,240,latent no-align,0.0005,390,0.009170613578783396,0.0,0.0,0.0,0.0019187276547129911,0.030022948311689574,0.015615162026519195,0.14604929861349938,1.5104232212392022e-05,1.0,1.0,15.114619455520614,12.058477385951,0,11.1882105730474,1751.6528423465788
87,240,latent no-align,0.0005,390,0.008966687017192061,0.0,0.0,0.0,0.0019207345077003805,0.03004196903262383,0.015558895857956929,0.14519095581311445,1.5273628326749297e-05,1.0,1.0,15.36612425909274,12.058477385951,0,10.954711262136698,1762.6096955090761
88,240,latent no-align,0.0005,390,0.009035577512799929,0.0,0.0,0.0,0.0019160834558976767,0.030004154093181475,0.015435341790987132,0.14438131226178927,1.5192975761471107e-05,1.0,1.0,13.843263544902271,12.058477385951,0,12.99202037230134,1775.6039593443274
89,240,latent no-align,0.0005,390,0.008973387983412696,0.0,0.0,0.0,0.001906384970061481,0.029877376436996155,0.015307008066716102,0.14368177327590112,1.5153417622898884e-05,1.0,1.0,15.295879501305926,12.058477385951,0,11.512309428304434,1787.1185126826167
90,240,latent no-align,0.0005,390,0.008921074901874632,0.0,0.0,0.0,0.001908417943960581,0.029877131757063743,0.015274840765274487,0.1425923412044843,1.5241188273835294e-05,1.0,1.0,14.588845802416811,12.058477385951,0,10.601201206445694,1797.7218517139554
91,240,latent no-align,0.0005,390,0.008981809583611977,0.0,0.0,0.0,0.0019033448609451836,0.029792864501285248,0.01514128429385332,0.14173415039594356,1.5161844564714464e-05,1.0,1.0,15.738384283124448,12.058477385951,0,10.668290339410305,1808.3922706358135
92,240,latent no-align,0.0005,390,0.008920578071131157,0.0,0.0,0.0,0.001899212260897725,0.02978342842692748,0.01509099608191695,0.14057168784814003,1.5273774811365188e-05,1.0,1.0,14.770008546556625,12.058477385951,0,10.496838465332985,1818.8913129456341
93,240,latent no-align,0.0005,390,0.008904639212414623,0.0,0.0,0.0,0.0018933893145563511,0.02966769715436758,0.014963646163829626,0.13936381137523896,1.5156125715666583e-05,1.0,1.0,15.539668792177668,12.058477385951,0,10.706531278789043,1829.5999670773745
94,240,latent no-align,0.0005,390,0.00905337661313705,0.0,0.0,0.0,0.0018933219787402031,0.029658714509927308,0.014892759668425872,0.1378528356170043,1.5108015481811703e-05,1.0,1.0,15.729075786696331,12.058477385951,0,10.633658099919558,1840.235808108002
95,240,latent no-align,0.0005,390,0.009093765551463151,0.0,0.0,0.0,0.0019005080676064469,0.029840902778773735,0.014790104537342603,0.13636266191800436,1.486378203434213e-05,1.0,1.0,15.471093941148354,12.058477385951,0,10.741761889308691,1850.979712717235
96,240,latent no-align,0.0005,390,0.00889784220773249,0.0,0.0,0.0,0.0018866740686532396,0.029596086061344697,0.014718618726310058,0.13491613803765712,1.5184315464303393e-05,1.0,1.0,14.105461704449262,12.058477385951,0,10.937151800841093,1861.9190299846232
97,240,latent no-align,0.0005,390,0.008831821433387888,0.0,0.0,0.0,0.0018855932694024,0.029609435667785313,0.014655567154001731,0.13321097947848148,1.5165331432142874e-05,1.0,1.0,14.34253664912904,12.058477385951,0,10.990977011620998,1872.9121969044209
98,240,latent no-align,0.0005,390,0.008786968090452063,0.0,0.0,0.0,0.001884554591901505,0.02959480118006468,0.014632250901120596,0.13164160889692797,1.5156426485564458e-05,1.0,1.0,14.853926456687462,12.058477385951,0,12.605158645659685,1885.519478984177
99,240,latent no-align,0.0005,390,0.008938307643462068,0.0,0.0,0.0,0.0018827888696717147,0.029545752866527972,0.014531802173512869,0.13049432853093515,1.5181247309579376e-05,1.0,1.0,15.257693241017375,12.058477385951,0,10.98279009386897,1896.5043921880424
100,240,latent no-align,0.0005,390,0.008836107026451292,0.0,0.0,0.0,0.001879516114982275,0.02946212658037742,0.014386706321667402,0.12960421290153112,1.5059960216417378e-05,1.0,1.0,14.976641422099616,12.058477385951,0,11.16856686025858,1907.6751676164567
101,240,latent no-align,0.0005,390,0.008849039986634102,0.0,0.0,0.0,0.0018806023869472437,0.02951991573835795,0.014379169519704122,0.1287486345340044,1.5338753002698726e-05,1.0,1.0,14.62101593132438,12.058477385951,0,10.761128399521112,1918.4384615011513
102,240,latent no-align,0.0005,390,0.00859124624910645,0.0,0.0,0.0,0.0018667033303361863,0.029302799357817724,0.014285103176744321,0.1281410358273066,1.527811357216426e-05,1.0,1.0,14.75416654766713,12.058477385951,0,10.629150561988354,1929.069821357727
103,240,latent no-align,0.0005,390,0.008681497399289256,0.0,0.0,0.0,0.0018634516802520898,0.02923338612875877,0.01416773183319049,0.12747657035405818,1.526362076009928e-05,1.0,1.0,13.778336430551771,12.058477385951,0,10.622128624469042,1939.6940937489271
104,240,latent no-align,0.0005,390,0.008768415054640709,0.0,0.0,0.0,0.0018581247231803644,0.02919552888816748,0.014022501529409336,0.12713156040662374,1.502517200676196e-05,1.0,1.0,16.270175334991038,12.058477385951,0,10.71771240606904,1950.4139571972191
105,240,latent no-align,0.0005,390,0.008671331625336256,0.0,0.0,0.0,0.0018427058146932185,0.02891969508372056,0.014000716917694379,0.1264730604413228,1.5247760975165502e-05,1.0,1.0,14.959882130690179,12.058477385951,0,10.660723309963942,1961.076932374388
106,240,latent no-align,0.0005,390,0.00900693515387292,0.0,0.0,0.0,0.001839409960517421,0.028841095709074765,0.013859544995312507,0.12623975653296862,1.5011558088400096e-05,1.0,1.0,14.860938102180993,12.058477385951,0,11.055415712296963,1972.1345432251692
107,240,latent no-align,0.0005,390,0.008694776394762672,0.0,0.0,0.0,0.0018368597079713184,0.028844159798553357,0.013835291227755639,0.12570727297510856,1.514352434941639e-05,1.0,1.0,15.468105515698069,12.058477385951,0,12.300399482250214,1984.4372483156621
108,240,latent no-align,0.0005,390,0.008660722443929467,0.0,0.0,0.0,0.001830077742954764,0.02870894747857864,0.013756187525219642,0.1255119197261639,1.5128504725371618e-05,1.0,1.0,15.674262643151287,12.058477385951,0,10.95820952579379,1995.3976759426296
