epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,eval_best_epoch,eval_best_source,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
10,240,latent no-align,0.001,390,0.022149049397557973,0.0,0.0,0.0,0.0013479030013490373,0.14691888625041033,0.0376765579271775,0.18414315569859285,1.090874394111989e-05,0.15,0.55,12.26051634482111,,12.26051634482111,12.244182686046212,,12.433891290034516,7,raw,0,raw,3,25.814964901655912,287.31455873325467
11,240,latent no-align,0.001,390,0.021565879981678266,0.0,0.0,0.0,0.0014175971161024883,0.1326087104013333,0.04148572412056801,0.13704708791696107,1.1545582317641954e-05,0.175,0.6,12.54588459402026,,12.54588459402026,12.244182686046212,,12.433891290034516,7,raw,0,raw,4,27.62642442062497,314.9436914473772
12,240,latent no-align,0.001,390,0.02112386180804326,0.0,0.0,0.0,0.0015003140866517639,0.123015142365908,0.04448739784077192,0.10022506003196423,1.2199915447406686e-05,0.2,0.65,11.989610522561064,,11.989610522561064,11.989610522561064,12.227503530498732,12.227503530498732,12,raw,1,raw,0,33.96504072472453,348.9114461168647
13,240,latent no-align,0.001,390,0.02102313316307771,0.0,0.0,0.0,0.0015939837951475801,0.11594195929475319,0.04553150940590944,0.0769691869807549,1.2890411579018034e-05,0.225,0.7,13.053002784369813,,13.053002784369813,11.989610522561064,,12.227503530498732,12,raw,0,raw,1,27.443997856229544,376.35806899890304
14,240,latent no-align,0.001,390,0.021109623700762407,0.0,0.0,0.0,0.0017076939845887514,0.11155905251701673,0.045941815401117005,0.06354857330711988,1.3556301501711669e-05,0.25,0.75,12.561728302233938,,12.561728302233938,11.989610522561064,12.750324530929108,12.227503530498732,12,raw,0,raw,2,34.19840169698,410.5596597827971
15,240,latent no-align,0.001,390,0.02091773703503303,0.0,0.0,0.0,0.0018175007602295433,0.1078113826421591,0.04581717662513256,0.05745153792011432,1.4189612752838562e-05,0.275,0.8,12.65239315777291,,12.65239315777291,11.989610522561064,,12.227503530498732,12,raw,0,raw,3,27.60971001163125,438.17214136198163
16,240,latent no-align,0.001,390,0.0205248462752654,0.0,0.0,0.0,0.0019110769803564135,0.10383519486357004,0.04557888252803913,0.052039906287040465,1.5075676060988395e-05,0.3,0.85,14.110419799026404,,14.110419799026404,11.989610522561064,,12.227503530498732,12,raw,0,raw,4,27.291263572871685,465.4660271219909
17,240,latent no-align,0.001,390,0.02017693927941414,0.0,0.0,0.0,0.0019836157548408476,0.09948200547160246,0.04529216321041951,0.04894769330246326,1.5611022974600277e-05,0.325,0.9,12.211105630579224,,12.211105630579224,11.989610522561064,,12.227503530498732,12,raw,0,raw,5,27.10883281007409,492.57755253091455
18,240,latent no-align,0.001,390,0.02014517387948357,0.0,0.0,0.0,0.002089495711828558,0.09737130073018563,0.04385053276633605,0.04747577995443956,1.628392112998438e-05,0.35,0.95,12.282932621070756,,12.282932621070756,11.989610522561064,,12.227503530498732,12,raw,0,raw,6,26.949404887855053,519.5296857617795
19,240,latent no-align,0.001,390,0.019663542695343494,0.0,0.0,0.0,0.002199190865772275,0.09562493574160796,0.0425563300267244,0.04594723182515456,1.6813324262516404e-05,0.375,1.0,13.80954693324412,,13.80954693324412,11.989610522561064,13.947422354487873,12.227503530498732,12,raw,0,raw,7,34.46166955307126,553.9939826205373
20,240,latent no-align,0.001,390,0.019502936196155275,0.0,0.0,0.0,0.0022958985535810007,0.09360996272701483,0.04220667527272151,0.045435012767139155,1.6604240900983896e-05,0.4,1.0,14.275499991871765,,14.275499991871765,11.989610522561064,,12.227503530498732,12,raw,0,raw,8,27.175709065049887,581.1725636310875
21,240,latent no-align,0.001,390,0.01932997192757634,0.0,0.0,0.0,0.0023914817452000883,0.0918493227316783,0.041575282611525974,0.044113179506399695,1.6423513671981756e-05,0.425,1.0,14.911514881682628,,14.911514881682628,11.989610522561064,,12.227503530498732,12,raw,0,raw,9,20.72528513893485,601.9005406908691
22,240,latent no-align,0.001,390,0.019463033329408904,0.0,0.0,0.0,0.002494152999506929,0.09051990698163326,0.0410165820366297,0.03801262980470291,1.6390095480836373e-05,0.45,1.0,13.207412013583744,,13.207412013583744,11.989610522561064,,12.227503530498732,12,raw,0,raw,10,22.083134960383177,623.9863662458956
23,240,latent no-align,0.001,390,0.01907359408453489,0.0,0.0,0.0,0.002545709649506861,0.0876037002947086,0.041205776072083374,0.03614933549498136,1.672858986402832e-05,0.475,1.0,13.505809630165155,,13.505809630165155,11.989610522561064,,12.227503530498732,12,raw,0,raw,11,21.022734563797712,645.0117777884007
24,240,latent no-align,0.001,390,0.018547523234230586,0.0,0.0,0.0,0.002504718895906057,0.0818687736032865,0.03978319036272856,0.03377187503501773,1.6845498372183496e-05,0.5,1.0,13.305898002291295,,13.305898002291295,11.989610522561064,13.267835529477091,12.227503530498732,12,raw,0,raw,12,27.590131673961878,672.6046384759247
25,240,latent no-align,0.001,390,0.018384780852983777,0.0,0.0,0.0,0.002506698620839952,0.07806571280727019,0.03853346796180957,0.02985052967396302,1.693962540929743e-05,0.525,1.0,14.654823103102741,,14.654823103102741,11.989610522561064,,12.227503530498732,12,raw,0,raw,13,21.074661169201136,693.6820004880428
26,240,latent no-align,0.001,390,0.018079241658919134,0.0,0.0,0.0,0.0025290029153275566,0.07528145920771818,0.03769246980738945,0.023287604321749547,1.7371488588534516e-05,0.55,1.0,15.22354634665918,,15.22354634665918,11.989610522561064,,12.227503530498732,12,raw,0,raw,14,19.08558228984475,712.7702182494104
27,240,latent no-align,0.001,390,0.01777441674031508,0.0,0.0,0.0,0.0025864305977637953,0.07377620056653635,0.03701689948256199,0.01627869073492594,1.7800314288671452e-05,0.575,1.0,13.831802149750951,,13.831802149750951,11.989610522561064,,12.227503530498732,12,raw,0,raw,15,18.412913769483566,731.185801833868
28,240,latent no-align,0.001,390,0.01710169058627425,0.0,0.0,0.0,0.002656124307750127,0.07265039246815902,0.03649934587570337,0.009281460798751468,1.8517019839820046e-05,0.6,1.0,18.777231538696068,,18.777231538696068,11.989610522561064,,12.227503530498732,12,raw,0,raw,16,16.113019820302725,747.3015798740089
29,240,latent no-align,0.001,390,0.016513740106557425,0.0,0.0,0.0,0.0027279009761957402,0.07169467036922773,0.03539801763418393,0.0069017169871725716,1.851212596543169e-05,0.625,1.0,24.306399138749715,,24.306399138749715,11.989610522561064,24.0556546923249,12.227503530498732,12,raw,0,raw,17,24.03943855315447,771.3437780216336
30,240,latent no-align,0.001,390,0.016424585243639274,0.0,0.0,0.0,0.002780874303351037,0.07025695848159301,0.03423099559851182,0.00571682854101826,1.8607678584185825e-05,0.65,1.0,20.853730424510196,,20.853730424510196,11.989610522561064,,12.227503530498732,12,raw,0,raw,18,16.414165433496237,787.7614655382931
31,240,latent no-align,0.001,390,0.016162397268299874,0.0,0.0,0.0,0.002875060824534068,0.07003196432040287,0.03348942269117404,0.004642053786665201,1.874125755421119e-05,0.675,1.0,14.318868086295248,,14.318868086295248,11.989610522561064,,12.227503530498732,12,raw,0,raw,19,16.22186842560768,803.9861812666059
32,240,latent no-align,0.001,390,0.015611866699197353,0.0,0.0,0.0,0.0029835512294457893,0.07006613734440925,0.03281300517802055,0.003460844893617412,1.8761093997454736e-05,0.7,1.0,18.89612849652388,,18.89612849652388,11.989610522561064,,12.227503530498732,12,raw,0,raw,20,15.044988092035055,819.0338816046715
33,240,latent no-align,0.001,390,0.01495945520985585,0.0,0.0,0.0,0.003088296650765607,0.06996685864451604,0.03230980034344472,0.0026725561125203966,1.9117453762308473e-05,0.725,1.0,24.080753010473558,,24.080753010473558,11.989610522561064,,12.227503530498732,12,raw,0,raw,21,15.846008613705635,834.8825485631824
34,240,latent no-align,0.001,390,0.015171550868604427,0.0,0.0,0.0,0.0032177137097534844,0.07039985224986688,0.03223495960522157,0.002577823147816488,1.89752652169353e-05,0.75,1.0,20.960043872471633,,20.960043872471633,11.989610522561064,20.694137455745285,12.227503530498732,12,raw,0,raw,22,22.034392472356558,856.9196305386722
35,240,latent no-align,0.001,390,0.014713697499619463,0.0,0.0,0.0,0.003245559672657878,0.06866110423818612,0.032687914543426955,0.0018563044688795717,1.9035488465026273e-05,0.775,1.0,22.076327552124628,,22.076327552124628,11.989610522561064,,12.227503530498732,12,raw,0,raw,23,12.186106961220503,869.1085495054722
36,240,latent no-align,0.001,390,0.014558419541049843,0.0,0.0,0.0,0.0032660011309557234,0.0668998156220485,0.032270540855824946,0.001597423281502695,1.8831717877149527e-05,0.8,1.0,24.538639012485994,,24.538639012485994,11.989610522561064,,12.227503530498732,12,raw,0,raw,24,11.81441454589367,880.9256446994841
37,240,latent no-align,0.001,390,0.014366642870486546,0.0,0.0,0.0,0.003335945461040888,0.06620772425562907,0.03172467571133986,0.0019891989757665073,1.8595382880448596e-05,0.825,1.0,20.44507913242971,,20.44507913242971,11.989610522561064,,12.227503530498732,12,raw,0,raw,25,11.642620876431465,892.5710050165653
38,240,latent no-align,0.001,390,0.013896212901155919,0.0,0.0,0.0,0.003437248650842752,0.06617967719450975,0.03135191272848692,0.0035165163536126226,1.8615068639076364e-05,0.85,1.0,17.71111483343512,,17.71111483343512,11.989610522561064,,12.227503530498732,12,raw,0,raw,26,11.414253678172827,903.9879739880562
39,240,latent no-align,0.001,390,0.014186970844196203,0.0,0.0,0.0,0.0035284939508598585,0.06601709102590879,0.030638853040261146,0.005371618794444471,1.803755335575447e-05,0.875,1.0,19.493503016713344,,19.493503016713344,11.989610522561064,19.257968626960338,12.227503530498732,12,raw,0,raw,27,17.076665315777063,921.0672955326736
40,240,latent no-align,0.001,390,0.013922520206333736,0.0,0.0,0.0,0.0036183997839450456,0.06591437134223106,0.030446242784651426,0.006813630557810076,1.8139768083832072e-05,0.9,1.0,22.80106645156965,,22.80106645156965,11.989610522561064,,12.227503530498732,12,raw,0,raw,28,11.55826761201024,932.6283779591322
41,240,latent no-align,0.001,390,0.013661477698060946,0.0,0.0,0.0,0.003652809182396875,0.06481680504213541,0.02986732185460054,0.007298282865816966,1.787883737238306e-05,0.925,1.0,22.893742692745544,,22.893742692745544,11.989610522561064,,12.227503530498732,12,raw,0,raw,29,11.645728815346956,944.2767958380282
42,240,latent no-align,0.001,390,0.01347878203751185,0.0,0.0,0.0,0.0036964802578903543,0.06393505671085456,0.0295270683339391,0.008161437042200794,1.8077513295093712e-05,0.95,1.0,21.147481022256134,,21.147481022256134,11.989610522561064,,12.227503530498732,12,raw,0,raw,30,12.29853868111968,956.5780048407614
43,240,latent no-align,0.001,390,0.013584218864353039,0.0,0.0,0.0,0.0036723717265069867,0.061991877892078495,0.028970245400873514,0.012526954705707537,1.82222330435112e-05,0.975,1.0,24.37796410485931,,24.37796410485931,11.989610522561064,,12.227503530498732,12,raw,0,raw,31,11.919402975589037,968.5000758394599
44,240,latent no-align,0.001,390,0.013350416390368571,0.0,0.0,0.0,0.003542539314366877,0.05845234751319274,0.027963227114807337,0.01707663724007897,1.8414025392606468e-05,1.0,1.0,22.560044463872003,,22.560044463872003,11.989610522561064,22.392349579611974,12.227503530498732,12,raw,0,raw,32,17.6046660579741,986.1074432916939
45,240,latent no-align,0.001,390,0.013316320253010744,0.0,0.0,0.0,0.003324504056945443,0.0549933711401163,0.02691381545498585,0.019445885870701226,1.8600305124075533e-05,1.0,1.0,19.79548319557054,,19.79548319557054,11.989610522561064,,12.227503530498732,12,raw,0,raw,33,11.777207877486944,997.8874353915453
46,240,latent no-align,0.001,390,0.013182593425974632,0.0,0.0,0.0,0.003182313638404967,0.05265813208161256,0.026110684394072263,0.01964970052910921,1.8161399419533643e-05,1.0,1.0,19.66389656215993,,19.66389656215993,11.989610522561064,,12.227503530498732,12,raw,0,raw,34,12.666357409209013,1010.5565318204463
47,240,latent no-align,0.001,390,0.013094342281468786,0.0,0.0,0.0,0.0030766274260643585,0.05090254165041141,0.02576408040447113,0.02013825221369282,1.787697606582347e-05,1.0,1.0,23.689221709615225,,23.689221709615225,11.989610522561064,,12.227503530498732,12,raw,0,raw,35,14.636731330305338,1025.1959328874946
48,240,latent no-align,0.001,390,0.013002058246340126,0.0,0.0,0.0,0.003022745550156404,0.04998595030644001,0.02558593426186305,0.021504015442079458,1.7613150600645428e-05,1.0,1.0,22.693302129803232,,22.693302129803232,11.989610522561064,,12.227503530498732,12,raw,0,raw,36,12.643269337713718,1037.8420620039105
49,240,latent no-align,0.001,390,0.013104201893871412,0.0,0.0,0.0,0.0029687114239025573,0.04904532066713541,0.02525878612620708,0.021649638845179325,1.7267004013541363e-05,1.0,1.0,20.245473284309384,,20.245473284309384,11.989610522561064,20.065925852767194,12.227503530498732,12,raw,0,raw,37,17.25509374216199,1055.0999013073742
