epoch,unit,data_len,rmse
0,FD004-1.txt,390,21.410829077508783
0,FD004-10.txt,423,19.965091850865008
0,FD004-100.txt,330,18.23461833863898
0,FD004-101.txt,329,11.912172273526965
0,FD004-102.txt,263,13.195279767658938
0,FD004-103.txt,293,12.550111414709681
0,FD004-104.txt,272,19.162311893604173
0,FD004-105.txt,239,14.645323034359782
0,FD004-106.txt,335,14.995430378407553
0,FD004-107.txt,252,12.698693688037892
0,FD004-108.txt,373,14.260801665255372
0,FD004-109.txt,394,17.39432317841679
0,FD004-11.txt,370,15.31711731365845
0,FD004-110.txt,255,16.72225543506266
0,FD004-111.txt,366,18.588062219947386
0,FD004-112.txt,409,16.708915660931567
0,FD004-113.txt,253,10.253319787964232
0,FD004-114.txt,230,17.69558706527304
0,FD004-115.txt,200,14.803619672366988
0,FD004-116.txt,413,19.090878116236308
0,FD004-117.txt,411,17.14481593645944
0,FD004-118.txt,612,18.154843753367963
0,FD004-119.txt,256,9.04665811195124
0,FD004-12.txt,341,17.856561096345164
0,FD004-120.txt,246,12.519245923669363
0,FD004-121.txt,263,16.26931583594737
0,FD004-122.txt,243,10.28294270751658
0,FD004-123.txt,295,13.222791088064161
0,FD004-124.txt,239,13.110365369031896
0,FD004-125.txt,308,15.633134913995836
0,FD004-126.txt,371,16.426754498056848
0,FD004-127.txt,304,14.814844486620663
0,FD004-128.txt,317,15.721924227257327
0,FD004-129.txt,259,11.416253069610615
0,FD004-13.txt,325,15.34758149767444
0,FD004-130.txt,235,14.867783207458997
0,FD004-131.txt,439,17.088463467918597
0,FD004-132.txt,323,13.877073715262828
0,FD004-133.txt,558,18.09170280798272
0,FD004-134.txt,316,11.409087485492336
0,FD004-135.txt,218,7.60175799945302
0,FD004-136.txt,274,19.197560757062654
0,FD004-137.txt,294,11.975242739307005
0,FD004-138.txt,247,12.65219600559801
0,FD004-139.txt,320,15.13355002430174
0,FD004-14.txt,322,18.128425174830795
0,FD004-140.txt,367,12.248181091741607
0,FD004-141.txt,268,10.789990839471548
0,FD004-142.txt,278,12.631749882071707
0,FD004-143.txt,253,12.605774547127883
0,FD004-144.txt,366,16.625333085922435
0,FD004-145.txt,297,14.88075621262316
0,FD004-146.txt,372,12.306805557438956
0,FD004-147.txt,303,11.679943102173047
0,FD004-148.txt,262,20.509783554619208
0,FD004-149.txt,330,15.572082939497367
0,FD004-15.txt,293,15.326604424600408
0,FD004-150.txt,218,18.788136810117194
0,FD004-151.txt,420,18.405536707798916
0,FD004-152.txt,331,12.24623499905986
0,FD004-153.txt,237,11.697607686368725
0,FD004-154.txt,272,14.609616491500375
0,FD004-155.txt,364,14.167770548428827
0,FD004-156.txt,208,13.904125340632472
0,FD004-157.txt,367,17.02547775668044
0,FD004-158.txt,468,16.75859237551626
0,FD004-159.txt,357,16.63374473147513
0,FD004-16.txt,253,11.236015281990143
0,FD004-160.txt,256,11.509669281967204
0,FD004-161.txt,372,17.82799139777404
0,FD004-162.txt,382,17.885226877823992
0,FD004-163.txt,354,14.563357310331115
0,FD004-164.txt,449,19.26397769156437
0,FD004-165.txt,324,13.083899211839608
0,FD004-166.txt,338,10.993515986326106
0,FD004-167.txt,332,13.767884589602627
0,FD004-168.txt,265,18.20752608678143
0,FD004-169.txt,296,19.6167130519708
0,FD004-17.txt,220,14.257553903935305
0,FD004-170.txt,230,14.956591046334731
0,FD004-171.txt,468,16.282187478997514
0,FD004-172.txt,342,17.04036352358693
0,FD004-173.txt,526,16.469271561351604
0,FD004-174.txt,439,18.903886258084345
0,FD004-175.txt,225,7.166696626023947
0,FD004-176.txt,249,17.847128588136982
0,FD004-177.txt,311,11.286512638302037
0,FD004-178.txt,239,8.257158114272997
0,FD004-179.txt,504,20.489590715967605
0,FD004-18.txt,412,17.100637888637177
0,FD004-180.txt,413,17.287894338376844
0,FD004-181.txt,203,14.72628821766681
0,FD004-182.txt,274,15.53041426596995
0,FD004-183.txt,259,16.320537151409003
0,FD004-184.txt,448,19.05402104399748
0,FD004-185.txt,328,12.973885487641557
0,FD004-186.txt,232,8.491853618299578
0,FD004-187.txt,342,17.45479320975201
0,FD004-188.txt,323,12.752378003580187
0,FD004-189.txt,308,19.622950465253428
0,FD004-19.txt,279,18.745673953273478
0,FD004-190.txt,450,17.043174254149207
0,FD004-191.txt,366,15.718406387457522
0,FD004-192.txt,259,10.871831951780006
0,FD004-193.txt,266,15.117848975423092
0,FD004-194.txt,214,11.75184418848855
0,FD004-195.txt,228,15.125891244129546
0,FD004-196.txt,243,17.96442515673203
0,FD004-197.txt,239,7.9774068013242125
0,FD004-198.txt,233,12.373107407396608
0,FD004-199.txt,245,18.214786458545266
0,FD004-2.txt,368,11.50700540149212
0,FD004-20.txt,314,14.682244858487461
0,FD004-200.txt,294,17.614691825231834
0,FD004-201.txt,447,16.130386453544737
0,FD004-202.txt,310,16.59476940522371
0,FD004-203.txt,393,19.47964054688827
0,FD004-204.txt,280,16.16578336338261
0,FD004-205.txt,311,13.078630312922154
0,FD004-206.txt,332,15.055450497203434
0,FD004-207.txt,448,19.21893139110035
0,FD004-208.txt,359,17.305704420817555
0,FD004-209.txt,230,14.033584894700136
0,FD004-21.txt,296,17.513087305702783
0,FD004-210.txt,236,11.642922014349878
0,FD004-211.txt,215,11.330447524043905
0,FD004-212.txt,298,16.903458393747176
0,FD004-213.txt,266,14.39009896047113
0,FD004-214.txt,197,18.365343494230004
0,FD004-215.txt,430,15.55299656537139
0,FD004-216.txt,313,11.567896022015399
0,FD004-217.txt,269,9.0559501166878
0,FD004-218.txt,305,16.080980460326654
0,FD004-219.txt,259,11.373219341735574
0,FD004-22.txt,280,15.31873293381712
0,FD004-220.txt,271,15.850490511030829
0,FD004-221.txt,343,16.288624284120875
0,FD004-222.txt,271,12.08205597647899
0,FD004-223.txt,316,14.294733825320842
0,FD004-224.txt,337,16.490995796453102
0,FD004-225.txt,487,17.088698300339555
0,FD004-226.txt,263,14.190504332890608
0,FD004-227.txt,356,14.736943567357272
0,FD004-228.txt,348,17.51998461038717
0,FD004-229.txt,349,13.481317080858329
0,FD004-23.txt,349,15.162522357306422
0,FD004-230.txt,319,17.303894724922998
0,FD004-231.txt,263,9.443471966853808
0,FD004-232.txt,342,13.608617448028847
0,FD004-233.txt,358,17.336015877094688
0,FD004-234.txt,276,8.558738458223184
0,FD004-235.txt,268,16.714356460118815
0,FD004-236.txt,294,15.311379614783368
0,FD004-237.txt,281,13.561189943024216
0,FD004-238.txt,256,15.100387891171206
0,FD004-239.txt,434,20.060402470924345
