epoch,unit,data_len,rmse,bias,pred_mean,truth_mean,pred_min,pred_max
0,FD004-227.txt,356,60.585478042223215,-57.82377392053604,42.50723272562027,100.33100664615631,6.994467079639435,103.87623310089111
0,FD004-113.txt,253,46.61993994466822,-44.32896822690964,39.39385920763016,83.7228274345398,7.719268091022968,101.68323874473572
0,FD004-190.txt,450,68.1297293698365,-66.56798422336578,41.082934737205505,107.65091896057129,6.752399243414402,103.73317837715149
0,FD004-64.txt,253,49.21518061397805,-45.743716061115265,37.97910749912262,83.7228274345398,7.823675684630871,99.10946249961853
0,FD004-16.txt,253,45.36192700863532,-43.60163003206253,40.121197402477264,83.7228274345398,7.042968012392521,101.10942363739014
0,FD004-108.txt,373,64.51233508958225,-62.27108895778656,39.719044864177704,101.99012994766235,7.026916779577732,104.24910366535187
0,FD004-31.txt,332,62.06886193376382,-59.72322404384613,37.900350689888,97.62357473373413,8.12064915895462,102.01444506645203
0,FD004-4.txt,343,64.36294532202277,-62.810593247413635,36.11275553703308,98.92335653305054,5.927698872983456,103.47693204879761
0,FD004-156.txt,208,28.17739195075873,-25.412226170301437,43.32878232002258,68.74101042747498,8.828139305114746,103.35717737674713
0,FD004-128.txt,317,57.733420442211276,-55.25684744119644,40.40846914052963,95.6653243303299,7.027538605034351,100.90837061405182
0,FD004-41.txt,348,61.570136915707295,-58.88023793697357,40.60005336999893,99.4802874326706,6.793920136988163,95.93898177146912
0,FD004-161.txt,372,63.75362480035689,-61.664136946201324,40.233556032180786,101.8976891040802,6.953398995101452,105.39860129356384
0,FD004-126.txt,371,62.976887565776394,-61.10424607992172,40.70038616657257,101.8046361207962,7.144090682268143,102.79344320297241
0,FD004-219.txt,259,48.271634939691104,-46.22301757335663,38.96118879318237,85.18421411514282,7.199195846915245,101.40497088432312
0,FD004-92.txt,260,48.44830556136693,-46.638203263282776,38.780642449855804,85.41884958744049,7.524043954908848,101.64751768112183
0,FD004-102.txt,263,46.974088707155744,-44.67958092689514,41.428665816783905,86.10825061798096,7.857448942959309,104.19103562831879
0,FD004-146.txt,372,64.92673190038673,-63.231218457221985,38.666466772556305,101.8976891040802,6.457211337983608,103.39938402175903
0,FD004-200.txt,294,53.31625946922767,-51.498325169086456,40.65722644329071,92.15555548667908,6.957303322851658,103.13135981559753
0,FD004-231.txt,263,46.32101843944688,-44.20874089002609,41.899505853652954,86.10825061798096,8.28440137207508,103.05117726325989
0,FD004-143.txt,253,45.78467691066974,-44.36246544122696,39.360361993312836,83.7228274345398,7.692485526204109,102.14815497398376
0,FD004-91.txt,423,67.42971472670294,-65.25953948497772,40.686783492565155,105.94632685184479,7.450094185769558,108.23199450969696
0,FD004-30.txt,366,64.40357735418884,-63.95398497581482,37.37597942352295,101.32996439933777,5.353977717459202,103.28628540039062
0,FD004-17.txt,220,35.147088391069644,-32.445719093084335,41.163547337055206,73.60927999019623,8.746301457285881,103.87882113456726
0,FD004-168.txt,265,53.02558033635364,-50.90919107198715,35.646932721138,86.55611991882324,5.484605617821217,101.93062841892242
0,FD004-222.txt,271,50.971004263907254,-48.57192933559418,39.27460432052612,87.8465336561203,8.26009787619114,102.32763588428497
0,FD004-141.txt,268,47.774456854668756,-45.306834280490875,41.90422087907791,87.21105515956879,7.933872453868389,95.57593643665314
0,FD004-235.txt,268,46.515210453959185,-45.12934476137161,42.081706523895264,87.21105515956879,6.781076341867447,107.49504804611206
0,FD004-212.txt,298,58.7371115551472,-56.03085160255432,36.78574115037918,92.81659662723541,6.440201215445995,103.10010969638824
0,FD004-177.txt,311,58.98559329389874,-57.08045423030853,37.73359686136246,94.81404721736908,6.413730047643185,100.02816796302795
0,FD004-193.txt,266,48.9092193862544,-47.07571655511856,39.70093637704849,86.77665293216705,6.47238165140152,105.16062617301941
0,FD004-39.txt,271,49.393231531986224,-46.631334125995636,41.215203404426575,87.8465336561203,7.271054461598396,104.46345329284668
0,FD004-32.txt,288,55.603121742329385,-53.59566688537598,37.52305567264557,91.11872255802155,6.422008462250233,101.54725074768066
0,FD004-221.txt,343,61.85188570582649,-59.214772284030914,39.70858424901962,98.92335653305054,7.2469306364655495,100.60832142829895
0,FD004-116.txt,413,65.39501908839742,-63.98532807826996,41.26176476478577,105.24709284305573,7.00638297945261,105.23488879203796
0,FD004-239.txt,434,67.70177962173848,-65.46052277088165,41.2107053399086,106.67123198509216,6.905048191547394,106.72974169254303
0,FD004-172.txt,342,63.672969169441046,-62.22476780414581,36.58475786447525,98.80952179431915,6.346542872488499,102.07095563411713
0,FD004-209.txt,230,37.86115220951313,-36.73976480960846,40.37203520536423,77.1118038892746,7.247296757996082,104.05531883239746
0,FD004-230.txt,319,57.70086877469061,-56.56148761510849,39.37851697206497,95.93999683856964,7.122437208890915,102.63662695884705
0,FD004-54.txt,266,48.860774181985974,-46.815375089645386,39.96127396821976,86.77665293216705,7.273278795182705,104.92100059986115
0,FD004-24.txt,255,47.68337583835599,-45.7870152592659,38.4334197640419,84.22042727470398,8.11309814453125,102.96136319637299
0,FD004-8.txt,299,56.14530866256284,-53.46538573503494,39.51287388801575,92.9782634973526,7.190370671451092,104.20155048370361
0,FD004-160.txt,256,48.637670802843694,-45.22347092628479,39.24176961183548,84.46524441242218,8.016796074807644,102.07166075706482
0,FD004-130.txt,235,41.998858153214705,-40.22324651479721,38.481565713882446,78.70482385158539,7.341133803129196,102.84079492092133
0,FD004-164.txt,449,68.93550287485856,-67.20730602741241,40.384801030159,107.59210705757141,6.843471489846706,106.07557356357574
0,FD004-192.txt,259,46.35827236895411,-45.31470686197281,39.86950725317001,85.18421411514282,7.170953154563904,104.0825629234314
0,FD004-69.txt,295,53.01535129036754,-50.843912959098816,41.47909373044968,92.3230105638504,6.778477169573307,106.3636976480484
0,FD004-137.txt,294,54.44159876947377,-51.189830005168915,40.96572548151016,92.15555548667908,8.08074627071619,103.93463432788849
0,FD004-23.txt,349,63.096108239521534,-61.07899725437164,38.510289788246155,99.5892870426178,7.885589450597763,103.35595309734344
0,FD004-197.txt,239,42.97937600958238,-40.9069561958313,39.00480568408966,79.91176187992096,8.310462832450867,100.38380563259125
0,FD004-45.txt,246,44.77149495896397,-43.52461665868759,38.368040919303894,81.89265370368958,6.643054336309433,103.17388415336609
