epoch,unit,data_len,rmse
0,FD004-227.txt,356,16.898565883008395
0,FD004-113.txt,253,15.125859876582663
0,FD004-190.txt,450,16.622118417324508
0,FD004-64.txt,253,17.228316562171738
0,FD004-16.txt,253,14.773045396960468
0,FD004-108.txt,373,15.104896158443823
0,FD004-31.txt,332,16.689401954993524
0,FD004-4.txt,343,15.596869251107751
0,FD004-156.txt,208,19.843207824989793
0,FD004-128.txt,317,20.525645136835497
0,FD004-41.txt,348,19.138637026967103
0,FD004-161.txt,372,18.950465308531548
0,FD004-126.txt,371,17.83556077080858
0,FD004-219.txt,259,18.080977757394034
0,FD004-92.txt,260,11.868947996604282
0,FD004-102.txt,263,16.045160251441903
0,FD004-146.txt,372,10.631410385921283
0,FD004-200.txt,294,22.225100944431492
0,FD004-231.txt,263,11.96486611595145
0,FD004-143.txt,253,17.749069594673365
0,FD004-91.txt,423,16.017089358008352
0,FD004-30.txt,366,17.317050433121256
0,FD004-17.txt,220,21.24635208152123
0,FD004-168.txt,265,23.956494083378555
0,FD004-222.txt,271,16.51022296811596
0,FD004-141.txt,268,11.714220824792955
0,FD004-235.txt,268,21.00347935314797
0,FD004-212.txt,298,20.73385541753414
0,FD004-177.txt,311,13.505141399262294
0,FD004-193.txt,266,16.89551328027944
0,FD004-39.txt,271,23.507401979846275
0,FD004-32.txt,288,17.830694584204522
0,FD004-221.txt,343,16.318221618744012
0,FD004-116.txt,413,18.211554638702964
0,FD004-239.txt,434,19.98939553844958
0,FD004-172.txt,342,16.7737844073221
0,FD004-209.txt,230,19.182707051383975
0,FD004-230.txt,319,19.92396487459318
0,FD004-54.txt,266,22.3284125211127
0,FD004-24.txt,255,16.563100416539204
0,FD004-8.txt,299,18.02283787290211
0,FD004-160.txt,256,15.487090205689377
0,FD004-130.txt,235,20.803123580471556
0,FD004-164.txt,449,17.64694713728939
0,FD004-192.txt,259,13.441183413082433
0,FD004-69.txt,295,20.373796879487458
0,FD004-137.txt,294,15.216822470928731
0,FD004-23.txt,349,13.994062171458477
0,FD004-197.txt,239,10.072216286316642
0,FD004-45.txt,246,13.681400120505154
0,FD004-87.txt,328,20.922309348863827
0,FD004-184.txt,448,13.220761644965583
0,FD004-37.txt,457,14.457197375995934
0,FD004-201.txt,447,13.154411826885404
0,FD004-80.txt,374,19.32004508674177
0,FD004-75.txt,299,16.767474016699666
0,FD004-42.txt,349,15.519299707351188
0,FD004-101.txt,329,9.479009544449598
0,FD004-120.txt,246,18.672546334163442
0,FD004-133.txt,558,14.882968519256078
0,FD004-220.txt,271,21.25982937813923
0,FD004-152.txt,331,12.444561283614325
0,FD004-44.txt,272,19.95652801422763
0,FD004-136.txt,274,24.475676720903067
0,FD004-81.txt,256,21.92341448557213
0,FD004-96.txt,339,21.06473133856349
0,FD004-57.txt,262,17.090452844712434
0,FD004-43.txt,292,21.219656553017046
0,FD004-142.txt,278,16.751743279592166
0,FD004-229.txt,349,14.76019955821169
0,FD004-115.txt,200,20.238534153792216
0,FD004-218.txt,305,15.27817849285779
0,FD004-76.txt,221,18.5962745811883
0,FD004-47.txt,444,18.412006593175168
0,FD004-12.txt,341,19.014127433087165
1,FD004-227.txt,356,14.54369051052333
1,FD004-113.txt,253,5.953898849925921
1,FD004-190.txt,450,15.511016690629635
1,FD004-64.txt,253,8.942535718430245
1,FD004-16.txt,253,13.425675386178565
1,FD004-108.txt,373,12.378465956183684
1,FD004-31.txt,332,20.2823357955085
1,FD004-4.txt,343,12.242886260436814
1,FD004-156.txt,208,10.06547559107947
1,FD004-128.txt,317,17.25852821872949
1,FD004-41.txt,348,33.27530158733344
1,FD004-161.txt,372,13.770422018890043
1,FD004-126.txt,371,13.257470169503318
1,FD004-219.txt,259,7.643200028984572
1,FD004-92.txt,260,10.909441079404264
1,FD004-102.txt,263,13.396404898597549
1,FD004-146.txt,372,12.066500599095772
1,FD004-200.txt,294,16.67648166234624
1,FD004-231.txt,263,7.07895674667179
1,FD004-143.txt,253,6.46355438557594
1,FD004-91.txt,423,15.723855247603327
1,FD004-30.txt,366,13.12400206336343
1,FD004-17.txt,220,13.258639062954057
1,FD004-168.txt,265,18.715571948370126
1,FD004-222.txt,271,10.961113055594936
1,FD004-141.txt,268,13.718287836836321
1,FD004-235.txt,268,15.88540976032393
1,FD004-212.txt,298,14.63531319111524
1,FD004-177.txt,311,10.062536050885404
1,FD004-193.txt,266,14.640067093728863
1,FD004-39.txt,271,17.740800926954087
1,FD004-32.txt,288,10.986225653276453
1,FD004-221.txt,343,14.153333464000509
1,FD004-116.txt,413,16.61665341422379
1,FD004-239.txt,434,18.35223992093895
1,FD004-172.txt,342,16.54753191629873
1,FD004-209.txt,230,9.160777483875433
1,FD004-230.txt,319,13.630677941738504
1,FD004-54.txt,266,16.47717690546181
1,FD004-24.txt,255,8.188036585449465
1,FD004-8.txt,299,13.211096969135172
1,FD004-160.txt,256,6.137400394719631
1,FD004-130.txt,235,13.02412134782844
1,FD004-164.txt,449,16.233263508917638
1,FD004-192.txt,259,14.749474749697
1,FD004-69.txt,295,15.759527285176091
1,FD004-137.txt,294,9.102539333512558
1,FD004-23.txt,349,13.43834670800304
1,FD004-197.txt,239,15.439932205883238
1,FD004-45.txt,246,7.6829716346160115
1,FD004-87.txt,328,15.946928607609552
1,FD004-184.txt,448,19.489815232071397
1,FD004-37.txt,457,13.854383581145003
1,FD004-201.txt,447,15.113089704518702
1,FD004-80.txt,374,17.43617338101302
1,FD004-75.txt,299,22.037246363290173
1,FD004-42.txt,349,12.169777373030294
1,FD004-101.txt,329,12.192289344761464
1,FD004-120.txt,246,9.81189638100275
1,FD004-133.txt,558,16.43260668380842
1,FD004-220.txt,271,14.361230653326071
1,FD004-152.txt,331,16.715389518975726
1,FD004-44.txt,272,13.340129236509863
1,FD004-136.txt,274,20.113656216959267
1,FD004-81.txt,256,12.400150063765365
1,FD004-96.txt,339,17.59835836639523
1,FD004-57.txt,262,21.11853656461312
1,FD004-43.txt,292,14.182270269298602
1,FD004-142.txt,278,7.848263250836284
1,FD004-229.txt,349,10.987532967924922
1,FD004-115.txt,200,4.514993479071572
1,FD004-218.txt,305,13.935489754385172
