epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
22,240,latent no-align,0.001,168,0.021811891790656818,0.0,0.0,0.0,0.003191895297883699,0.10804471116335619,0.09219298352088247,0.20287612976417654,3.5478407404471434e-05,0.45,1.0,56.53506468331922,,56.53506468331922,42.86562050671886,,54.225608270699446,0,raw,22,10.831553649157286,247.01274982094765
23,240,latent no-align,0.001,168,0.021856889954679423,0.0,0.0,0.0,0.0032872139736788257,0.10432141540305954,0.09101557367969126,0.19355894297006584,3.552394891162943e-05,0.475,1.0,61.250652349326664,,61.250652349326664,42.86562050671886,,54.225608270699446,0,raw,23,11.175743393599987,258.18943175300956
24,240,latent no-align,0.001,168,0.021985346329442802,0.0,0.0,0.0,0.003396852846933706,0.1025053079993952,0.09031834533171994,0.1896334531761351,3.555809447182886e-05,0.5,1.0,61.97030289718057,,61.97030289718057,42.86562050671886,59.12888759965813,54.225608270699446,0,raw,24,13.785596713423729,271.9759895838797
25,240,latent no-align,0.001,168,0.021764759767046643,0.0,0.0,0.0,0.0034799798061915985,0.09860444335000855,0.09001248720146361,0.17914645302863347,3.545613576317832e-05,0.525,1.0,57.74949297314,,57.74949297314,42.86562050671886,,54.225608270699446,0,raw,25,11.16984013095498,283.1468695253134
26,240,latent no-align,0.001,168,0.02134691258626325,0.0,0.0,0.0,0.0035451850244065837,0.09493207536815178,0.08702287020250446,0.17086726719779627,3.434359218988989e-05,0.55,1.0,58.92058511872721,,58.92058511872721,42.86562050671886,,54.225608270699446,0,raw,26,9.314519975334406,292.4623277373612
27,240,latent no-align,0.001,168,0.02160089006203981,0.0,0.0,0.0,0.0036740351005435166,0.09413257919784103,0.08602522393422467,0.17018656769678706,3.429945093644381e-05,0.575,1.0,60.931919083175394,,60.931919083175394,42.86562050671886,,54.225608270699446,0,raw,27,11.248584650456905,303.7118471749127
28,240,latent no-align,0.001,168,0.02121635201564502,0.0,0.0,0.0,0.0037479445593254198,0.09167665145581677,0.08510553570730346,0.16550316590638386,3.479737131870241e-05,0.6,1.0,56.67033637103911,,56.67033637103911,42.86562050671886,,54.225608270699446,0,raw,28,11.465005047619343,315.17780485749245
29,240,latent no-align,0.001,168,0.021124933585746304,0.0,0.0,0.0,0.003777628589887172,0.09005714363108079,0.08383710349776916,0.17262721123794714,3.456829459277547e-05,0.625,1.0,57.1392253990812,,57.1392253990812,42.86562050671886,54.56578901525089,54.225608270699446,0,raw,29,14.036426041275263,329.2151931375265
30,240,latent no-align,0.001,168,0.020733248281647406,0.0,0.0,0.0,0.0038238517202747366,0.08873891834879205,0.0822387562975997,0.1780148898916585,3.465318293040452e-05,0.65,1.0,52.13193934779359,,52.13193934779359,42.86562050671886,,54.225608270699446,0,raw,30,10.704151041805744,339.92043571546674
31,240,latent no-align,0.001,168,0.021154854629587914,0.0,0.0,0.0,0.0039017261449424993,0.08803743319142432,0.08158350239197414,0.19152821582697688,3.513053483012689e-05,0.675,1.0,54.223062405830305,,54.223062405830305,42.86562050671886,,54.225608270699446,0,raw,31,10.343699473887682,350.26507456973195
32,240,latent no-align,0.001,168,0.021223823562087046,0.0,0.0,0.0,0.003979497203891654,0.08756947446437109,0.07905251284440358,0.2017182678516422,3.413594864858689e-05,0.7,1.0,51.34249557559909,,51.34249557559909,42.86562050671886,,54.225608270699446,0,raw,32,10.67352494224906,360.9395908564329
33,240,latent no-align,0.001,168,0.020994427175970658,0.0,0.0,0.0,0.0039873709749718685,0.08550778452661775,0.07664512665498824,0.20661602098317372,3.356757676036588e-05,0.725,1.0,50.42015484487514,,50.42015484487514,42.86562050671886,,54.225608270699446,0,raw,33,11.091999869793653,372.0325193479657
34,240,latent no-align,0.001,168,0.020646387500511038,0.0,0.0,0.0,0.004086501125822819,0.08589639927127532,0.07652353965455577,0.20883238661502088,3.676416177508405e-05,0.75,1.0,50.716782994083836,,50.716782994083836,42.86562050671886,46.94069159914065,46.94069159914065,0,raw,34,14.016441714018583,386.0499155782163
35,240,latent no-align,0.001,168,0.021061447404679797,0.0,0.0,0.0,0.004163200407111574,0.08493661929276727,0.0744500346925287,0.20887821229795614,3.6839795278692256e-05,0.775,1.0,44.66617186507593,,44.66617186507593,42.86562050671886,,46.94069159914065,0,raw,35,10.730331618338823,396.7811709456146
36,240,latent no-align,0.001,168,0.020756957248695904,0.0,0.0,0.0,0.004211587471044844,0.08458117954432964,0.0741776545487699,0.2049470575792449,4.031830427006103e-05,0.8,1.0,31.469324793626992,,31.469324793626992,31.469324793626992,,46.94069159914065,1,raw,0,10.747532170265913,407.52972504124045
37,240,latent no-align,0.001,168,0.020087499437587603,0.0,0.0,0.0,0.004237745428413507,0.08243179578511488,0.07346012106253988,0.19839082551853998,4.37662680875898e-05,0.825,1.0,22.679938249857393,,22.679938249857393,22.679938249857393,,46.94069159914065,1,raw,0,10.33109064027667,417.86174039542675
38,240,latent no-align,0.001,168,0.02070992544759065,0.0,0.0,0.0,0.00430913932809961,0.07980745959849585,0.07137029023752325,0.19454590860931648,4.028985551399057e-05,0.85,1.0,19.322586636336457,,19.322586636336457,19.322586636336457,,46.94069159914065,1,raw,0,10.35575819015503,428.21842896565795
39,240,latent no-align,0.001,168,0.02045384824963375,0.0,0.0,0.0,0.004385645237995223,0.07769686240880262,0.06997093150303477,0.1924521175346204,3.8400560123634586e-05,0.875,1.0,19.648374229151727,,19.648374229151727,19.322586636336457,20.85789711057902,20.85789711057902,0,raw,1,14.106445327401161,442.3258049376309
40,240,latent no-align,0.001,168,0.020158323054645388,0.0,0.0,0.0,0.004490221185343606,0.07654977824893736,0.06852712912396305,0.1910977274002064,3.67780128055442e-05,0.9,1.0,19.866148314261515,,19.866148314261515,19.322586636336457,,20.85789711057902,0,raw,2,10.321635734289885,452.64838502928615
41,240,latent no-align,0.001,168,0.019854179106741435,0.0,0.0,0.0,0.004558593386762021,0.07507923932834751,0.06743824481964111,0.1916610381255547,3.6331058838966e-05,0.925,1.0,21.416027728270322,,21.416027728270322,19.322586636336457,,20.85789711057902,0,raw,3,10.737161587923765,463.3865833505988
42,240,latent no-align,0.001,168,0.019659777399196866,0.0,0.0,0.0,0.0046527959445180995,0.07428827012578647,0.06668938612121911,0.19157217256724834,3.629063080335895e-05,0.95,1.0,21.502430513360178,,21.502430513360178,19.322586636336457,,20.85789711057902,0,raw,4,11.111788127571344,474.49932177364826
43,240,latent no-align,0.001,168,0.019862957781047692,0.0,0.0,0.0,0.004697439756931826,0.0725777397553126,0.06598535663492623,0.19234877620779334,3.536155049048484e-05,0.975,1.0,23.07434232955602,,23.07434232955602,19.322586636336457,,20.85789711057902,0,raw,5,9.797160025686026,484.2974661067128
44,240,latent no-align,0.001,168,0.019825273121352353,0.0,0.0,0.0,0.0047580270190900635,0.0715436293699202,0.06543030904694683,0.19239056873179616,3.55206579267057e-05,1.0,1.0,22.406026319537844,,22.406026319537844,19.322586636336457,23.291717788107654,20.85789711057902,0,raw,6,13.888195767998695,498.1866057366133
45,240,latent no-align,0.001,168,0.019692502993469436,0.0,0.0,0.0,0.004768226326199337,0.07131837441452912,0.06455134425223583,0.19226663417759396,3.525704936518672e-05,1.0,1.0,23.341842864533234,,23.341842864533234,19.322586636336457,,20.85789711057902,0,raw,7,10.804714918136597,508.99230778217316
46,240,latent no-align,0.001,168,0.020039080315092134,0.0,0.0,0.0,0.004718785609362558,0.07035475960444837,0.06389122097087759,0.19163423838714758,3.625623742750793e-05,1.0,1.0,24.587149647537153,,24.587149647537153,19.322586636336457,,20.85789711057902,0,raw,8,11.1578507758677,520.1511098071933
47,240,latent no-align,0.001,168,0.019940429300601994,0.0,0.0,0.0,0.004644703835115901,0.06925772582846028,0.06254288303621468,0.19047297288974127,3.572402805556998e-05,1.0,1.0,23.74124149433105,,23.74124149433105,19.322586636336457,,20.85789711057902,0,raw,9,10.810672301799059,530.9627157449722
48,240,latent no-align,0.001,168,0.01961936558862882,0.0,0.0,0.0,0.004669714089859987,0.06942383266453232,0.061252391941490625,0.19074622355401516,3.5741405381053306e-05,1.0,1.0,24.940412401168228,,24.940412401168228,19.322586636336457,,20.85789711057902,0,raw,10,10.73491583392024,541.6985665373504
49,240,latent no-align,0.001,168,0.019507488058436485,0.0,0.0,0.0,0.004653925101073193,0.06931768832284779,0.06003937131858298,0.19040188060275146,3.50131191182646e-05,1.0,1.0,25.908257821773383,,25.908257821773383,19.322586636336457,26.455248095877106,20.85789711057902,0,raw,11,13.618800640106201,555.3183049708605
50,240,latent no-align,0.001,168,0.018722220639964298,0.0,0.0,0.0,0.004601280071905681,0.06887213615257115,0.05947174471137779,0.19109126561809153,3.446286676816748e-05,1.0,1.0,26.247656013598874,,26.247656013598874,19.322586636336457,,20.85789711057902,0,raw,12,11.206829324364662,566.5261408239603
51,240,latent no-align,0.001,168,0.01887504245886313,0.0,0.0,0.0,0.004516213220388939,0.06837323653910841,0.05849520917538376,0.19337739804316134,3.386536557281077e-05,1.0,1.0,23.782626665774224,,23.782626665774224,19.322586636336457,,20.85789711057902,0,raw,13,11.14741688221693,577.6745256111026
52,240,latent no-align,0.001,168,0.018876300864143387,0.0,0.0,0.0,0.004429855902257952,0.06781240109176863,0.05791272976923557,0.197241319875632,3.32357828505164e-05,1.0,1.0,24.825828922581255,,24.825828922581255,19.322586636336457,,20.85789711057902,0,raw,14,9.941846299916506,587.6173593588173
53,240,latent no-align,0.001,168,0.018713081216750044,0.0,0.0,0.0,0.004407983209516499,0.06805219900395189,0.057605096604675055,0.19966779409774713,3.270947052312424e-05,1.0,1.0,23.43404648741259,,23.43404648741259,19.322586636336457,,20.85789711057902,0,raw,15,10.544909406453371,598.1632296107709
54,240,latent no-align,0.001,168,0.018757846167621512,0.0,0.0,0.0,0.004396770554151209,0.0683007509491983,0.057139600737996045,0.2028943376526946,3.1517182519348265e-05,1.0,1.0,24.262526798178165,,24.262526798178165,19.322586636336457,25.488673053945273,20.85789711057902,0,raw,16,13.30402884632349,611.4681959301233
55,240,latent no-align,0.001,168,0.01858508413923638,0.0,0.0,0.0,0.004352558110397132,0.06840857149412234,0.05605823375905553,0.20489019102283887,3.0136615145065227e-05,1.0,1.0,28.048702830418772,,28.048702830418772,19.322586636336457,,20.85789711057902,0,raw,17,10.941956788301468,622.4112176261842
56,240,latent no-align,0.001,168,0.018581632036893142,0.0,0.0,0.0,0.004320788710001146,0.06804590352943965,0.05576423058907191,0.2052754835181293,2.984305602434948e-05,1.0,1.0,27.84595515465436,,27.84595515465436,19.322586636336457,,20.85789711057902,0,raw,18,11.052017871290445,633.4641942456365
57,240,latent no-align,0.001,168,0.018141778429881447,0.0,0.0,0.0,0.004231896176601627,0.06613849970467743,0.05371678855624937,0.20712734279888018,2.722205251648986e-05,1.0,1.0,29.86517896373945,,29.86517896373945,19.322586636336457,,20.85789711057902,0,raw,19,10.679263707250357,644.1444614976645
58,240,latent no-align,0.001,168,0.018465558455015223,0.0,0.0,0.0,0.004143222479061002,0.06517192406491154,0.052567191111544766,0.20903219965596995,2.6149087835576557e-05,1.0,1.0,28.762879373275098,,28.762879373275098,19.322586636336457,,20.85789711057902,0,raw,20,11.338265586644411,655.4837241284549
59,240,latent no-align,0.001,168,0.017867060084383758,0.0,0.0,0.0,0.004080436586047567,0.06408128588061247,0.05164521174239261,0.20844769273840247,2.5678308799927307e-05,1.0,1.0,28.921701516634883,,28.921701516634883,19.322586636336457,29.547489374631045,20.85789711057902,0,raw,21,14.09699533879757,669.5816643200815
60,240,latent no-align,0.001,168,0.01825851380514602,0.0,0.0,0.0,0.0040426127518349815,0.06432244170545823,0.05316188889333889,0.20575435557180927,2.7193787987233097e-05,1.0,1.0,28.15886233168542,,28.15886233168542,19.322586636336457,,20.85789711057902,0,raw,22,10.691100154072046,680.2737772800028
61,240,latent no-align,0.001,168,0.01726029928596247,0.0,0.0,0.0,0.0039719298116064495,0.0633402755040498,0.05469191540032625,0.20168098071146578,2.8899620398685027e-05,1.0,1.0,28.594570659584804,,28.594570659584804,19.322586636336457,,20.85789711057902,0,raw,23,10.830939684063196,691.105643376708
62,240,latent no-align,0.001,168,0.017327729346496717,0.0,0.0,0.0,0.003926614122021766,0.062148517152915396,0.05527311457054956,0.20249807506444908,2.9403481048142394e-05,1.0,1.0,27.416029758943356,,27.416029758943356,19.322586636336457,,20.85789711057902,0,raw,24,10.815071851015091,701.9216309711337
63,240,latent no-align,0.001,168,0.017308207533677063,0.0,0.0,0.0,0.0039211487123143995,0.06187149598484948,0.054593205075001434,0.20608092418738774,2.884684116517227e-05,1.0,1.0,28.836869030709344,,28.836869030709344,19.322586636336457,,20.85789711057902,0,raw,25,10.929861646145582,712.8524290323257
64,240,latent no-align,0.001,168,0.0170715433889113,0.0,0.0,0.0,0.0038721389566836436,0.060793864962068345,0.05333791078910941,0.2056900511185328,2.8470736630143144e-05,1.0,1.0,29.820470294305718,,29.820470294305718,19.322586636336457,30.63134476819722,20.85789711057902,0,raw,26,12.802194006741047,725.655633084476
65,240,latent no-align,0.001,168,0.016613010574863956,0.0,0.0,0.0,0.0038507950154044444,0.060256583837880975,0.05179564472997472,0.20683533565274306,2.7694144288640626e-05,1.0,1.0,28.29769231858622,,28.29769231858622,19.322586636336457,,20.85789711057902,0,raw,27,10.398402344435453,736.0550253838301
66,240,latent no-align,0.001,168,0.016722953883886692,0.0,0.0,0.0,0.003808511914463625,0.05931815214543825,0.05078611742439015,0.20963015575848876,2.7487070231776063e-05,1.0,1.0,30.280108166016955,,30.280108166016955,19.322586636336457,,20.85789711057902,0,raw,28,10.494020469486713,746.5499760732055
67,240,latent no-align,0.001,168,0.016288343717211058,0.0,0.0,0.0,0.0037508919860036777,0.05858737744745754,0.04943210267949672,0.20980572407799108,2.7260766988287548e-05,1.0,1.0,30.502818064068194,,30.502818064068194,19.322586636336457,,20.85789711057902,0,raw,29,11.27197665348649,757.8229413591325
68,240,latent no-align,0.001,168,0.016498530344549744,0.0,0.0,0.0,0.0037466956723836205,0.058288539781989085,0.048135614599145594,0.20859710446425847,2.7505503177443253e-05,1.0,1.0,30.768375217243495,,30.768375217243495,19.322586636336457,,20.85789711057902,0,raw,30,11.064318481832743,768.8882239274681
69,240,latent no-align,0.001,168,0.0159925414315824,0.0,0.0,0.0,0.003731329469398285,0.05789690274035647,0.04672487470365706,0.20897563724290757,2.710177705012029e-05,1.0,1.0,32.335993606179834,,32.335993606179834,19.322586636336457,33.19317688880131,20.85789711057902,0,raw,31,14.025358121842146,782.9145426563919
70,240,latent no-align,0.001,168,0.01626250514804962,0.0,0.0,0.0,0.0036910386614701046,0.05713152876567273,0.04607053462504631,0.2057338213281972,2.722837448995311e-05,1.0,1.0,33.83041394515676,,33.83041394515676,19.322586636336457,,20.85789711057902,0,raw,32,11.279812280088663,794.1954218000174
71,240,latent no-align,0.001,168,0.01588863570110074,0.0,0.0,0.0,0.003656764245880324,0.05709111892307798,0.045411802074384125,0.20366936966422058,2.7222186753576916e-05,1.0,1.0,36.0154472379442,,36.0154472379442,19.322586636336457,,20.85789711057902,0,raw,33,9.575080387294292,803.7714390829206
72,240,latent no-align,0.001,168,0.015319473952764557,0.0,0.0,0.0,0.003622415781830482,0.05618940158525393,0.04541632699381028,0.19405575726358665,2.8051249479349715e-05,1.0,1.0,40.89131441186543,,40.89131441186543,19.322586636336457,,20.85789711057902,0,raw,34,11.172841515392065,814.9452170878649
73,240,latent no-align,0.001,168,0.01565156013350047,0.0,0.0,0.0,0.003626295710481437,0.05582112543994472,0.044844206910403,0.18730947685738406,2.715397870036083e-05,1.0,1.0,42.197517294196565,,42.197517294196565,19.322586636336457,,20.85789711057902,0,raw,35,10.909631948918104,825.8557913452387
74,240,latent no-align,0.001,168,0.01566541887309757,0.0,0.0,0.0,0.0036284435038743098,0.05568548715451643,0.04446706149194922,0.17709569748313653,2.683475765609598e-05,1.0,1.0,44.04183372552594,,44.04183372552594,19.322586636336457,45.28190297525577,20.85789711057902,0,raw,36,14.243247170001268,840.1000293828547
75,240,latent no-align,0.001,168,0.015624445430668337,0.0,0.0,0.0,0.0036046917514232476,0.055382404276835065,0.044222782898162095,0.16595780201965854,2.5768568710710887e-05,1.0,1.0,45.24441321456957,,45.24441321456957,19.322586636336457,,20.85789711057902,0,raw,37,9.497521214187145,849.5985389351845
76,240,latent no-align,0.001,168,0.015006523911974259,0.0,0.0,0.0,0.0035701419498460987,0.05399545745569326,0.04311284598051792,0.15442869918687002,2.387808633232323e-05,1.0,1.0,46.17506427748357,,46.17506427748357,19.322586636336457,,20.85789711057902,0,raw,38,10.395719062536955,859.9951922185719
77,240,latent no-align,0.001,168,0.014693925373389252,0.0,0.0,0.0,0.0035489218287347328,0.053348714751856666,0.04190112912051734,0.1487100086219254,2.282268725312384e-05,1.0,1.0,46.34513290071139,,46.34513290071139,19.322586636336457,,20.85789711057902,0,raw,39,10.951681192964315,870.9478170536458
78,240,latent no-align,0.001,168,0.014265519414385338,0.0,0.0,0.0,0.0035181899909817035,0.05260815741937785,0.04117570385070784,0.1446295152640059,2.135876763445378e-05,1.0,1.0,46.29667468829256,,46.29667468829256,19.322586636336457,,20.85789711057902,0,raw,40,10.880989238619804,881.8297363333404
79,240,latent no-align,0.001,168,0.015057672763110272,0.0,0.0,0.0,0.0035160830843129326,0.052630121021398475,0.040805314002292495,0.1417688908321517,2.09049976763795e-05,1.0,1.0,46.09549860293477,,46.09549860293477,19.322586636336457,47.43058621766057,20.85789711057902,0,raw,41,14.175222400575876,896.0058778785169
80,240,latent no-align,0.0005,168,0.01357925024127499,0.0,0.0,0.0,0.003485495069374641,0.052205211571639494,0.039865164197094384,0.13871295821099056,1.9919017767105763e-05,1.0,1.0,46.49663193347112,,46.49663193347112,19.322586636336457,,20.85789711057902,0,raw,42,10.544254384934902,906.5511249303818
81,240,latent no-align,0.0005,168,0.013498676436332365,0.0,0.0,0.0,0.0034534790431193655,0.05149852471160037,0.03932405396231583,0.13735515606545268,1.9457305034804795e-05,1.0,1.0,46.42497020874922,,46.42497020874922,19.322586636336457,,20.85789711057902,0,raw,43,11.236732576042414,917.7888366281986
82,240,latent no-align,0.0005,168,0.013819946574845485,0.0,0.0,0.0,0.0034468163863667065,0.051288914622827655,0.039104451957557886,0.1361200577091603,1.875889156941585e-05,1.0,1.0,46.59014704277091,,46.59014704277091,19.322586636336457,,20.85789711057902,0,raw,44,10.069192480295897,927.859007012099
83,240,latent no-align,0.0005,168,0.013397821765725635,0.0,0.0,0.0,0.003442292392719537,0.051272217760838214,0.03872958759200715,0.13663982254053866,1.896005312573834e-05,1.0,1.0,46.38451762885391,,46.38451762885391,19.322586636336457,,20.85789711057902,0,raw,45,11.149017680436373,939.0089653804898
84,240,latent no-align,0.0005,168,0.01289607338341219,0.0,0.0,0.0,0.0034325694598789725,0.051101564873187316,0.03841628265079288,0.1366234678065493,1.8932548224862938e-05,1.0,1.0,46.71542226963533,,46.71542226963533,19.322586636336457,48.07936364795907,20.85789711057902,0,raw,46,14.244148761034012,953.2541190609336
85,240,latent no-align,0.0005,168,0.013150185546172517,0.0,0.0,0.0,0.003409926736605398,0.05075555447755115,0.03808229219257122,0.13668871422608694,1.879646014826687e-05,1.0,1.0,45.63513967519377,,45.63513967519377,19.322586636336457,,20.85789711057902,0,raw,47,11.144574023783207,964.3997329808772
86,240,latent no-align,0.0005,168,0.01351848294559334,0.0,0.0,0.0,0.0033996888516759057,0.050558202545202914,0.037475116639619784,0.1369883128929706,1.8225838641142e-05,1.0,1.0,45.949028639705624,,45.949028639705624,19.322586636336457,,20.85789711057902,0,raw,48,11.076226893812418,975.476908672601
87,240,latent no-align,0.0005,168,0.012992226166672827,0.0,0.0,0.0,0.0033938867231232245,0.050360712954508405,0.037049499806016684,0.13772256024891422,1.838472390080001e-05,1.0,1.0,46.348897173028575,,46.348897173028575,19.322586636336457,,20.85789711057902,0,raw,49,9.448765695095062,984.9266119599342
88,240,latent no-align,0.0005,168,0.01280406835610934,0.0,0.0,0.0,0.0033902168950243365,0.05009072866024716,0.03667955874421057,0.13868139453587078,1.8229473788605467e-05,1.0,1.0,46.82209697874703,,46.82209697874703,19.322586636336457,,20.85789711057902,0,raw,50,10.444794163107872,995.3723493926227
89,240,latent no-align,0.0005,168,0.012669624289542082,0.0,0.0,0.0,0.003383203939024714,0.04989604804930942,0.03614122169979271,0.14022427362700304,1.791170208369814e-05,1.0,1.0,46.56106003337528,,46.56106003337528,19.322586636336457,47.908400429348475,20.85789711057902,0,raw,51,13.668539091944695,1009.0418493822217
90,240,latent no-align,0.0005,168,0.012803526451101615,0.0,0.0,0.0,0.0033534510806757247,0.049393586903100924,0.03568313971516632,0.14269935180033957,1.8171201087993505e-05,1.0,1.0,46.744325291966945,,46.744325291966945,19.322586636336457,,20.85789711057902,0,raw,52,9.492746639996767,1018.5355980359018
