epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,best_rmse,is_best,epoch_time_sec,elapsed_sec
10,240,latent no-align,0.001,168,0.024657983039062293,0.0,0.0,0.0,0.0018583739798660169,0.20669918631513914,0.05540779558941722,0.2979906623562177,2.4198538247739115e-05,0.15,0.55,57.14594982211432,42.86562050671886,0,11.261297337710857,104.84008482843637
11,240,latent no-align,0.001,168,0.024075876145313185,0.0,0.0,0.0,0.0020940603779828443,0.20069501673181853,0.05984455298277594,0.28768487877788995,2.612325694090465e-05,0.175,0.6,55.492012876932,42.86562050671886,0,11.241218537092209,116.08231499791145
12,240,latent no-align,0.001,168,0.023479766777849624,0.0,0.0,0.0,0.0022592222390119873,0.18842229114047118,0.06356785947545654,0.275317866177786,2.712144436416219e-05,0.2,0.65,56.7645669148505,42.86562050671886,0,10.94684424251318,127.03009763732553
13,240,latent no-align,0.001,168,0.023707783720012577,0.0,0.0,0.0,0.0023685785390192733,0.17292246116059168,0.07136329735762306,0.24994476201633611,2.875075478230082e-05,0.225,0.7,56.86671534732985,42.86562050671886,0,11.310749895870686,138.34178622439504
14,240,latent no-align,0.001,168,0.02377930923276359,0.0,0.0,0.0,0.002452067217312842,0.1586302173811765,0.08084475036178317,0.23036615648085162,3.042035902061408e-05,0.25,0.75,59.56446294920873,42.86562050671886,0,11.254364665597677,149.59708401560783
15,240,latent no-align,0.001,168,0.023559972455370285,0.0,0.0,0.0,0.0025303593373835263,0.14598485658920946,0.08788460089514653,0.21816789820080712,3.280949441172457e-05,0.275,0.8,58.34780702283146,42.86562050671886,0,10.658986020833254,160.25702773034573
16,240,latent no-align,0.001,168,0.022723176682900106,0.0,0.0,0.0,0.0025706801860083247,0.13397233152673357,0.0940632549602361,0.2073385455601272,3.369931747935576e-05,0.3,0.85,59.0130605814827,42.86562050671886,0,11.023217305541039,171.28119030594826
17,240,latent no-align,0.001,168,0.022753446229866574,0.0,0.0,0.0,0.0026823905133087898,0.12799998630015624,0.09563036968133279,0.20257177762687206,3.5004569131810316e-05,0.325,0.9,63.98049242580205,42.86562050671886,0,10.79980493709445,182.08198278024793
18,240,latent no-align,0.001,168,0.022873564063393997,0.0,0.0,0.0,0.0027793289780328493,0.12281357536890677,0.0959300600613157,0.2019815245377166,3.5828168414636386e-05,0.35,0.95,62.03593972045115,42.86562050671886,0,11.119935471564531,193.2028889656067
19,240,latent no-align,0.001,168,0.021986326612975626,0.0,0.0,0.0,0.0028811703932227657,0.11883741546244848,0.09566908059198231,0.19934828756820588,3.838903913198183e-05,0.375,1.0,60.902367785369755,42.86562050671886,0,10.773239109665155,203.97705226764083
20,240,latent no-align,0.001,168,0.022140042745463905,0.0,0.0,0.0,0.0029693606927702646,0.11555118149235136,0.09458184042679411,0.20342230486373106,3.643453320970972e-05,0.4,1.0,62.37970185865081,42.86562050671886,0,11.154478400945663,215.1324604228139
21,240,latent no-align,0.001,168,0.02235217485576868,0.0,0.0,0.0,0.003086727106988075,0.11252435837827977,0.09298588468560151,0.20078478425386406,3.5732706811315784e-05,0.425,1.0,56.04568891805597,42.86562050671886,0,11.120225299149752,226.253631811589
22,240,latent no-align,0.001,168,0.02197599580090138,0.0,0.0,0.0,0.0031739622146622942,0.10986104053223417,0.0931776354000682,0.20214659667440824,3.5488563591051e-05,0.45,1.0,53.90957928491544,42.86562050671886,0,10.792045172303915,237.04663321003318
23,240,latent no-align,0.001,168,0.021758987413098414,0.0,0.0,0.0,0.0032483289126373294,0.10636084273989711,0.09323203621343487,0.19911207453835578,3.503897009761117e-05,0.475,1.0,59.51749405217327,42.86562050671886,0,11.118141584098339,248.16569561883807
24,240,latent no-align,0.001,168,0.02189331873697007,0.0,0.0,0.0,0.0032996801642834078,0.10200897040998652,0.09324066132484447,0.18889122837710948,3.511806957725466e-05,0.5,1.0,60.07956755624869,42.86562050671886,0,10.758090771734715,258.92472296208143
25,240,latent no-align,0.001,168,0.021344246891593293,0.0,0.0,0.0,0.0034334088559262455,0.10035512117402894,0.09232838442992597,0.18357976898550987,3.549231471532992e-05,0.525,1.0,53.70992451212441,42.86562050671886,0,11.237165074795485,270.1628894917667
26,240,latent no-align,0.001,168,0.02153823572942721,0.0,0.0,0.0,0.003540323128358328,0.0988174658712177,0.0904589117549005,0.17934519478252955,3.5396182478767256e-05,0.55,1.0,57.85262744136795,42.86562050671886,0,10.836762137711048,281.0006012134254
27,240,latent no-align,0.001,168,0.021674827306664417,0.0,0.0,0.0,0.0036285917795751067,0.09648371031064362,0.08822951182013467,0.17726679802650497,3.456169900216212e-05,0.575,1.0,60.66592770010828,42.86562050671886,0,11.093312822282314,292.0948576852679
28,240,latent no-align,0.001,168,0.02108084068389698,0.0,0.0,0.0,0.0037156144888805492,0.09541774758448203,0.08613839204467479,0.18350120527403696,3.416126547303325e-05,0.6,1.0,55.23497783311173,42.86562050671886,0,11.163852762430906,303.2596421279013
29,240,latent no-align,0.001,168,0.021285333482193806,0.0,0.0,0.0,0.0038086172758734654,0.0942448280485613,0.08413127632368178,0.19130443755005086,3.417676394487249e-05,0.625,1.0,52.966401487291016,42.86562050671886,0,10.927013922482729,314.18759299069643
30,240,latent no-align,0.001,168,0.021052883250550145,0.0,0.0,0.0,0.0038478680445613073,0.09272212020698048,0.08226627058216504,0.1967447819631724,3.418359113181525e-05,0.65,1.0,51.222933366900754,42.86562050671886,0,11.076244529336691,325.2647748924792
31,240,latent no-align,0.001,168,0.02101195116882168,0.0,0.0,0.0,0.003870110834083919,0.09027142680826641,0.08028943712512653,0.2003497697767757,3.422462476096587e-05,0.675,1.0,50.43541310460425,42.86562050671886,0,10.543546047061682,335.80927681177855
32,240,latent no-align,0.001,168,0.02071301540958562,0.0,0.0,0.0,0.003926854076174398,0.08898813760883752,0.07819471583657321,0.2054781760310843,3.397990420645718e-05,0.7,1.0,51.97240324834052,42.86562050671886,0,11.13728092610836,346.947506390512
33,240,latent no-align,0.001,168,0.021052992619973208,0.0,0.0,0.0,0.00410711426160387,0.08961580041795969,0.0773483191927274,0.20626421219536237,3.449056396762206e-05,0.725,1.0,47.96536704104315,42.86562050671886,0,10.881161998957396,357.829657536
34,240,latent no-align,0.001,168,0.020788096146480667,0.0,0.0,0.0,0.004109997196965629,0.08685946229490496,0.07605024010297798,0.209882707024614,3.488710123227585e-05,0.75,1.0,48.47132684903561,42.86562050671886,0,11.201551355421543,369.03224743902683
35,240,latent no-align,0.001,168,0.020197732667882173,0.0,0.0,0.0,0.004199965072551831,0.08619666157201641,0.07502290189620994,0.20773269360264143,3.534797450638074e-05,0.775,1.0,47.82180651871257,42.86562050671886,0,11.111706748604774,380.14490574225783
36,240,latent no-align,0.001,168,0.02117408228306366,0.0,0.0,0.0,0.00430956437707036,0.0855876226421623,0.07372228876643237,0.21065365540839376,3.522826115104614e-05,0.8,1.0,45.114500667275564,42.86562050671886,0,10.897072792053223,391.0429283864796
37,240,latent no-align,0.001,168,0.02038374019875413,0.0,0.0,0.0,0.004344079491039295,0.08469355665147305,0.07335149736276694,0.2090022796321483,3.6463993702844686e-05,0.825,1.0,37.19554049773957,37.19554049773957,1,11.087243475019932,402.13112588971853
38,240,latent no-align,0.001,168,0.019983439417999415,0.0,0.0,0.0,0.004380815016615781,0.08353573868849448,0.07193075071665503,0.20884823639478003,3.6521711232732436e-05,0.85,1.0,28.05147714153595,28.05147714153595,1,10.83934585005045,412.97142769396305
39,240,latent no-align,0.001,168,0.020313372652578567,0.0,0.0,0.0,0.004364172221227948,0.08146186576535304,0.07034939385595776,0.20558217877433413,3.631883061773676e-05,0.875,1.0,13.44013228651145,13.44013228651145,1,11.212519366294146,424.18497543781996
40,240,latent no-align,0.001,168,0.02027611501537086,0.0,0.0,0.0,0.004371720723741289,0.07809521608232033,0.06675433480579938,0.2058001940271684,3.304043261345041e-05,0.9,1.0,18.70370676535886,13.44013228651145,0,10.752643313258886,434.9385823905468
41,240,latent no-align,0.001,168,0.019854736237210176,0.0,0.0,0.0,0.004348317432838182,0.0740335291872422,0.06370731746955287,0.20575710563432603,2.8114965397478608e-05,0.925,1.0,24.09965731491499,13.44013228651145,0,11.104113612324,446.04367585480213
42,240,latent no-align,0.001,168,0.019779576531921823,0.0,0.0,0.0,0.004350407869510707,0.07124078788218044,0.06083180360673439,0.20836661968912398,2.373992660544727e-05,0.95,1.0,24.846699099232058,13.44013228651145,0,11.219309911131859,457.26393719762564
43,240,latent no-align,0.001,168,0.01993840224375682,0.0,0.0,0.0,0.004444934480402264,0.07072101347148418,0.05923140904910508,0.21000040606373832,2.3017963344717006e-05,0.975,1.0,25.03260411562173,13.44013228651145,0,10.839596327394247,468.10448379814625
44,240,latent no-align,0.001,168,0.01935623338379498,0.0,0.0,0.0,0.004476321944301682,0.06972436810887996,0.057941863867675976,0.20939761524399123,2.222196362059289e-05,1.0,1.0,25.178305295093118,13.44013228651145,0,11.17889491841197,479.28431586921215
45,240,latent no-align,0.001,168,0.019791276044478372,0.0,0.0,0.0,0.00446347936355908,0.06915292148256585,0.05802078017344078,0.2094475274816865,2.3383491658196797e-05,1.0,1.0,26.181354131459738,13.44013228651145,0,11.057671744376421,490.3429362773895
46,240,latent no-align,0.001,168,0.01954787452926948,0.0,0.0,0.0,0.004379140698195745,0.06647310153182064,0.05704031416791536,0.20780489753399575,2.2125283424299725e-05,1.0,1.0,25.415556299950744,13.44013228651145,0,11.360130026936531,501.7040189690888
47,240,latent no-align,0.001,168,0.019432167456086193,0.0,0.0,0.0,0.004283490133405264,0.06415769697300025,0.056438830481576066,0.2085112730662028,2.186003429674851e-05,1.0,1.0,25.471730514697203,13.44013228651145,0,10.993596896529198,512.6985542029142
48,240,latent no-align,0.001,168,0.019677646657718078,0.0,0.0,0.0,0.004252499462814913,0.06314476211333558,0.05541358834930828,0.20870041048952512,2.158637886125126e-05,1.0,1.0,25.83537499002021,13.44013228651145,0,11.31578778475523,524.015286706388
49,240,latent no-align,0.001,168,0.01929389476399159,0.0,0.0,0.0,0.004226336491272031,0.06258964197089274,0.055218300937364496,0.2085200030179251,2.1621334857021186e-05,1.0,1.0,26.677436572846673,13.44013228651145,0,11.249561496078968,535.2658422775567
50,240,latent no-align,0.001,168,0.019556593016854355,0.0,0.0,0.0,0.004179599453761641,0.061561417810264085,0.054257619460778575,0.20728385191233384,2.0840496896804932e-05,1.0,1.0,26.360003287769306,13.44013228651145,0,10.966791145503521,546.2335935123265
51,240,latent no-align,0.001,168,0.019057941623032093,0.0,0.0,0.0,0.004145197864134042,0.060801201743916386,0.05319118133879134,0.20815185430858815,2.070546698481242e-05,1.0,1.0,26.136043922120095,13.44013228651145,0,11.24063616245985,557.4751652926207
52,240,latent no-align,0.001,168,0.019038051272565054,0.0,0.0,0.0,0.004148950683884323,0.06104281289680373,0.05297190263601286,0.2085507787941467,2.1746091512059572e-05,1.0,1.0,26.00571824758139,13.44013228651145,0,10.97143417596817,568.4475303925574
53,240,latent no-align,0.001,168,0.01858382791812931,0.0,0.0,0.0,0.004116856202017516,0.06067479985012185,0.05224386199067036,0.20696228157196725,2.19981579470013e-05,1.0,1.0,27.55281415694604,13.44013228651145,0,11.28604693338275,579.7345310635865
54,240,latent no-align,0.001,168,0.018010532150843313,0.0,0.0,0.0,0.004118174727496114,0.06061177756193848,0.05176656937137956,0.2062618418463639,2.2341089496486738e-05,1.0,1.0,26.964685757655143,13.44013228651145,0,10.8685989305377,590.6040573567152
55,240,latent no-align,0.001,168,0.018488149984651023,0.0,0.0,0.0,0.0040943070309281,0.060459709548879234,0.050887876456337314,0.2066803647293931,2.2619447257793147e-05,1.0,1.0,27.86936433068296,13.44013228651145,0,11.233736164867878,601.8387363888323
56,240,latent no-align,0.001,168,0.01823803409934044,0.0,0.0,0.0,0.004086797808884599,0.06096073874228057,0.05039966011065103,0.20618402319295065,2.312980508837167e-05,1.0,1.0,26.85900037827148,13.44013228651145,0,11.12466375529766,612.9643754214048
57,240,latent no-align,0.001,168,0.01885844687266009,0.0,0.0,0.0,0.004113870117137031,0.061826234395127924,0.04928155438531013,0.20989729428575152,2.347188921616873e-05,1.0,1.0,26.77489776152974,13.44013228651145,0,11.167408421635628,624.1327705457807
58,240,latent no-align,0.001,168,0.017503063094669154,0.0,0.0,0.0,0.00408669873251624,0.061394030560872385,0.0496130089408585,0.21005417433168208,2.3812951927279107e-05,1.0,1.0,26.738415932438272,13.44013228651145,0,11.115153398364782,635.2489138804376
59,240,latent no-align,0.001,168,0.017877967651223854,0.0,0.0,0.0,0.004035071805230386,0.06034893535875848,0.049921522537867226,0.21035487222529592,2.373655897394028e-05,1.0,1.0,26.320881543897702,13.44013228651145,0,10.7211136482656,645.9709979966283
60,240,latent no-align,0.001,168,0.017636500343325593,0.0,0.0,0.0,0.003991247311378608,0.059614510452818306,0.050483439672028736,0.2084134818010387,2.5081048057646037e-05,1.0,1.0,26.518200511334673,13.44013228651145,0,11.134366031736135,657.1063436865807
61,240,latent no-align,0.001,168,0.01769647819344841,0.0,0.0,0.0,0.003913168023462363,0.05816799643937321,0.049241083385866316,0.20752593795103685,2.4488172444069366e-05,1.0,1.0,27.461068297291376,13.44013228651145,0,10.85423295199871,667.9621859267354
62,240,latent no-align,0.001,168,0.017126738171403606,0.0,0.0,0.0,0.003846538833819241,0.057379729025775476,0.04776564608549788,0.20643048263376668,2.3884235155318968e-05,1.0,1.0,28.241229569121717,13.44013228651145,0,11.133270613849163,679.0963841043413
63,240,latent no-align,0.001,168,0.017118940589993838,0.0,0.0,0.0,0.003842399340577512,0.057466844008082434,0.04749441843125082,0.20582056932506107,2.564142982919293e-05,1.0,1.0,28.242941694033814,13.44013228651145,0,11.076137706637383,690.1734818480909
64,240,latent no-align,0.001,168,0.017420947828906633,0.0,0.0,0.0,0.0038100361333428217,0.057241904127988075,0.046517652237699145,0.20534593079771316,2.566843649479519e-05,1.0,1.0,29.16463431975684,13.44013228651145,0,11.314419358968735,701.4888765104115
65,240,latent no-align,0.001,168,0.016981193901128358,0.0,0.0,0.0,0.0037355039329711524,0.05620952711130182,0.04530895665465366,0.2025096888343493,2.611821924975153e-05,1.0,1.0,30.55448975989324,13.44013228651145,0,11.135138299316168,712.6250372081995
66,240,latent no-align,0.001,168,0.016801659006714112,0.0,0.0,0.0,0.003683970470557965,0.05558722541623172,0.044674457294777745,0.19957088572638376,2.6906689884396785e-05,1.0,1.0,35.75607234249996,13.44013228651145,0,10.408094342797995,723.0340909846127
67,240,latent no-align,0.001,168,0.01619074939350997,0.0,0.0,0.0,0.0036637814565827803,0.055154295216891025,0.04442873745713206,0.19369188882410526,2.8361191652948037e-05,1.0,1.0,36.9078441232837,13.44013228651145,0,11.238852366805077,734.2738921903074
68,240,latent no-align,0.001,168,0.015801348534989216,0.0,0.0,0.0,0.0035963281379303054,0.05361494124822673,0.045601897895158755,0.1824817198018233,3.0102660557098543e-05,1.0,1.0,41.283490479631,13.44013228651145,0,10.890235181897879,745.16505632177
69,240,latent no-align,0.001,168,0.015329153116215907,0.0,0.0,0.0,0.0034838403128863624,0.05022405702177258,0.046957355236545914,0.16821416760129587,2.974376514516951e-05,1.0,1.0,42.173552026824865,13.44013228651145,0,11.175160739570856,756.3411468602717
70,240,latent no-align,0.001,168,0.015202630438753181,0.0,0.0,0.0,0.003424630733206868,0.04864929204008409,0.046836452026452334,0.15652996399218128,2.7333057340954492e-05,1.0,1.0,45.0192143978046,13.44013228651145,0,11.028629951179028,767.3707245737314
71,240,latent no-align,0.001,168,0.014886584532048022,0.0,0.0,0.0,0.003341777501018008,0.04714801956322931,0.045143563499940295,0.14848486130081473,2.4041292698755223e-05,1.0,1.0,45.05937450508909,13.44013228651145,0,10.982922568917274,778.3545765355229
72,240,latent no-align,0.001,168,0.014712292479262465,0.0,0.0,0.0,0.0032877816452777813,0.046316487182463915,0.0437799136243051,0.1462603151975643,2.22141801541078e-05,1.0,1.0,45.910171914347465,13.44013228651145,0,11.08359643816948,789.4391411095858
73,240,latent no-align,0.001,168,0.014310303061003131,0.0,0.0,0.0,0.003291202418040484,0.046226472327751775,0.04288603440814075,0.14545626681120621,2.153546325817366e-05,1.0,1.0,46.343524453123685,13.44013228651145,0,10.60437735170126,800.0444671213627
74,240,latent no-align,0.001,168,0.013678080989934858,0.0,0.0,0.0,0.003247576232145851,0.04572432619031696,0.041926972390640346,0.14607662343907923,2.1148396929978237e-05,1.0,1.0,46.69649352394292,13.44013228651145,0,11.150472946465015,811.1959031969309
75,240,latent no-align,0.001,168,0.013507048352732368,0.0,0.0,0.0,0.003212725409650288,0.04530818600739751,0.040424031915054434,0.14728327618823164,2.0193957793491702e-05,1.0,1.0,46.64673299807979,13.44013228651145,0,10.699026763439178,821.8958823941648
76,240,latent no-align,0.001,168,0.013865487699929093,0.0,0.0,0.0,0.0031934241803052523,0.04543352994092163,0.039648476300672406,0.14996013852457205,2.0092983948502696e-05,1.0,1.0,46.28752790583897,13.44013228651145,0,11.295162800699472,833.1919991411269
77,240,latent no-align,0.001,168,0.013672825653061625,0.0,0.0,0.0,0.003179747108203758,0.04513091172668196,0.03828317929236662,0.15538250317885763,1.903407047350248e-05,1.0,1.0,45.91339834745778,13.44013228651145,0,11.087403230369091,844.2803502827883
78,240,latent no-align,0.001,168,0.013549154679778786,0.0,0.0,0.0,0.0031564566819551622,0.04439004033892637,0.03738067489826963,0.16215558997577145,1.9566459860427477e-05,1.0,1.0,46.01348854108099,13.44013228651145,0,10.961679920554161,855.242963720113
79,240,latent no-align,0.001,168,0.013396252853064132,0.0,0.0,0.0,0.003139114308093364,0.04350451801327013,0.03615184576206264,0.16593773592086064,1.932615621280136e-05,1.0,1.0,46.25355308484648,13.44013228651145,0,11.173217497766018,866.4171208143234
80,240,latent no-align,0.0005,168,0.012463398155800644,0.0,0.0,0.0,0.003102284835352163,0.04250594224071219,0.035096879405457346,0.1670984011143446,1.8778807256716218e-05,1.0,1.0,46.085399341425024,13.44013228651145,0,10.881208412349224,877.299298260361
81,240,latent no-align,0.0005,168,0.01219666564637529,0.0,0.0,0.0,0.0030931414789631077,0.04228865865263201,0.03492168053275063,0.1676825343498162,1.88855322373153e-05,1.0,1.0,46.707059616301144,13.44013228651145,0,11.132958240807056,888.4332258701324
82,240,latent no-align,0.0005,168,0.012088265735656023,0.0,0.0,0.0,0.0030670216157367186,0.04187780095353013,0.034596056366960205,0.16746504116980804,1.8668971024670188e-05,1.0,1.0,46.869961034088696,13.44013228651145,0,10.67470782622695,899.1088748537004
83,240,latent no-align,0.0005,168,0.012354227669891856,0.0,0.0,0.0,0.003056306889491333,0.04166312058944078,0.034122468726265995,0.16627309116579236,1.8440297811225936e-05,1.0,1.0,46.41572697847174,13.44013228651145,0,11.160417184233665,910.2702255882323
84,240,latent no-align,0.0005,168,0.012104878689916361,0.0,0.0,0.0,0.0030396008126748106,0.04132176452271995,0.03374929987781104,0.16715149058117754,1.839995741734345e-05,1.0,1.0,46.68641619110846,13.44013228651145,0,11.115961857140064,921.3871291615069
85,240,latent no-align,0.0005,168,0.011933897267140094,0.0,0.0,0.0,0.00300808000333962,0.04092678576264353,0.03345018787132133,0.16736700394678683,1.8811861520719375e-05,1.0,1.0,46.22461517207011,13.44013228651145,0,10.841432623565197,932.2295012772083
86,240,latent no-align,0.0005,168,0.01185278189812033,0.0,0.0,0.0,0.0029999801370736564,0.04076594411439839,0.03303305128411878,0.1670481233547131,1.8498890388703632e-05,1.0,1.0,46.818579055113624,13.44013228651145,0,11.053592160344124,943.2840381003916
87,240,latent no-align,0.0005,168,0.012217759528929102,0.0,0.0,0.0,0.0029645673999939824,0.04024997198333343,0.03263330909733971,0.1672749828015055,1.823340068897648e-05,1.0,1.0,46.33613831963485,13.44013228651145,0,10.94927940145135,954.2342516481876
88,240,latent no-align,0.0005,168,0.011551570543642378,0.0,0.0,0.0,0.0029659765049083425,0.04021367337554693,0.03231582533390749,0.16671131276303813,1.8398168896012413e-05,1.0,1.0,46.405241543025774,13.44013228651145,0,11.255450818687677,965.4907028526068
89,240,latent no-align,0.0005,168,0.011833057727753407,0.0,0.0,0.0,0.0029437915211366046,0.03984139564757546,0.032007546574320825,0.1664934473200923,1.8367119304500756e-05,1.0,1.0,46.756928729376014,13.44013228651145,0,10.8947942443192,976.3864588886499
90,240,latent no-align,0.0005,168,0.011838845340424172,0.0,0.0,0.0,0.0029338515790489814,0.03961614326440862,0.031761752119997426,0.16552585070686682,1.8209883494689295e-05,1.0,1.0,46.71352723138945,13.44013228651145,0,11.363665867596865,987.7510601244867
91,240,latent no-align,0.0005,168,0.011775686045265979,0.0,0.0,0.0,0.002913457510571572,0.03938207744310299,0.03142314520664513,0.16533059546990053,1.81755609294972e-05,1.0,1.0,46.700932850174425,13.44013228651145,0,11.298247653990984,999.0502495877445
92,240,latent no-align,0.0005,168,0.011669978114133258,0.0,0.0,0.0,0.0028892783600548725,0.038923661978471844,0.031112948787354287,0.1654800074618487,1.796208773287487e-05,1.0,1.0,46.37268527027199,13.44013228651145,0,11.079921908676624,1010.1311009414494
93,240,latent no-align,0.0005,168,0.011796833074185997,0.0,0.0,0.0,0.002868211226693044,0.03860016397777058,0.030694447590836456,0.1654976736754179,1.8043959054618124e-05,1.0,1.0,46.2345757490658,13.44013228651145,0,11.223907966166735,1021.3559429608285
94,240,latent no-align,0.0005,168,0.011748456543067559,0.0,0.0,0.0,0.002861253325439369,0.0383946232808133,0.030244076059066823,0.1652105636007729,1.7587503234175356e-05,1.0,1.0,46.33256363349489,13.44013228651145,0,10.96353629603982,1032.3204273693264
95,240,latent no-align,0.0005,168,0.011628614577819548,0.0,0.0,0.0,0.002853582973503286,0.03816406854561397,0.0298445032621246,0.1651591592956157,1.7526733407586497e-05,1.0,1.0,46.22483233019602,13.44013228651145,0,11.267384584993124,1043.5887652784586
96,240,latent no-align,0.0005,168,0.011726974967002337,0.0,0.0,0.0,0.0028501997031049713,0.03812537311265866,0.029589271195055472,0.16563669565532887,1.7734281511496063e-05,1.0,1.0,46.12708420770241,13.44013228651145,0,10.898574963212013,1054.4883298762143
97,240,latent no-align,0.0005,168,0.011711165569500909,0.0,0.0,0.0,0.002826265586052267,0.0378611817778576,0.029187131506790007,0.16461872548929282,1.7237477236232647e-05,1.0,1.0,46.54660991492543,13.44013228651145,0,11.302100982517004,1065.791382677853
98,240,latent no-align,0.0005,168,0.01160171257686757,0.0,0.0,0.0,0.0028130521823186427,0.03760095747808615,0.028815141169443018,0.16489472719175474,1.708349671367787e-05,1.0,1.0,46.03193590998055,13.44013228651145,0,11.135473404079676,1076.927808713168
99,240,latent no-align,0.0005,168,0.011394271992945246,0.0,0.0,0.0,0.0027974904736592656,0.03730941732369718,0.028334827683422537,0.16565778913597265,1.658245697572489e-05,1.0,1.0,46.629793984911565,13.44013228651145,0,11.167415026575327,1088.0961734838784
100,240,latent no-align,0.0005,168,0.011308238669742076,0.0,0.0,0.0,0.0027894301082207157,0.037190774300446115,0.02815320562305195,0.16524808286201387,1.7090184498902956e-05,1.0,1.0,46.604404021766044,13.44013228651145,0,11.166014850139618,1099.2631442323327
101,240,latent no-align,0.0005,168,0.011592216218733006,0.0,0.0,0.0,0.0027864432583252587,0.037130998425363076,0.027719743183947036,0.16485241383668922,1.6580477238546466e-05,1.0,1.0,46.13423538080698,13.44013228651145,0,10.72354931011796,1109.9876304268837
102,240,latent no-align,0.0005,168,0.011275982924936605,0.0,0.0,0.0,0.0027836862344494356,0.037046790012114104,0.02751800401269325,0.1643625775440818,1.668150245374515e-05,1.0,1.0,46.45022043651336,13.44013228651145,0,11.265587143599987,1121.2541710808873
103,240,latent no-align,0.0005,168,0.011193165838319277,0.0,0.0,0.0,0.002762671040337799,0.03682307632906096,0.027278478057788953,0.1635734015809638,1.657330463850875e-05,1.0,1.0,46.526862268887875,13.44013228651145,0,10.807806957513094,1132.062918547541
104,240,latent no-align,0.0005,168,0.01123245338454754,0.0,0.0,0.0,0.0027596815738693942,0.036694706262399755,0.026856998791031185,0.162976189915623,1.6441718728509885e-05,1.0,1.0,46.480999172528236,13.44013228651145,0,11.17906516417861,1143.2429724000394
105,240,latent no-align,0.0005,168,0.011117239479929032,0.0,0.0,0.0,0.002753573410224081,0.036536295543469134,0.026761602455129225,0.16400433899391265,1.6273225209520854e-05,1.0,1.0,46.53267100221972,13.44013228651145,0,10.967730026692152,1154.2116510346532
106,240,latent no-align,0.0005,168,0.011145091643335209,0.0,0.0,0.0,0.0027405646673980214,0.036376557645520995,0.026502497627266815,0.1629624366760254,1.6123260382171012e-05,1.0,1.0,46.223297592632306,13.44013228651145,0,11.135141883045435,1165.3477245867252
107,240,latent no-align,0.0005,168,0.01117599096393124,0.0,0.0,0.0,0.002725368803588762,0.036167386010111796,0.02630100318319386,0.16163056095441183,1.639348998932768e-05,1.0,1.0,46.66093782223873,13.44013228651145,0,10.977414608001709,1176.3260753415525
108,240,latent no-align,0.0005,168,0.01148629403905943,0.0,0.0,0.0,0.0027127065765117074,0.03600314481272584,0.025959121795105084,0.16085044862259001,1.5944801242810735e-05,1.0,1.0,46.922559406553454,13.44013228651145,0,10.556560654193163,1186.8835842870176
