epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,eval_best_epoch,eval_best_source,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
12,240,latent no-align,0.001,148,0.006143793064119244,0.0,0.0,0.0,0.0015784863554054519,0.13673420023877877,0.06695741636527551,0.11192517395357827,1.9203003166940352e-05,0.2,0.65,21.93388376154596,,21.93388376154596,21.93388376154596,22.314897284155315,22.314897284155315,12,raw,1,raw,0,22.832544963806868,150.4483770802617
13,240,latent no-align,0.001,148,0.005812259782672029,0.0,0.0,0.0,0.0016438763248860031,0.1260938655484367,0.07046752317330322,0.09209356537541828,2.006801212307953e-05,0.225,0.7,21.05883296280147,,21.05883296280147,21.05883296280147,21.31844384743597,21.31844384743597,13,raw,1,raw,0,19.384916499257088,169.83452597260475
14,240,latent no-align,0.001,148,0.005665048702015869,0.0,0.0,0.0,0.0016912916577672837,0.11639013780734024,0.07489248626940959,0.07833371462451445,2.1948608251920166e-05,0.25,0.75,24.50602963884006,,24.50602963884006,21.05883296280147,24.003850936731343,21.31844384743597,13,raw,0,raw,1,15.795543603599072,185.6313219331205
15,240,latent no-align,0.001,148,0.0055705165943583925,0.0,0.0,0.0,0.001741962829082449,0.10810045011945672,0.07363939109082157,0.06997202047323053,2.2228523460865756e-05,0.275,0.8,19.459924289592678,,19.459924289592678,19.459924289592678,20.224185736657155,20.224185736657155,15,raw,1,raw,0,21.61230444908142,207.2452741190791
16,240,latent no-align,0.001,148,0.005436885604836248,0.0,0.0,0.0,0.0018116594418077856,0.10253224914541116,0.07499623087209624,0.06158235007141893,2.3105487909216772e-05,0.3,0.85,21.360638314752023,,21.360638314752023,19.459924289592678,,20.224185736657155,15,raw,0,raw,1,11.841926269233227,219.08845433592796
17,240,latent no-align,0.001,148,0.005189879748630463,0.0,0.0,0.0,0.0018655800841106858,0.09641083002694555,0.07507576420903206,0.056081027975557626,2.378841683723196e-05,0.325,0.9,22.527093934174623,,22.527093934174623,19.459924289592678,,20.224185736657155,15,raw,0,raw,2,11.785531155765057,230.87544678896666
18,240,latent no-align,0.001,148,0.00515553542582721,0.0,0.0,0.0,0.0019374650987997852,0.09267281730835503,0.07377889007329941,0.051274150358261286,2.4403736485534888e-05,0.35,0.95,20.370373853762313,,20.370373853762313,19.459924289592678,,20.224185736657155,15,raw,0,raw,3,12.292617097496986,243.1694077178836
19,240,latent no-align,0.001,148,0.005216614985083406,0.0,0.0,0.0,0.0020531620515661466,0.09123154150674471,0.07229461933712701,0.04775717834363113,2.4541205319208627e-05,0.375,1.0,20.68843847011595,,20.68843847011595,19.459924289592678,20.50949713810608,20.224185736657155,15,raw,0,raw,4,15.417487062513828,258.5883407369256
20,240,latent no-align,0.001,148,0.005043248796986567,0.0,0.0,0.0,0.0021300287838597353,0.08828549228004508,0.07226289360708482,0.044220825682419376,2.4319927593456373e-05,0.4,1.0,20.683201019158787,,20.683201019158787,19.459924289592678,,20.224185736657155,15,raw,0,raw,5,12.038665674626827,270.6285261772573
21,240,latent no-align,0.001,148,0.0050832533554450885,0.0,0.0,0.0,0.002203628612757736,0.08555617963744176,0.07160689399854557,0.04080796860963912,2.394709374768993e-05,0.425,1.0,18.09308481264922,,18.09308481264922,18.09308481264922,18.675921400903103,18.675921400903103,21,raw,1,raw,0,18.049082096666098,288.6790722794831
22,240,latent no-align,0.001,148,0.0049991234114418765,0.0,0.0,0.0,0.0022955593697072283,0.08378571936407604,0.0691391534700587,0.03920263362847067,2.3346749851436863e-05,0.45,1.0,19.39841660838891,,19.39841660838891,18.09308481264922,,18.675921400903103,21,raw,0,raw,1,11.412789452821016,300.0931422188878
23,240,latent no-align,0.001,148,0.0050646261913022276,0.0,0.0,0.0,0.0024001344572752714,0.08256469812948962,0.065866657859973,0.03821854649514363,2.2377085131026705e-05,0.475,1.0,21.266551087506127,,21.266551087506127,18.09308481264922,,18.675921400903103,21,raw,0,raw,2,13.62895155698061,313.7235777936876
24,240,latent no-align,0.001,148,0.004920405217735852,0.0,0.0,0.0,0.0024888207947180883,0.08151700025474704,0.06338560988975538,0.03801233855050963,2.1758128315087634e-05,0.5,1.0,18.34231809475527,,18.34231809475527,18.09308481264922,18.627157155796507,18.627157155796507,24,raw,0,raw,3,17.073043070733547,330.79809012264013
25,240,latent no-align,0.001,148,0.005004386825021356,0.0,0.0,0.0,0.0025636743096559235,0.08012949705526635,0.061077604095476704,0.03876661457675132,2.146013836151011e-05,0.525,1.0,16.05519423972538,,16.05519423972538,16.05519423972538,16.487637242642066,16.487637242642066,25,raw,1,raw,0,18.723141357302666,349.5224764831364
26,240,latent no-align,0.001,148,0.004880308172023679,0.0,0.0,0.0,0.002622485486475902,0.07795684105037032,0.05838333042590199,0.03844286503924711,2.0955453888942627e-05,0.55,1.0,16.831351144329865,,16.831351144329865,16.05519423972538,,16.487637242642066,25,raw,0,raw,1,14.123968176543713,363.64769499376416
27,240,latent no-align,0.001,148,0.00473106320714578,0.0,0.0,0.0,0.002690202051559715,0.0764937250799424,0.056866227271589076,0.037498423955529124,2.0544966151351832e-05,0.575,1.0,16.048313991556707,,16.048313991556707,16.048313991556707,16.85632328687201,16.487637242642066,25,raw,1,raw,2,17.965972639620304,381.6790219731629
28,240,latent no-align,0.001,148,0.0046806171256419575,0.0,0.0,0.0,0.002743790497235652,0.0745522631583987,0.055631258801834005,0.03608867947666629,2.0349554491789406e-05,0.6,1.0,16.806402090156315,,16.806402090156315,16.048313991556707,,16.487637242642066,25,raw,0,raw,3,14.472605895251036,396.15316165983677
29,240,latent no-align,0.001,148,0.0046729407260647495,0.0,0.0,0.0,0.0028195213683805355,0.07356623590395257,0.05440310761332512,0.03557291049258532,2.0046515072789515e-05,0.625,1.0,13.417124551219382,,13.417124551219382,13.417124551219382,15.273011215623153,15.273011215623153,29,raw,1,raw,0,18.78685049340129,414.94146237522364
30,240,latent no-align,0.001,148,0.00468517402407235,0.0,0.0,0.0,0.00283639963458267,0.07164874959837746,0.05546478446371652,0.033258680380075366,2.0204423091510416e-05,0.65,1.0,13.099055674037833,,13.099055674037833,13.099055674037833,15.229366348968147,15.229366348968147,30,raw,1,raw,0,14.614322870969772,429.55697267502546
31,240,latent no-align,0.001,148,0.0045555054990423696,0.0,0.0,0.0,0.0028183429196753816,0.06887669393138306,0.0552009551005589,0.032532135641353356,2.0161617821695227e-05,0.675,1.0,13.078306411948653,,13.078306411948653,13.078306411948653,14.731046629905086,14.731046629905086,31,raw,1,raw,0,21.989772204309702,451.5480039604008
32,240,latent no-align,0.001,148,0.004639942139210935,0.0,0.0,0.0,0.00285179542245444,0.06750436645705958,0.05430547012066519,0.03195068207443566,1.9899070237541407e-05,0.7,1.0,13.913892463980364,,13.913892463980364,13.078306411948653,,14.731046629905086,31,raw,0,raw,1,13.013998489826918,464.56320889666677
33,240,latent no-align,0.001,148,0.004567227711762629,0.0,0.0,0.0,0.002917667478008347,0.06716888206633362,0.05428739727751629,0.030945058358279435,2.0020674841165403e-05,0.725,1.0,18.443706523397037,,18.443706523397037,13.078306411948653,,14.731046629905086,31,raw,0,raw,2,11.490894094109535,476.0553685091436
34,240,latent no-align,0.001,148,0.00457913546848136,0.0,0.0,0.0,0.0029996500973514207,0.06715592681556135,0.0539781111921813,0.030294734745512943,2.0500583842304706e-05,0.75,1.0,17.428975192823152,,17.428975192823152,13.078306411948653,19.445068347522817,14.731046629905086,31,raw,0,raw,3,23.16991689056158,499.2267741635442
35,240,latent no-align,0.001,148,0.00454806410109725,0.0,0.0,0.0,0.003108044518346621,0.06762842713175593,0.05318235661331061,0.028497402493313357,2.033323585852191e-05,0.775,1.0,20.790509812554852,,20.790509812554852,13.078306411948653,,14.731046629905086,31,raw,0,raw,4,13.913740701973438,513.1421074271202
36,240,latent no-align,0.001,148,0.004432570886156346,0.0,0.0,0.0,0.003199120333758057,0.06756447567730337,0.05221610473519241,0.026966329978627933,2.0208609618527368e-05,0.8,1.0,19.594344915873723,,19.594344915873723,13.078306411948653,,14.731046629905086,31,raw,0,raw,5,18.819198217242956,531.9627687521279
37,240,latent no-align,0.001,148,0.004415697496812287,0.0,0.0,0.0,0.0033140699143169097,0.06800571315594621,0.05215763310725625,0.025017272957877534,2.0100999471331897e-05,0.825,1.0,22.487400587760945,,22.487400587760945,13.078306411948653,,14.731046629905086,31,raw,0,raw,6,13.10199649259448,545.1142680346966
38,240,latent no-align,0.001,148,0.004474602199184733,0.0,0.0,0.0,0.0033913411599634266,0.06647873398017239,0.05256343132035958,0.02341738869310231,2.0251861136834173e-05,0.85,1.0,24.982629279638676,,24.982629279638676,13.078306411948653,,14.731046629905086,31,raw,0,raw,7,13.055946320295334,558.1714048609138
39,240,latent no-align,0.001,148,0.004720537874507843,0.0,0.0,0.0,0.003493184226917455,0.06524678782836811,0.0510928466966426,0.02205416592895179,2.0224495344607293e-05,0.875,1.0,27.195428696420002,,27.195428696420002,13.078306411948653,28.51928579629657,14.731046629905086,31,raw,0,raw,8,17.621171541512012,575.794054184109
40,240,latent no-align,0.001,148,0.004300196837583506,0.0,0.0,0.0,0.003501391354507792,0.06234013125602458,0.049405694410607624,0.021867876545198867,2.089910697430094e-05,0.9,1.0,28.571340219060694,,28.571340219060694,13.078306411948653,,14.731046629905086,31,raw,0,raw,9,11.456124175339937,587.251687515527
41,240,latent no-align,0.001,148,0.0044211974836307,0.0,0.0,0.0,0.0035662882225084547,0.060859168703491624,0.04695557437937807,0.021969587831581767,2.07246142828218e-05,0.925,1.0,31.21066866213791,,31.21066866213791,13.078306411948653,,14.731046629905086,31,raw,0,raw,10,16.96501023322344,604.2179197967052
42,240,latent no-align,0.001,148,0.00435406223531007,0.0,0.0,0.0,0.0036530852006320413,0.05965118525499428,0.04441886969112061,0.022357744303204724,1.9690175079361053e-05,0.95,1.0,30.286177815776874,,30.286177815776874,13.078306411948653,,14.731046629905086,31,raw,0,raw,11,14.207800272852182,618.427174795419
43,240,latent no-align,0.001,148,0.00427188173351759,0.0,0.0,0.0,0.0037358279601117043,0.05881650901928141,0.042278405958534895,0.022910978456304687,1.8873549385495386e-05,0.975,1.0,30.56301408960039,,30.56301408960039,13.078306411948653,,14.731046629905086,31,raw,0,raw,12,11.997505810111761,630.4261412732303
44,240,latent no-align,0.001,148,0.004290499221030119,0.0,0.0,0.0,0.0038426414830610156,0.05887641047907842,0.041004763085495784,0.02297066431492567,1.911462346175245e-05,1.0,1.0,32.21895534108191,,32.21895534108191,13.078306411948653,33.18810813654316,14.731046629905086,31,raw,0,raw,13,18.687779273837805,649.1153900809586
45,240,latent no-align,0.001,148,0.004331862211000879,0.0,0.0,0.0,0.0038907175814430857,0.059334312137719745,0.04002418932882515,0.023177184982577693,1.9247357103439925e-05,1.0,1.0,32.573641856127395,,32.573641856127395,13.078306411948653,,14.731046629905086,31,raw,0,raw,14,12.35662940889597,661.4737826995552
46,240,latent no-align,0.001,148,0.0041969337790096935,0.0,0.0,0.0,0.003903728596727691,0.059389088881780974,0.03933652022199051,0.022236593545892754,1.885383206270588e-05,1.0,1.0,32.382046115249686,,32.382046115249686,13.078306411948653,,14.731046629905086,31,raw,0,raw,15,12.446684412658215,673.9218612648547
47,240,latent no-align,0.001,148,0.004257056829079079,0.0,0.0,0.0,0.003931348868079383,0.0598294584684678,0.038929283342047316,0.021156036244654976,1.8720610575434654e-05,1.0,1.0,31.441471019701893,,31.441471019701893,13.078306411948653,,14.731046629905086,31,raw,0,raw,16,11.329273778945208,685.2525904588401
48,240,latent no-align,0.001,148,0.004244471675200337,0.0,0.0,0.0,0.0039631107718230705,0.060464088402285766,0.03906224197330507,0.01991510176653596,1.857956405999446e-05,1.0,1.0,33.18415850177471,,33.18415850177471,13.078306411948653,,14.731046629905086,31,raw,0,raw,17,13.465750951319933,698.7197610065341
49,240,latent no-align,0.001,148,0.0042058927938342094,0.0,0.0,0.0,0.003999621385544841,0.06128200022755442,0.039512635384862486,0.018401155386724183,1.8621365345982644e-05,1.0,1.0,34.13126415942614,,34.13126415942614,13.078306411948653,35.02360688590982,14.731046629905086,31,raw,0,raw,18,17.92278676852584,716.6439758166671
50,240,latent no-align,0.001,148,0.0041832953244699414,0.0,0.0,0.0,0.004045300999014462,0.06211290785388367,0.03970876006359184,0.01804295548464398,1.8476167650914175e-05,1.0,1.0,32.82187480297411,,32.82187480297411,13.078306411948653,,14.731046629905086,31,raw,0,raw,19,12.27577854692936,728.9213375635445
51,240,latent no-align,0.001,148,0.004160250519792474,0.0,0.0,0.0,0.0040593471022549316,0.06211714406271238,0.039812323385597884,0.01791140203036972,1.7621932347783758e-05,1.0,1.0,33.964556795584215,,33.964556795584215,13.078306411948653,,14.731046629905086,31,raw,0,raw,20,12.341191779822111,741.2639393098652
52,240,latent no-align,0.001,148,0.0040787892507364015,0.0,0.0,0.0,0.004065771766535535,0.06215081653381522,0.040538527851773275,0.016857153836738418,1.725131328139223e-05,1.0,1.0,33.60772399324755,,33.60772399324755,13.078306411948653,,14.731046629905086,31,raw,0,raw,21,13.455169159919024,754.7205525673926
53,240,latent no-align,0.001,148,0.004073890662324187,0.0,0.0,0.0,0.004106011606652189,0.06295182110389343,0.04012928080015086,0.01578803383115981,1.6801578499940365e-05,1.0,1.0,34.11252976398928,,34.11252976398928,13.078306411948653,,14.731046629905086,31,raw,0,raw,22,12.703679043799639,767.4254366867244
54,240,latent no-align,0.001,148,0.004185411168224606,0.0,0.0,0.0,0.004158153497563624,0.06394319321859528,0.039198054755861696,0.015505809752220238,1.669927610851733e-05,1.0,1.0,33.911165843741955,,33.911165843741955,13.078306411948653,34.86394917229425,14.731046629905086,31,raw,0,raw,23,18.706502474844456,786.1331885904074
55,240,latent no-align,0.001,148,0.004126037274348877,0.0,0.0,0.0,0.003960382083204348,0.05988648345039503,0.04004260192851763,0.017715410241303412,1.6522936847822337e-05,1.0,1.0,35.349146676016865,,35.349146676016865,13.078306411948653,,14.731046629905086,31,raw,0,raw,24,12.42006802931428,798.5545903034508
56,240,latent no-align,0.001,148,0.004068555535333282,0.0,0.0,0.0,0.003688412086056495,0.0551723898262591,0.04047124503130043,0.015636047002280485,1.6718600388255278e-05,1.0,1.0,35.09734593978735,,35.09734593978735,13.078306411948653,,14.731046629905086,31,raw,0,raw,25,11.182371117174625,809.7383307367563
57,240,latent no-align,0.001,148,0.0040480152710114375,0.0,0.0,0.0,0.003509783960023039,0.05256120047557193,0.03945410098075061,0.013234976175669077,1.6839020909665613e-05,1.0,1.0,36.79276211173899,,36.79276211173899,13.078306411948653,,14.731046629905086,31,raw,0,raw,26,11.256995797157288,820.9966866970062
58,240,latent no-align,0.001,148,0.0040022504257944385,0.0,0.0,0.0,0.0033765074567290373,0.05039448487396176,0.03807647556469247,0.013079490651049325,1.7130982892135886e-05,1.0,1.0,37.14188421764389,,37.14188421764389,13.078306411948653,,14.731046629905086,31,raw,0,raw,27,10.951631486415863,831.9497236013412
59,240,latent no-align,0.001,148,0.0040123912323316606,0.0,0.0,0.0,0.0031471745507489586,0.046253341250121593,0.0372231653010523,0.020519547145561996,1.8494626349795885e-05,1.0,1.0,39.82306545839025,,39.82306545839025,13.078306411948653,40.72826118586539,14.731046629905086,31,raw,0,raw,28,15.28075871989131,847.2318465560675
60,240,latent no-align,0.001,148,0.004073797481298144,0.0,0.0,0.0,0.0028702868966738113,0.041007663500872815,0.036306735430214856,0.024039301039600693,1.9532209510519328e-05,1.0,1.0,41.79947106494257,,41.79947106494257,13.078306411948653,,14.731046629905086,31,raw,0,raw,29,13.491742331534624,860.7250939495862
61,240,latent no-align,0.001,148,0.004034478319620059,0.0,0.0,0.0,0.002719509745696308,0.03807214229694895,0.03509239145126697,0.022210419077325513,1.912468477147175e-05,1.0,1.0,42.88810977816313,,42.88810977816313,13.078306411948653,,14.731046629905086,31,raw,0,raw,30,11.28859742358327,872.015524353832
62,240,latent no-align,0.001,148,0.0039392364639285445,0.0,0.0,0.0,0.0026224243558465024,0.03624624139755159,0.0345064942045389,0.022871663642896188,1.8361635609933825e-05,1.0,1.0,42.9197285992938,,42.9197285992938,13.078306411948653,,14.731046629905086,31,raw,0,raw,31,11.27128329128027,883.2882746234536
63,240,latent no-align,0.001,148,0.004085934387419272,0.0,0.0,0.0,0.002564064278959523,0.03534981905407197,0.033979060908628476,0.02223601587418769,1.8031298070029055e-05,1.0,1.0,44.839605237253984,,44.839605237253984,13.078306411948653,,14.731046629905086,31,raw,0,raw,32,11.688931439071894,894.9786539152265
64,240,latent no-align,0.001,148,0.003916991246876785,0.0,0.0,0.0,0.0025163680563580143,0.03434201644582523,0.0325552782396207,0.022863136994576937,1.644358034403971e-05,1.0,1.0,44.511019530340505,,44.511019530340505,13.078306411948653,45.619675896748774,14.731046629905086,31,raw,0,raw,33,23.533466961234808,918.5135683603585
65,240,latent no-align,0.001,148,0.003921715097464118,0.0,0.0,0.0,0.0024829821006671802,0.03375210180073171,0.03183513777833935,0.023543539608048426,1.609160268049596e-05,1.0,1.0,45.5780943375458,,45.5780943375458,13.078306411948653,,14.731046629905086,31,raw,0,raw,34,14.145023550838232,932.660110604018
66,240,latent no-align,0.001,148,0.0038675993989297263,0.0,0.0,0.0,0.0024482970805586994,0.03315135818981641,0.03098371283881165,0.024743943412259623,1.5401151039121623e-05,1.0,1.0,45.00859724844937,,45.00859724844937,13.078306411948653,,14.731046629905086,31,raw,0,raw,35,11.036897279322147,943.6984333731234
67,240,latent no-align,0.001,148,0.0038322837727547093,0.0,0.0,0.0,0.0024158427510662258,0.03276359312538359,0.03059276330561654,0.024286016507225262,1.5462804388310337e-05,1.0,1.0,44.893416895714395,,44.893416895714395,13.078306411948653,,14.731046629905086,31,raw,0,raw,36,11.827280391007662,955.5271544083953
68,240,latent no-align,0.001,148,0.003918376011849457,0.0,0.0,0.0,0.0023952463761324413,0.032442337254414685,0.029933238565619733,0.025165288167930133,1.4733575733623945e-05,1.0,1.0,44.54528762828234,,44.54528762828234,13.078306411948653,,14.731046629905086,31,raw,0,raw,37,11.463228683918715,966.9918375201523
69,240,latent no-align,0.001,148,0.003998376603703946,0.0,0.0,0.0,0.0023885981739825896,0.03228296902081048,0.02871303752417097,0.025565209257340914,1.3820120372927065e-05,1.0,1.0,45.39247359911294,,45.39247359911294,13.078306411948653,46.62192074081862,14.731046629905086,31,raw,0,raw,38,18.166794791817665,985.1601012311876
70,240,latent no-align,0.001,148,0.003918845618672266,0.0,0.0,0.0,0.0023600900013981438,0.03180388638095276,0.028413422972064565,0.02568272969408615,1.414164617508996e-05,1.0,1.0,45.030235346065346,,45.030235346065346,13.078306411948653,,14.731046629905086,31,raw,0,raw,39,11.956033121794462,997.1176943443716
71,240,latent no-align,0.001,148,0.0038794679614413225,0.0,0.0,0.0,0.0023494491847609548,0.03163770387402257,0.02768774124214778,0.025549886295118847,1.3483427394660523e-05,1.0,1.0,45.148381400013506,,45.148381400013506,13.078306411948653,,14.731046629905086,31,raw,0,raw,40,13.23837774246931,1010.3574781157076
72,240,latent no-align,0.001,148,0.0038880284394238246,0.0,0.0,0.0,0.002337292571413658,0.03147564443281373,0.027374074127323723,0.02569181044158098,1.3447569453755687e-05,1.0,1.0,45.24255668412268,,45.24255668412268,13.078306411948653,,14.731046629905086,31,raw,0,raw,41,12.530258681625128,1022.8892013765872
73,240,latent no-align,0.001,148,0.003749495811093397,0.0,0.0,0.0,0.0023527277753109463,0.03165463355646746,0.026821089480575676,0.025353704289709393,1.3381304339615068e-05,1.0,1.0,45.066800146746836,,45.066800146746836,13.078306411948653,,14.731046629905086,31,raw,0,raw,42,11.135272044688463,1034.0259195566177
74,240,latent no-align,0.001,148,0.0037795655693657493,0.0,0.0,0.0,0.0023345764918328337,0.031331104754998874,0.02611310436465853,0.02512987283989787,1.3327327672635186e-05,1.0,1.0,45.19112651553805,,45.19112651553805,13.078306411948653,46.47072493542348,14.731046629905086,31,raw,0,raw,43,18.806126289069653,1052.8334698565304
75,240,latent no-align,0.001,148,0.00390712680716722,0.0,0.0,0.0,0.0023598311078810207,0.03175372963871907,0.025929022605556087,0.025144931923195318,1.3201830419397132e-05,1.0,1.0,45.040807923633714,,45.040807923633714,13.078306411948653,,14.731046629905086,31,raw,0,raw,44,12.244749303907156,1065.0795509815216
76,240,latent no-align,0.001,148,0.003793069893790006,0.0,0.0,0.0,0.002365055385461027,0.03178644133731723,0.025515203817269287,0.025640971216096264,1.3546781830784213e-05,1.0,1.0,31.263717806458423,,31.263717806458423,13.078306411948653,,14.731046629905086,31,raw,0,raw,45,13.226894337683916,1078.3157880753279
77,240,latent no-align,0.001,148,0.003743632001223395,0.0,0.0,0.0,0.0023620429360685317,0.03220402701078234,0.025964708923286683,0.023208793699489656,1.5230106082280809e-05,1.0,1.0,44.63131552123189,,44.63131552123189,13.078306411948653,,14.731046629905086,31,raw,0,raw,46,13.098540335893631,1091.415759243071
78,240,latent no-align,0.001,148,0.00374305500598574,0.0,0.0,0.0,0.0023357067036920707,0.03125030066616632,0.02442261565325631,0.024991215269609884,1.2789201467033283e-05,1.0,1.0,44.767227711649035,,44.767227711649035,13.078306411948653,,14.731046629905086,31,raw,0,raw,47,12.146434277296066,1103.563574615866
79,240,latent no-align,0.001,148,0.0037198014827948566,0.0,0.0,0.0,0.002340773635738957,0.03133127387814425,0.023932001352108812,0.026037436381385132,1.259914901114629e-05,1.0,1.0,45.080146947105035,,45.080146947105035,13.078306411948653,46.37645947952052,14.731046629905086,31,raw,0,raw,48,18.393465593457222,1121.9585201218724
80,240,latent no-align,0.0005,148,0.003573985638984202,0.0,0.0,0.0,0.002338807119018826,0.031244431634911814,0.02380190251042714,0.026024276340329968,1.2545719282324836e-05,1.0,1.0,45.06440469968837,,45.06440469968837,13.078306411948653,,14.731046629905086,31,raw,0,raw,49,11.045681785792112,1133.0578250959516
81,240,latent no-align,0.0005,148,0.0035250676493789697,0.0,0.0,0.0,0.0023278268636204302,0.031013313378836657,0.02355326952513408,0.026807132919595855,1.2153090806719234e-05,1.0,1.0,45.27835861385412,,45.27835861385412,13.078306411948653,,14.731046629905086,31,raw,0,raw,50,10.880545698106289,1143.9398081451654
82,240,latent no-align,0.0005,148,0.003559979712401794,0.0,0.0,0.0,0.0023265400888851364,0.03094617839952981,0.02314705859769035,0.026043051765677897,1.2069170212713731e-05,1.0,1.0,45.716397248850015,,45.716397248850015,13.078306411948653,,14.731046629905086,31,raw,0,raw,51,11.718539327383041,1155.659767318517
83,240,latent no-align,0.0005,148,0.003523053654872284,0.0,0.0,0.0,0.002319540752953774,0.030903975026228943,0.022880260102652216,0.02570589495873129,1.2045046123849051e-05,1.0,1.0,45.527478236622294,,45.527478236622294,13.078306411948653,,14.731046629905086,31,raw,0,raw,52,11.479222510010004,1167.1402399651706
84,240,latent no-align,0.0005,148,0.003500103038056074,0.0,0.0,0.0,0.002331015677505953,0.030964161672100827,0.022798024545851593,0.025673325689559854,1.1973126761035559e-05,1.0,1.0,45.510416285990814,,45.510416285990814,13.078306411948653,46.820899762968665,14.731046629905086,31,raw,0,raw,53,16.377848878502846,1183.5193093456328
85,240,latent no-align,0.0005,148,0.0035556878727810407,0.0,0.0,0.0,0.002313830708845745,0.030685413666572924,0.02253196223613781,0.02538683490726996,1.1797204853939695e-05,1.0,1.0,45.05556840770978,,45.05556840770978,13.078306411948653,,14.731046629905086,31,raw,0,raw,54,11.300952263176441,1194.8218097910285
