epoch,epochs,mode,lr,batch_count,loss_rul,adv_loss,fea_loss,out_loss,latent_loss,recon_loss,smooth_loss,decor_loss,mono_loss,latent_factor,mono_factor,rmse,ema_rmse,selected_rmse,best_rmse,eval_all_rmse,eval_best_rmse,is_best,best_source,bad_epochs,epoch_time_sec,elapsed_sec
13,240,latent no-align,0.001,148,0.0060571040313162315,0.0,0.0,0.0,0.0018584942311438656,0.1250307489488576,0.10414826920306361,0.2146590120486311,2.9419000126123335e-05,0.225,0.7,75.4721375565686,,75.4721375565686,48.438108962592345,,62.97429394786974,0,raw,13,11.504863902926445,159.8105437643826
14,240,latent no-align,0.001,148,0.005861927097587771,0.0,0.0,0.0,0.0019180230218980058,0.11461193904884763,0.10693844130917175,0.20458972675574794,2.8340993582320595e-05,0.25,0.75,77.38703049527807,,77.38703049527807,48.438108962592345,77.32486569188868,62.97429394786974,0,raw,14,18.699245397001505,178.51185325533152
15,240,latent no-align,0.001,148,0.005733659577467856,0.0,0.0,0.0,0.0019451546045397786,0.1028508135193103,0.11111950592414753,0.18986773833229736,2.678598152547115e-05,0.275,0.8,80.99840745060571,,80.99840745060571,48.438108962592345,,62.97429394786974,0,raw,15,11.466181360185146,189.9801602512598
16,240,latent no-align,0.001,148,0.005683030876507227,0.0,0.0,0.0,0.0019479781551273994,0.09318174210351866,0.11303186240429813,0.1802323308546801,2.726548723945303e-05,0.3,0.85,79.91540609932149,,79.91540609932149,48.438108962592345,,62.97429394786974,0,raw,16,10.677937388420105,200.66014183312654
17,240,latent no-align,0.001,148,0.0054913391783909015,0.0,0.0,0.0,0.0019446109827431675,0.08586883610366164,0.1146455508832996,0.17504638211952672,2.9013621659376786e-05,0.325,0.9,80.96482699774421,,80.96482699774421,48.438108962592345,,62.97429394786974,0,raw,17,10.675200518220663,211.33739083260298
18,240,latent no-align,0.001,148,0.005435651552083122,0.0,0.0,0.0,0.0019511571594488782,0.08119589160825755,0.11135618746079304,0.17369747776034716,2.9915591410925214e-05,0.35,0.95,80.01443433306142,,80.01443433306142,48.438108962592345,,62.97429394786974,0,raw,18,11.401192128658295,222.74063857272267
19,240,latent no-align,0.001,148,0.005226248551185268,0.0,0.0,0.0,0.0020258343209059457,0.08093205356114619,0.10789977029167316,0.17331691418547887,3.3366168859297556e-05,0.375,1.0,78.4429147323849,,78.4429147323849,48.438108962592345,78.35777122943901,62.97429394786974,0,raw,19,20.423521500080824,243.16627837345004
20,240,latent no-align,0.001,148,0.00521330044894303,0.0,0.0,0.0,0.002139464742818696,0.08239876312782636,0.10475376031890109,0.1756873915122973,3.602571259024616e-05,0.4,1.0,74.92090040956167,,74.92090040956167,48.438108962592345,,62.97429394786974,0,raw,20,11.094383977353573,254.26322166994214
21,240,latent no-align,0.001,148,0.005102550647083066,0.0,0.0,0.0,0.0022475393898029987,0.08382378976691414,0.102502504162289,0.1775649439644169,3.900795551286334e-05,0.425,1.0,74.30078642336282,,74.30078642336282,48.438108962592345,,62.97429394786974,0,raw,21,11.165712237358093,265.43106273934245
22,240,latent no-align,0.001,148,0.005114182257219343,0.0,0.0,0.0,0.002330556489854447,0.08448138213842302,0.100502322100707,0.1780985881750648,4.164719184946325e-05,0.45,1.0,73.37443680032328,,73.37443680032328,48.438108962592345,,62.97429394786974,0,raw,22,11.47136028856039,276.9044902957976
23,240,latent no-align,0.001,148,0.005118168017361313,0.0,0.0,0.0,0.002478352905175573,0.08763357292155961,0.10001787417442412,0.1821840796116236,4.6639310410781137e-05,0.475,1.0,67.4476590945212,,67.4476590945212,48.438108962592345,,62.97429394786974,0,raw,23,10.856879528611898,287.7635505348444
24,240,latent no-align,0.001,148,0.004942868043341347,0.0,0.0,0.0,0.002606341670380553,0.08926573818599856,0.10027668036117747,0.18475285685948423,5.156193593221188e-05,0.5,1.0,57.12075457297791,,57.12075457297791,48.438108962592345,56.95577930981824,56.95577930981824,0,raw,24,18.703020505607128,306.46869026869535
25,240,latent no-align,0.001,148,0.004958134207471802,0.0,0.0,0.0,0.002741990997959432,0.09041294702202887,0.10075812872398544,0.19240083394421115,5.9336381324297885e-05,0.525,1.0,51.916535455402844,,51.916535455402844,48.438108962592345,,56.95577930981824,0,raw,25,12.071292258799076,318.54209676384926
26,240,latent no-align,0.001,148,0.004882554229462167,0.0,0.0,0.0,0.0028959909041814907,0.09101932420319803,0.09808827649701286,0.19415875564555865,6.241613155489668e-05,0.55,1.0,35.56000488962615,,35.56000488962615,35.56000488962615,,56.95577930981824,1,raw,0,11.353214994072914,329.89738428220153
27,240,latent no-align,0.001,148,0.004975256363773164,0.0,0.0,0.0,0.0030439839355421027,0.08976927178131568,0.0958363964549593,0.1947743128481749,6.042816526255715e-05,0.575,1.0,24.837295852165823,,24.837295852165823,24.837295852165823,,56.95577930981824,1,raw,0,10.43689438328147,340.3363765217364
28,240,latent no-align,0.001,148,0.0048151302931679265,0.0,0.0,0.0,0.0030731467004689213,0.08359267174996235,0.09008116244867041,0.1981739421954026,4.768896419468424e-05,0.6,1.0,22.940963626562684,,22.940963626562684,22.940963626562684,,56.95577930981824,1,raw,0,10.935228303074837,351.2737078592181
29,240,latent no-align,0.001,148,0.004776752198341529,0.0,0.0,0.0,0.00312439095059007,0.07987360444826049,0.08192500245530863,0.20204497843578056,3.951616154891609e-05,0.625,1.0,25.68287802718862,,25.68287802718862,22.940963626562684,25.511930325452195,25.511930325452195,0,raw,1,18.82529143616557,370.10102984309196
30,240,latent no-align,0.001,148,0.0048200813691584845,0.0,0.0,0.0,0.0031974543707218727,0.07794019212392536,0.07729118110964427,0.20183079911244883,3.697673619663456e-05,0.65,1.0,25.253244822949174,,25.253244822949174,22.940963626562684,,25.511930325452195,0,raw,2,11.346904009580612,381.44997749105096
31,240,latent no-align,0.001,148,0.004679136187454837,0.0,0.0,0.0,0.0032239249180624815,0.07413779833429568,0.075200193888835,0.19969984919235512,3.5318237518662795e-05,0.675,1.0,28.637218533782814,,28.637218533782814,22.940963626562684,,25.511930325452195,0,raw,3,11.151455868035555,392.60347693786025
32,240,latent no-align,0.001,148,0.004593837477669523,0.0,0.0,0.0,0.00323529276411628,0.07036518839162749,0.07388425094855798,0.19848290297227936,3.404863239641575e-05,0.7,1.0,29.924306197952234,,29.924306197952234,22.940963626562684,,25.511930325452195,0,raw,4,10.725242253392935,403.330791991204
33,240,latent no-align,0.001,148,0.004742445870982231,0.0,0.0,0.0,0.0033016486999553605,0.06817484762821649,0.07190672705906469,0.19786439775615125,3.2176826337220246e-05,0.725,1.0,31.572091686356988,,31.572091686356988,22.940963626562684,,25.511930325452195,0,raw,5,11.490719616413116,414.82357512414455
34,240,latent no-align,0.001,148,0.00451620014359218,0.0,0.0,0.0,0.003357934715175951,0.066433313881626,0.06995411327964551,0.19792720655331741,3.0852857385931155e-05,0.75,1.0,32.41834985026256,,32.41834985026256,22.940963626562684,32.31676905236319,25.511930325452195,0,raw,6,21.537697203457355,436.3633380755782
35,240,latent no-align,0.001,148,0.004546342831344117,0.0,0.0,0.0,0.0034537742439833645,0.06613078683211997,0.06769292293166793,0.19807255449327263,2.9722927715861385e-05,0.775,1.0,31.780195311630504,,31.780195311630504,22.940963626562684,,25.511930325452195,0,raw,7,11.432363335043192,447.7980057783425
36,240,latent no-align,0.001,148,0.004627035908728234,0.0,0.0,0.0,0.0035665677781720217,0.06679803319275379,0.06589483736535988,0.19857082969030818,2.9230095643052244e-05,0.8,1.0,28.796150881866197,,28.796150881866197,22.940963626562684,,25.511930325452195,0,raw,8,10.669819191098213,458.4698891341686
37,240,latent no-align,0.001,148,0.00456162920769153,0.0,0.0,0.0,0.0036602489920836445,0.06692115408745972,0.06477241102304007,0.19588873414574443,2.8693798093307714e-05,0.825,1.0,33.22548913239464,,33.22548913239464,22.940963626562684,,25.511930325452195,0,raw,9,10.301623485982418,468.7735794559121
38,240,latent no-align,0.001,148,0.004499615720674597,0.0,0.0,0.0,0.0037849306827411056,0.06786788164361103,0.0626931810197798,0.19660934614571365,2.8066583987261715e-05,0.85,1.0,33.17756408679752,,33.17756408679752,22.940963626562684,,25.511930325452195,0,raw,10,11.293816514313221,480.0694462507963
39,240,latent no-align,0.001,148,0.004485540864422817,0.0,0.0,0.0,0.003910801502422908,0.0685656668265929,0.06113128323812742,0.194583411655716,2.7270107693766477e-05,0.875,1.0,31.927370615274267,,31.927370615274267,22.940963626562684,31.841386173228734,25.511930325452195,0,raw,11,18.822504714131355,498.89400174841285
40,240,latent no-align,0.001,148,0.004469361123188424,0.0,0.0,0.0,0.0040336882072576396,0.0695981855025968,0.0597590112907661,0.1919488125556224,2.6504086039298074e-05,0.9,1.0,33.67700571380097,,33.67700571380097,22.940963626562684,,25.511930325452195,0,raw,12,11.094883166253567,509.99098955467343
41,240,latent no-align,0.001,148,0.004437313246779848,0.0,0.0,0.0,0.004175197886856827,0.07098530701084717,0.0581745329136784,0.18987838752769134,2.567671851244774e-05,0.925,1.0,34.56977797779411,,34.56977797779411,22.940963626562684,,25.511930325452195,0,raw,13,11.000533893704414,520.9935634881258
42,240,latent no-align,0.001,148,0.004318939715409903,0.0,0.0,0.0,0.004342246608733124,0.07325984738968513,0.05660045552193313,0.1864047833793872,2.5394527833791596e-05,0.95,1.0,35.69099040039335,,35.69099040039335,22.940963626562684,,25.511930325452195,0,raw,14,11.310481268912554,532.3060846589506
43,240,latent no-align,0.001,148,0.004337986731410933,0.0,0.0,0.0,0.004381497116834932,0.07325034226114685,0.054281618974700165,0.1792192915202798,2.3954883422324986e-05,0.975,1.0,41.09224282962536,,41.09224282962536,22.940963626562684,,25.511930325452195,0,raw,15,11.360442277044058,543.6685662716627
44,240,latent no-align,0.001,148,0.0044259037696630565,0.0,0.0,0.0,0.004039392306318355,0.06323257753172436,0.05136141090376957,0.17059428285102587,2.08901658732282e-05,1.0,1.0,46.25376536727963,,46.25376536727963,22.940963626562684,46.14875943067268,25.511930325452195,0,raw,16,18.792348563671112,562.462974049151
45,240,latent no-align,0.001,148,0.004295709907907892,0.0,0.0,0.0,0.0036222982783550143,0.053603274219140816,0.049658560445783914,0.16629126204832181,1.8556506384393778e-05,1.0,1.0,45.65364927183046,,45.65364927183046,22.940963626562684,,25.511930325452195,0,raw,17,10.5524210780859,573.0175152085721
46,240,latent no-align,0.001,148,0.004331620040387419,0.0,0.0,0.0,0.003452967297021501,0.05037989877667781,0.04867407850719787,0.16315640146667892,1.7671761749649728e-05,1.0,1.0,46.98592635212346,,46.98592635212346,22.940963626562684,,25.511930325452195,0,raw,18,11.474647026509047,584.4942252039909
47,240,latent no-align,0.001,148,0.004398490184276189,0.0,0.0,0.0,0.0033748548389790026,0.04878017225781003,0.04774644704082528,0.16278545729614594,1.7022551090220174e-05,1.0,1.0,44.757577186730984,,44.757577186730984,22.940963626562684,,25.511930325452195,0,raw,19,11.20067584514618,595.6969583965838
48,240,latent no-align,0.001,148,0.0041971452364295316,0.0,0.0,0.0,0.0033165069432249546,0.04770325745984509,0.04733036536522008,0.16294618957751505,1.722274936509092e-05,1.0,1.0,44.7518536826076,,44.7518536826076,22.940963626562684,,25.511930325452195,0,raw,20,10.322110295295715,606.0211219787598
49,240,latent no-align,0.001,148,0.004252031835651881,0.0,0.0,0.0,0.0032616081675892142,0.04660750462396725,0.04658789499788671,0.16323745844734683,1.689073133707712e-05,1.0,1.0,46.427562347471415,,46.427562347471415,22.940963626562684,46.31892868281716,25.511930325452195,0,raw,21,18.760941244661808,624.7841117456555
50,240,latent no-align,0.001,148,0.004125773749389761,0.0,0.0,0.0,0.003202324135329675,0.04546040857865198,0.045943299811836834,0.16343562224426786,1.6636396705163515e-05,1.0,1.0,45.489778042506295,,45.489778042506295,22.940963626562684,,25.511930325452195,0,raw,22,10.805254198610783,635.5914653651416
51,240,latent no-align,0.001,148,0.004243222674090616,0.0,0.0,0.0,0.003176796088007757,0.04519473429064493,0.04555063327220646,0.16316124545158567,1.6894690269190186e-05,1.0,1.0,45.29619170225788,,45.29619170225788,22.940963626562684,,25.511930325452195,0,raw,23,11.992816150188446,647.5863239057362
52,240,latent no-align,0.001,148,0.0041712964192737595,0.0,0.0,0.0,0.003127190490517564,0.04442882870097418,0.045345904808994884,0.1620293443871511,1.718724078691102e-05,1.0,1.0,45.90023522368668,,45.90023522368668,22.940963626562684,,25.511930325452195,0,raw,24,11.023993667215109,658.6124746203423
53,240,latent no-align,0.001,148,0.0041309139326315475,0.0,0.0,0.0,0.003062377408511836,0.043404107007223205,0.044671885039959405,0.1622433803371481,1.714051985972391e-05,1.0,1.0,44.84271427099881,,44.84271427099881,22.940963626562684,,25.511930325452195,0,raw,25,11.62734379246831,670.241889346391
54,240,latent no-align,0.001,148,0.004158682348772984,0.0,0.0,0.0,0.0030110880380143992,0.04287900121228115,0.04454326214319145,0.16027111882293546,1.7695457503381278e-05,1.0,1.0,43.209063622524525,,43.209063622524525,22.940963626562684,43.126916353690575,25.511930325452195,0,raw,26,18.960183396935463,689.2041116058826
55,240,latent no-align,0.001,148,0.004052909898156351,0.0,0.0,0.0,0.0029313963951190583,0.04189789929502719,0.044277122219067974,0.16008121077273343,1.8371821293053596e-05,1.0,1.0,44.457993486217234,,44.457993486217234,22.940963626562684,,25.511930325452195,0,raw,27,11.30795831605792,700.5141754858196
56,240,latent no-align,0.001,148,0.004022246791439987,0.0,0.0,0.0,0.0028737155685981584,0.04154576502136282,0.04444822442491312,0.15896081904301773,1.996822798114531e-05,1.0,1.0,43.85842521861493,,43.85842521861493,22.940963626562684,,25.511930325452195,0,raw,28,10.989136934280396,711.5053644254804
57,240,latent no-align,0.001,148,0.003986109241629271,0.0,0.0,0.0,0.0028261743640099223,0.041236530939066735,0.044746338893231506,0.1602859145684822,2.1639454005069e-05,1.0,1.0,43.92705978216525,,43.92705978216525,22.940963626562684,,25.511930325452195,0,raw,29,11.466785948723555,722.9742535948753
58,240,latent no-align,0.001,148,0.0040517661396439215,0.0,0.0,0.0,0.0027772533358074725,0.04101091094717786,0.04515827847392978,0.16082687353765643,2.270726432667485e-05,1.0,1.0,42.39819292420107,,42.39819292420107,22.940963626562684,,25.511930325452195,0,raw,30,10.331129480153322,733.3074480295181
59,240,latent no-align,0.001,148,0.003926178729916747,0.0,0.0,0.0,0.0026831093521134273,0.039779191006075694,0.044239360436394405,0.161984607980058,2.3057887881657587e-05,1.0,1.0,43.47814186689656,,43.47814186689656,22.940963626562684,43.4231889683882,25.511930325452195,0,raw,31,18.250076811760664,751.5595492571592
60,240,latent no-align,0.001,148,0.0038720018677161753,0.0,0.0,0.0,0.00248569600296685,0.035820102419804885,0.04105892024833609,0.1676449814962374,2.1161100338193483e-05,1.0,1.0,43.9042707884271,,43.9042707884271,22.940963626562684,,25.511930325452195,0,raw,32,11.279862403869629,762.8415313139558
61,240,latent no-align,0.001,148,0.003946608442158715,0.0,0.0,0.0,0.002252957129196541,0.03161155983704973,0.03894568813612332,0.16892800399580518,1.9524220717996924e-05,1.0,1.0,44.122917572939315,,44.122917572939315,22.940963626562684,,25.511930325452195,0,raw,33,11.935871817171574,774.7795777060091
62,240,latent no-align,0.001,148,0.004060822666459088,0.0,0.0,0.0,0.0021386001686993484,0.029607764394903504,0.03696253933515903,0.164058510918875,1.8574747578846604e-05,1.0,1.0,42.8617563779039,,42.8617563779039,22.940963626562684,,25.511930325452195,0,raw,34,11.134500749409199,785.9162255004048
63,240,latent no-align,0.001,148,0.003901355860540895,0.0,0.0,0.0,0.0020419452182092778,0.027930539139118547,0.03556270937661867,0.16052095078535983,1.7298785936676524e-05,1.0,1.0,45.08650577653189,,45.08650577653189,22.940963626562684,,25.511930325452195,0,raw,35,11.242989305406809,797.1612588465214
64,240,latent no-align,0.001,148,0.003828208229655551,0.0,0.0,0.0,0.001973335153731593,0.026987939909402583,0.03462297195014921,0.15731819849964734,1.7047406695505867e-05,1.0,1.0,45.27411940239248,,45.27411940239248,22.940963626562684,45.25887015476507,25.511930325452195,0,raw,36,18.88293546438217,816.0463083796203
65,240,latent no-align,0.001,148,0.0037888559588306657,0.0,0.0,0.0,0.0019438472227193415,0.026451939540738996,0.03358077076641289,0.15396308496191696,1.5801667089092644e-05,1.0,1.0,46.59823496164879,,46.59823496164879,22.940963626562684,,25.511930325452195,0,raw,37,11.39925118163228,827.4476590193808
66,240,latent no-align,0.001,148,0.0037307232347744946,0.0,0.0,0.0,0.001897217149726694,0.025966644123498653,0.03294132063417016,0.15092289437716072,1.5037352267353452e-05,1.0,1.0,47.32430499188093,,47.32430499188093,22.940963626562684,,25.511930325452195,0,raw,38,11.087641220539808,838.5373920165002
67,240,latent no-align,0.001,148,0.0037511427842735036,0.0,0.0,0.0,0.0018602116938013383,0.025358164041126903,0.03211386669175448,0.14919319718673424,1.4233610020685748e-05,1.0,1.0,46.45580567857058,,46.45580567857058,22.940963626562684,,25.511930325452195,0,raw,39,11.307974811643362,849.847423762083
68,240,latent no-align,0.001,148,0.003643854654935264,0.0,0.0,0.0,0.0018288680939066752,0.02504865056205843,0.03179033721067213,0.14636490775926694,1.4065153627106574e-05,1.0,1.0,46.963929246004476,,46.963929246004476,22.940963626562684,,25.511930325452195,0,raw,40,10.801617588847876,860.6510757990181
69,240,latent no-align,0.001,148,0.003661564681867792,0.0,0.0,0.0,0.0018095859000773948,0.0248835752214733,0.031325135442956877,0.14490163557835528,1.3723338153451206e-05,1.0,1.0,47.115378287671355,,47.115378287671355,22.940963626562684,47.04039564404204,25.511930325452195,0,raw,41,17.49087420478463,878.1439702324569
70,240,latent no-align,0.001,148,0.003690757683314685,0.0,0.0,0.0,0.0018062675190850387,0.024842639919370413,0.03106416662450175,0.1433536536186128,1.321105629678051e-05,1.0,1.0,47.37397224491011,,47.37397224491011,22.940963626562684,,25.511930325452195,0,raw,42,11.392541278153658,889.5386564731598
71,240,latent no-align,0.001,148,0.003580375906470156,0.0,0.0,0.0,0.0017657832760124693,0.02422812900732498,0.03058361031769498,0.14136027736035553,1.2861144753244574e-05,1.0,1.0,46.54959762420451,,46.54959762420451,22.940963626562684,,25.511930325452195,0,raw,43,11.103255242109299,900.6439951919019
72,240,latent no-align,0.001,148,0.003591514777744541,0.0,0.0,0.0,0.0017555983103119542,0.02422569748769338,0.030497136488053446,0.13827633787248586,1.2906887107149217e-05,1.0,1.0,46.96231421546356,,46.96231421546356,22.940963626562684,,25.511930325452195,0,raw,44,11.147466819733381,911.7934955023229
73,240,latent no-align,0.001,148,0.0035548035568255627,0.0,0.0,0.0,0.001755938192709928,0.024498580212427956,0.030476682957865903,0.13516957383300807,1.2946977000644216e-05,1.0,1.0,46.164639805535565,,46.164639805535565,22.940963626562684,,25.511930325452195,0,raw,45,11.084721446037292,922.8802633397281
74,240,latent no-align,0.001,148,0.0034908475071141446,0.0,0.0,0.0,0.0017210450896527618,0.023946393142781547,0.03032233428864463,0.13394717529818817,1.2742221936089147e-05,1.0,1.0,44.9116914698804,,44.9116914698804,22.940963626562684,44.813290500089025,25.511930325452195,0,raw,46,18.86050182208419,941.7437000833452
75,240,latent no-align,0.001,148,0.0035251915121350336,0.0,0.0,0.0,0.0017188737574788567,0.024034835486295255,0.03028466980400923,0.13174187039604057,1.2664527718231045e-05,1.0,1.0,46.63785182804095,,46.63785182804095,22.940963626562684,,25.511930325452195,0,raw,47,11.211207274347544,952.9570171348751
76,240,latent no-align,0.001,148,0.003471822685536903,0.0,0.0,0.0,0.001697743307591441,0.023812137795863924,0.030198294065288595,0.13003456159620672,1.2614770363094018e-05,1.0,1.0,46.92203263307303,,46.92203263307303,22.940963626562684,,25.511930325452195,0,raw,48,11.486045025289059,964.4451804682612
77,240,latent no-align,0.001,148,0.0035209906778323487,0.0,0.0,0.0,0.0016834523074165289,0.023613716916155977,0.029999819458336442,0.1284624091978814,1.248723187804776e-05,1.0,1.0,46.84862066882782,,46.84862066882782,22.940963626562684,,25.511930325452195,0,raw,49,10.297002840787172,974.7442853786051
78,240,latent no-align,0.001,148,0.003486133658805409,0.0,0.0,0.0,0.001664720320715443,0.023313539329211454,0.029465587079726362,0.12732447598230195,1.1936711687028307e-05,1.0,1.0,46.80425046151645,,46.80425046151645,22.940963626562684,,25.511930325452195,0,raw,50,11.318633276969194,986.0649765878916
79,240,latent no-align,0.001,148,0.0034950086076089458,0.0,0.0,0.0,0.0016563875495292548,0.023352695868124027,0.02976375204083082,0.12590807973331697,1.21420383259868e-05,1.0,1.0,46.52873705914233,,46.52873705914233,22.940963626562684,46.40995295887685,25.511930325452195,0,raw,51,18.153675347566605,1004.2207230255008
80,240,latent no-align,0.0005,148,0.0033247474426831547,0.0,0.0,0.0,0.001634170420820246,0.023047156732630084,0.029646581743617315,0.12430791778338922,1.1815811886491074e-05,1.0,1.0,46.59758407878315,,46.59758407878315,22.940963626562684,,25.511930325452195,0,raw,52,11.30616857111454,1015.5290114991367
81,240,latent no-align,0.0005,148,0.0032394385198131204,0.0,0.0,0.0,0.0016156871680396835,0.022768154476039314,0.029458402844800335,0.1237803205243639,1.1734529478515568e-05,1.0,1.0,46.90273151239865,,46.90273151239865,22.940963626562684,,25.511930325452195,0,raw,53,10.890440113842487,1026.421508938074
82,240,latent no-align,0.0005,148,0.003246546395727106,0.0,0.0,0.0,0.001600263368910984,0.02252537477761507,0.029176472056959127,0.12384126919346887,1.150405029039649e-05,1.0,1.0,46.848433788857854,,46.848433788857854,22.940963626562684,,25.511930325452195,0,raw,54,9.524786841124296,1035.9483403749764
83,240,latent no-align,0.0005,148,0.0032927150699637226,0.0,0.0,0.0,0.0016023054242297705,0.02266355260350817,0.029271565931471618,0.12269077545686348,1.1556245312562709e-05,1.0,1.0,46.32690292989535,,46.32690292989535,22.940963626562684,,25.511930325452195,0,raw,55,9.023940786719322,1044.9743358679116
84,240,latent no-align,0.0005,148,0.003320480023535925,0.0,0.0,0.0,0.001595526160452062,0.02242320013308042,0.028980493734313828,0.12200314506284289,1.14440334847451e-05,1.0,1.0,46.679719856853325,,46.679719856853325,22.940963626562684,46.54759421666777,25.511930325452195,0,raw,56,16.40877279266715,1061.3852032534778
85,240,latent no-align,0.0005,148,0.0032313797069159714,0.0,0.0,0.0,0.0015844032671805974,0.022360960676057917,0.029025784278338827,0.12119252717978246,1.1414435896989056e-05,1.0,1.0,46.74407070034299,,46.74407070034299,22.940963626562684,,25.511930325452195,0,raw,57,8.16612472012639,1069.5536859631538
86,240,latent no-align,0.0005,148,0.003229421835606666,0.0,0.0,0.0,0.0015739499413521608,0.02221660127208845,0.028888425789773464,0.12030955399009022,1.1521770418128014e-05,1.0,1.0,46.355906649283106,,46.355906649283106,22.940963626562684,,25.511930325452195,0,raw,58,9.036689549684525,1078.5926573723555
87,240,latent no-align,0.0005,148,0.0031828794485222345,0.0,0.0,0.0,0.001562190876103233,0.021884410868625383,0.028378031732564844,0.12072357882720393,1.1261993701761665e-05,1.0,1.0,46.36600708399803,,46.36600708399803,22.940963626562684,,25.511930325452195,0,raw,59,8.623267382383347,1087.2180439457297
88,240,latent no-align,0.0005,148,0.0031896661117521894,0.0,0.0,0.0,0.0015511563632989655,0.021917604073580052,0.028419894015265477,0.11935345848669877,1.1438456364910078e-05,1.0,1.0,46.48612518554973,,46.48612518554973,22.940963626562684,,25.511930325452195,0,raw,60,8.950453896075487,1096.1705350391567
