epoch,unit,data_len,rmse
0,FD003-1.txt,328,54.24397637908493
0,FD003-10.txt,550,59.86442317565387
0,FD003-100.txt,221,31.2282771286094
0,FD003-11.txt,266,32.84472198476984
0,FD003-12.txt,239,35.90618114721198
0,FD003-13.txt,254,45.61535226027682
0,FD003-14.txt,276,41.28889511806938
0,FD003-15.txt,271,52.90418935516363
0,FD003-16.txt,413,38.19393941284284
0,FD003-17.txt,381,47.552083466684834
0,FD003-18.txt,516,55.75192738030297
0,FD003-19.txt,298,27.135182471119474
0,FD003-2.txt,322,38.085944071072156
0,FD003-20.txt,407,38.56859086349758
0,FD003-21.txt,289,31.928279292035963
0,FD003-22.txt,261,41.139015266700625
0,FD003-23.txt,265,40.64613339611664
0,FD003-24.txt,563,58.23778833356423
0,FD003-25.txt,262,38.46234927652774
0,FD003-26.txt,312,48.15307524867061
0,FD003-27.txt,389,52.884535118282265
0,FD003-28.txt,269,45.127258804260435
0,FD003-29.txt,292,51.497904206613825
0,FD003-3.txt,291,45.40068211107092
0,FD003-30.txt,287,44.30947268565969
0,FD003-31.txt,252,42.95078389697117
0,FD003-32.txt,258,40.96087384803629
0,FD003-33.txt,300,33.04305898098851
0,FD003-34.txt,528,49.41411672907422
0,FD003-35.txt,300,44.32284449546428
0,FD003-36.txt,393,57.40362881954918
0,FD003-37.txt,393,45.76488363766574
0,FD003-38.txt,270,25.284514967446647
0,FD003-39.txt,357,38.107673353811876
0,FD003-4.txt,341,63.228123838874204
0,FD003-40.txt,257,45.26118598482491
0,FD003-41.txt,364,36.976166560605364
0,FD003-42.txt,262,34.66273420660626
0,FD003-43.txt,390,40.49654985967458
0,FD003-44.txt,249,45.20019163396204
0,FD003-45.txt,274,32.14417463565287
0,FD003-46.txt,273,29.847173463528744
0,FD003-47.txt,338,53.900137292124434
0,FD003-48.txt,243,39.55224709360668
0,FD003-49.txt,325,33.430167447696924
0,FD003-5.txt,282,50.64923849076141
0,FD003-50.txt,230,27.57428075762205
0,FD003-51.txt,259,39.779868797347525
0,FD003-52.txt,291,43.50054841009092
0,FD003-53.txt,233,29.44654245791478
0,FD003-54.txt,263,46.31596967652129
0,FD003-55.txt,594,60.05739055392255
0,FD003-56.txt,264,47.792825335950354
0,FD003-57.txt,284,26.940455252565968
0,FD003-58.txt,247,41.43924856679421
0,FD003-59.txt,368,34.268013929897165
0,FD003-6.txt,347,61.218426800578854
0,FD003-60.txt,259,28.09587087753452
0,FD003-61.txt,268,46.62239054155462
0,FD003-62.txt,315,38.25879527306493
0,FD003-63.txt,300,50.31329011474414
0,FD003-64.txt,264,41.49391420357111
